"","PgenIDs","slim_term","over_represented_pvalue","GO_terms","term","ontology","Gene_terms"
"25","PGEN_.00g160870","cellular nitrogen compound metaboli...",0.0209740004564449,"GO:0000398","mRNA splicing, via spliceosome","BP","DNA-directed RNA polymerases I, II, and III subunit RPABC5 (RNA polymerases I, II, and III subunit ABC5) (DNA-directed RNA polymerase III subunit L) (RNA polymerase II 7.6 kDa subunit) (RPB7.6) (RPB10 homolog)"
"26","PGEN_.00g165960","biosynthetic process",0.00615961992205821,"GO:0006355","regulation of transcription, DNA-templated","BP","Nuclear receptor subfamily 1 group D member 2 (Orphan nuclear receptor RVR) (Rev-erb-beta)"
"27","PGEN_.00g165960","cellular nitrogen compound metaboli...",0.00615961992205821,"GO:0006355","regulation of transcription, DNA-templated","BP","Nuclear receptor subfamily 1 group D member 2 (Orphan nuclear receptor RVR) (Rev-erb-beta)"
"28","PGEN_.00g165960","cellular nitrogen compound metaboli...",9.38196058103173e-05,"GO:0006283","transcription-coupled nucleotide-excision repair","BP","Nuclear receptor subfamily 1 group D member 2 (Orphan nuclear receptor RVR) (Rev-erb-beta)"
"29","PGEN_.00g165960","cellular nitrogen compound metaboli...",0.0209740004564449,"GO:0000398","mRNA splicing, via spliceosome","BP","Nuclear receptor subfamily 1 group D member 2 (Orphan nuclear receptor RVR) (Rev-erb-beta)"
"30","PGEN_.00g177880","cell-cell signaling",0.0453542007595176,"GO:0016055","Wnt signaling pathway","BP","E3 ubiquitin-protein ligase AMFR"
"31","PGEN_.00g177880","cellular protein modification proce...",0.00717526366617787,"GO:0051865","protein autoubiquitination","BP","E3 ubiquitin-protein ligase AMFR"
"32","PGEN_.00g177880","signal transduction",0.0453542007595176,"GO:0016055","Wnt signaling pathway","BP","E3 ubiquitin-protein ligase AMFR"
"33","PGEN_.00g194150","cellular nitrogen compound metaboli...",0.00615961992205821,"GO:0006355","regulation of transcription, DNA-templated","BP","COP9 signalosome complex subunit 2 (SGN2) (Signalosome subunit 2) (Alien homolog) (JAB1-containing signalosome subunit 2) (Thyroid receptor-interacting protein 15) (TR-interacting protein 15) (TRIP-15)"
"34","PGEN_.00g194150","cellular nitrogen compound metaboli...",9.38196058103173e-05,"GO:0006283","transcription-coupled nucleotide-excision repair","BP","COP9 signalosome complex subunit 2 (SGN2) (Signalosome subunit 2) (Alien homolog) (JAB1-containing signalosome subunit 2) (Thyroid receptor-interacting protein 15) (TR-interacting protein 15) (TRIP-15)"
"35","PGEN_.00g194150","response to stress",9.38196058103173e-05,"GO:0006283","transcription-coupled nucleotide-excision repair","BP","COP9 signalosome complex subunit 2 (SGN2) (Signalosome subunit 2) (Alien homolog) (JAB1-containing signalosome subunit 2) (Thyroid receptor-interacting protein 15) (TR-interacting protein 15) (TRIP-15)"
"36","PGEN_.00g194150","cellular nitrogen compound metaboli...",0.0209740004564449,"GO:0000398","mRNA splicing, via spliceosome","BP","COP9 signalosome complex subunit 2 (SGN2) (Signalosome subunit 2) (Alien homolog) (JAB1-containing signalosome subunit 2) (Thyroid receptor-interacting protein 15) (TR-interacting protein 15) (TRIP-15)"
"37","PGEN_.00g194150","DNA metabolic process",9.38196058103173e-05,"GO:0006283","transcription-coupled nucleotide-excision repair","BP","COP9 signalosome complex subunit 2 (SGN2) (Signalosome subunit 2) (Alien homolog) (JAB1-containing signalosome subunit 2) (Thyroid receptor-interacting protein 15) (TR-interacting protein 15) (TRIP-15)"
"38","PGEN_.00g219730","cellular nitrogen compound metaboli...",9.38196058103173e-05,"GO:0006283","transcription-coupled nucleotide-excision repair","BP","Zinc finger protein 862"
"39","PGEN_.00g219730","cellular nitrogen compound metaboli...",0.00615961992205821,"GO:0006355","regulation of transcription, DNA-templated","BP","Zinc finger protein 862"
"40","PGEN_.00g219730","cellular nitrogen compound metaboli...",0.0209740004564449,"GO:0000398","mRNA splicing, via spliceosome","BP","Zinc finger protein 862"
"41","PGEN_.00g219730","biosynthetic process",0.00615961992205821,"GO:0006355","regulation of transcription, DNA-templated","BP","Zinc finger protein 862"
"42","PGEN_.00g236680","cellular nitrogen compound metaboli...",0.00615961992205821,"GO:0006355","regulation of transcription, DNA-templated","BP","Zinc finger protein 28 (Zfp-28) (Protein mKR5)"
"43","PGEN_.00g236680","cellular nitrogen compound metaboli...",9.38196058103173e-05,"GO:0006283","transcription-coupled nucleotide-excision repair","BP","Zinc finger protein 28 (Zfp-28) (Protein mKR5)"
"44","PGEN_.00g236680","cellular nitrogen compound metaboli...",0.0209740004564449,"GO:0000398","mRNA splicing, via spliceosome","BP","Zinc finger protein 28 (Zfp-28) (Protein mKR5)"
"45","PGEN_.00g236680","biosynthetic process",0.00615961992205821,"GO:0006355","regulation of transcription, DNA-templated","BP","Zinc finger protein 28 (Zfp-28) (Protein mKR5)"
"46","PGEN_.00g269040","cellular nitrogen compound metaboli...",0.00615961992205821,"GO:0006355","regulation of transcription, DNA-templated","BP","116 kDa U5 small nuclear ribonucleoprotein component (Elongation factor Tu GTP-binding domain protein 2) (U5 snRNP-specific protein, 116 kDa) (U5-116 kDa)"
"47","PGEN_.00g269040","cellular nitrogen compound metaboli...",9.38196058103173e-05,"GO:0006283","transcription-coupled nucleotide-excision repair","BP","116 kDa U5 small nuclear ribonucleoprotein component (Elongation factor Tu GTP-binding domain protein 2) (U5 snRNP-specific protein, 116 kDa) (U5-116 kDa)"
"48","PGEN_.00g269040","cellular nitrogen compound metaboli...",0.0209740004564449,"GO:0000398","mRNA splicing, via spliceosome","BP","116 kDa U5 small nuclear ribonucleoprotein component (Elongation factor Tu GTP-binding domain protein 2) (U5 snRNP-specific protein, 116 kDa) (U5-116 kDa)"
"49","PGEN_.00g269040","mRNA processing",0.0209740004564449,"GO:0000398","mRNA splicing, via spliceosome","BP","116 kDa U5 small nuclear ribonucleoprotein component (Elongation factor Tu GTP-binding domain protein 2) (U5 snRNP-specific protein, 116 kDa) (U5-116 kDa)"
"50","PGEN_.00g298200","catabolic process",0.00160277429622466,"GO:0051603","proteolysis involved in cellular protein catabolic process","BP","Cathepsin B"
"51","PGEN_.00g298410","catabolic process",0.00160277429622466,"GO:0051603","proteolysis involved in cellular protein catabolic process","BP","Cathepsin B"
"52","PGEN_.00g303670","cellular nitrogen compound metaboli...",9.38196058103173e-05,"GO:0006283","transcription-coupled nucleotide-excision repair","BP","Zinc finger and BTB domain-containing protein 24 (Zinc finger protein 450)"
"53","PGEN_.00g303670","cellular nitrogen compound metaboli...",0.00615961992205821,"GO:0006355","regulation of transcription, DNA-templated","BP","Zinc finger and BTB domain-containing protein 24 (Zinc finger protein 450)"
"54","PGEN_.00g303670","cellular nitrogen compound metaboli...",0.0209740004564449,"GO:0000398","mRNA splicing, via spliceosome","BP","Zinc finger and BTB domain-containing protein 24 (Zinc finger protein 450)"
"55","PGEN_.00g303670","biosynthetic process",0.00615961992205821,"GO:0006355","regulation of transcription, DNA-templated","BP","Zinc finger and BTB domain-containing protein 24 (Zinc finger protein 450)"
"56","PGEN_.00g338720","cellular nitrogen compound metaboli...",0.0209740004564449,"GO:0000398","mRNA splicing, via spliceosome","BP","Zinc finger protein 26 (Zfp-26) (Protein mKR3)"
"57","PGEN_.00g338720","cellular nitrogen compound metaboli...",9.38196058103173e-05,"GO:0006283","transcription-coupled nucleotide-excision repair","BP","Zinc finger protein 26 (Zfp-26) (Protein mKR3)"
"58","PGEN_.00g338720","cellular nitrogen compound metaboli...",0.00615961992205821,"GO:0006355","regulation of transcription, DNA-templated","BP","Zinc finger protein 26 (Zfp-26) (Protein mKR3)"
"59","PGEN_.00g338720","biosynthetic process",0.00615961992205821,"GO:0006355","regulation of transcription, DNA-templated","BP","Zinc finger protein 26 (Zfp-26) (Protein mKR3)"
"60","PGEN_.00g345680","catabolic process",0.00160277429622466,"GO:0051603","proteolysis involved in cellular protein catabolic process","BP","Cathepsin L1"
