"","PgenIDs","slim_term","over_represented_pvalue","GO_terms","term","ontology","Gene_terms"
"44","PGEN_.00g071610","ion binding",0.000998462270950186,"GO:0005525","GTP binding","MF","Death-associated inhibitor of apoptosis 1"
"45","PGEN_.00g071610","ion binding",0.00839200279286277,"GO:0030170","pyridoxal phosphate binding","MF","Death-associated inhibitor of apoptosis 1"
"46","PGEN_.00g072090","ion binding",2.23386601692826e-05,"GO:0008270","zinc ion binding","MF","Baculoviral IAP repeat-containing protein 7"
"47","PGEN_.00g072090","ion binding",0.000998462270950186,"GO:0005525","GTP binding","MF","Baculoviral IAP repeat-containing protein 7"
"48","PGEN_.00g072090","ion binding",0.0154184320149239,"GO:0050660","flavin adenine dinucleotide binding","MF","Baculoviral IAP repeat-containing protein 7"
"49","PGEN_.00g072090","ion binding",0.00839200279286277,"GO:0030170","pyridoxal phosphate binding","MF","Baculoviral IAP repeat-containing protein 7"
"50","PGEN_.00g072090","ion binding",0.000914267560867721,"GO:0046872","metal ion binding","MF","Baculoviral IAP repeat-containing protein 7"
"51","PGEN_.00g072090","ion binding",0.0274309991473933,"GO:0019003","GDP binding","MF","Baculoviral IAP repeat-containing protein 7"
"52","PGEN_.00g111840","ion binding",0.0274309991473933,"GO:0019003","GDP binding","MF","Zinc finger protein 511"
"53","PGEN_.00g111840","ion binding",0.000998462270950186,"GO:0005525","GTP binding","MF","Zinc finger protein 511"
"54","PGEN_.00g111840","ion binding",0.0154184320149239,"GO:0050660","flavin adenine dinucleotide binding","MF","Zinc finger protein 511"
"55","PGEN_.00g111840","ion binding",2.23386601692826e-05,"GO:0008270","zinc ion binding","MF","Zinc finger protein 511"
"56","PGEN_.00g111840","ion binding",0.000914267560867721,"GO:0046872","metal ion binding","MF","Zinc finger protein 511"
"57","PGEN_.00g111840","ion binding",0.00839200279286277,"GO:0030170","pyridoxal phosphate binding","MF","Zinc finger protein 511"
"58","PGEN_.00g120490","ion binding",0.0154184320149239,"GO:0050660","flavin adenine dinucleotide binding","MF","Ras-related protein ced-10 (CErac1) (Cell death protein 10) (Cell-corpse engulfment protein ced-10) (Ras-related protein rac-1)"
"59","PGEN_.00g120490","ion binding",0.0274309991473933,"GO:0019003","GDP binding","MF","Ras-related protein ced-10 (CErac1) (Cell death protein 10) (Cell-corpse engulfment protein ced-10) (Ras-related protein rac-1)"
"60","PGEN_.00g120490","ion binding",0.000914267560867721,"GO:0046872","metal ion binding","MF","Ras-related protein ced-10 (CErac1) (Cell death protein 10) (Cell-corpse engulfment protein ced-10) (Ras-related protein rac-1)"
"61","PGEN_.00g120490","ion binding",0.000998462270950186,"GO:0005525","GTP binding","MF","Ras-related protein ced-10 (CErac1) (Cell death protein 10) (Cell-corpse engulfment protein ced-10) (Ras-related protein rac-1)"
"62","PGEN_.00g120490","ion binding",0.00839200279286277,"GO:0030170","pyridoxal phosphate binding","MF","Ras-related protein ced-10 (CErac1) (Cell death protein 10) (Cell-corpse engulfment protein ced-10) (Ras-related protein rac-1)"
"63","PGEN_.00g120490","ion binding",2.23386601692826e-05,"GO:0008270","zinc ion binding","MF","Ras-related protein ced-10 (CErac1) (Cell death protein 10) (Cell-corpse engulfment protein ced-10) (Ras-related protein rac-1)"
"64","PGEN_.00g125900","ion binding",0.000914267560867721,"GO:0046872","metal ion binding","MF","Zinc finger protein 415"
"65","PGEN_.00g125900","ion binding",0.00839200279286277,"GO:0030170","pyridoxal phosphate binding","MF","Zinc finger protein 415"
"66","PGEN_.00g125900","ion binding",0.0154184320149239,"GO:0050660","flavin adenine dinucleotide binding","MF","Zinc finger protein 415"
"67","PGEN_.00g125900","ion binding",0.0274309991473933,"GO:0019003","GDP binding","MF","Zinc finger protein 415"
"68","PGEN_.00g125900","ion binding",2.23386601692826e-05,"GO:0008270","zinc ion binding","MF","Zinc finger protein 415"
"69","PGEN_.00g125900","ion binding",0.000998462270950186,"GO:0005525","GTP binding","MF","Zinc finger protein 415"
"70","PGEN_.00g127760","ion binding",0.000914267560867721,"GO:0046872","metal ion binding","MF","Long-chain specific acyl-CoA dehydrogenase, mitochondrial (LCAD)"
"71","PGEN_.00g127760","ion binding",2.23386601692826e-05,"GO:0008270","zinc ion binding","MF","Long-chain specific acyl-CoA dehydrogenase, mitochondrial (LCAD)"
"72","PGEN_.00g127760","ion binding",0.00839200279286277,"GO:0030170","pyridoxal phosphate binding","MF","Long-chain specific acyl-CoA dehydrogenase, mitochondrial (LCAD)"
"73","PGEN_.00g127760","ion binding",0.0154184320149239,"GO:0050660","flavin adenine dinucleotide binding","MF","Long-chain specific acyl-CoA dehydrogenase, mitochondrial (LCAD)"
"74","PGEN_.00g127760","ion binding",0.000998462270950186,"GO:0005525","GTP binding","MF","Long-chain specific acyl-CoA dehydrogenase, mitochondrial (LCAD)"
"75","PGEN_.00g127760","ion binding",0.0274309991473933,"GO:0019003","GDP binding","MF","Long-chain specific acyl-CoA dehydrogenase, mitochondrial (LCAD)"
"76","PGEN_.00g132570","ion binding",2.23386601692826e-05,"GO:0008270","zinc ion binding","MF","Rab5 GDP/GTP exchange factor (Rabex-5)"
"77","PGEN_.00g132570","ion binding",0.0274309991473933,"GO:0019003","GDP binding","MF","Rab5 GDP/GTP exchange factor (Rabex-5)"
"78","PGEN_.00g132570","ion binding",0.000998462270950186,"GO:0005525","GTP binding","MF","Rab5 GDP/GTP exchange factor (Rabex-5)"
"79","PGEN_.00g132570","ion binding",0.00839200279286277,"GO:0030170","pyridoxal phosphate binding","MF","Rab5 GDP/GTP exchange factor (Rabex-5)"
"80","PGEN_.00g132570","ion binding",0.0154184320149239,"GO:0050660","flavin adenine dinucleotide binding","MF","Rab5 GDP/GTP exchange factor (Rabex-5)"
"81","PGEN_.00g132570","ion binding",0.000914267560867721,"GO:0046872","metal ion binding","MF","Rab5 GDP/GTP exchange factor (Rabex-5)"
"82","PGEN_.00g140190","ion binding",0.00839200279286277,"GO:0030170","pyridoxal phosphate binding","MF","PHD finger protein 12 (PHD factor 1) (Pf1)"
"83","PGEN_.00g140190","ion binding",0.0154184320149239,"GO:0050660","flavin adenine dinucleotide binding","MF","PHD finger protein 12 (PHD factor 1) (Pf1)"
"84","PGEN_.00g140190","lipid binding",0.0488694486579203,"GO:0035091","phosphatidylinositol binding","MF","PHD finger protein 12 (PHD factor 1) (Pf1)"
"85","PGEN_.00g140190","ion binding",2.23386601692826e-05,"GO:0008270","zinc ion binding","MF","PHD finger protein 12 (PHD factor 1) (Pf1)"
"86","PGEN_.00g140190","ion binding",0.000914267560867721,"GO:0046872","metal ion binding","MF","PHD finger protein 12 (PHD factor 1) (Pf1)"
"87","PGEN_.00g140190","ion binding",0.000998462270950186,"GO:0005525","GTP binding","MF","PHD finger protein 12 (PHD factor 1) (Pf1)"
"88","PGEN_.00g140190","ion binding",0.0274309991473933,"GO:0019003","GDP binding","MF","PHD finger protein 12 (PHD factor 1) (Pf1)"
"89","PGEN_.00g142180","ion binding",0.000914267560867721,"GO:0046872","metal ion binding","MF","S-adenosyl-L-methionine-dependent tRNA 4-demethylwyosine synthase TYW1"
"90","PGEN_.00g142180","ion binding",0.0274309991473933,"GO:0019003","GDP binding","MF","S-adenosyl-L-methionine-dependent tRNA 4-demethylwyosine synthase TYW1"
"91","PGEN_.00g142180","ion binding",0.0154184320149239,"GO:0050660","flavin adenine dinucleotide binding","MF","S-adenosyl-L-methionine-dependent tRNA 4-demethylwyosine synthase TYW1"
"92","PGEN_.00g142180","ion binding",2.23386601692826e-05,"GO:0008270","zinc ion binding","MF","S-adenosyl-L-methionine-dependent tRNA 4-demethylwyosine synthase TYW1"
"93","PGEN_.00g142180","ion binding",0.00839200279286277,"GO:0030170","pyridoxal phosphate binding","MF","S-adenosyl-L-methionine-dependent tRNA 4-demethylwyosine synthase TYW1"
"94","PGEN_.00g142180","ion binding",0.000998462270950186,"GO:0005525","GTP binding","MF","S-adenosyl-L-methionine-dependent tRNA 4-demethylwyosine synthase TYW1"
"95","PGEN_.00g156290","ion binding",0.00839200279286277,"GO:0030170","pyridoxal phosphate binding","MF","Serine/arginine-rich splicing factor RS2Z33 (RS-containing zinc finger protein 33) (At-RS2Z33) (At-RSZ33) (AtRSZ33)"
"96","PGEN_.00g156290","ion binding",0.0274309991473933,"GO:0019003","GDP binding","MF","Serine/arginine-rich splicing factor RS2Z33 (RS-containing zinc finger protein 33) (At-RS2Z33) (At-RSZ33) (AtRSZ33)"
"97","PGEN_.00g156290","ion binding",0.0154184320149239,"GO:0050660","flavin adenine dinucleotide binding","MF","Serine/arginine-rich splicing factor RS2Z33 (RS-containing zinc finger protein 33) (At-RS2Z33) (At-RSZ33) (AtRSZ33)"
"98","PGEN_.00g156290","ion binding",2.23386601692826e-05,"GO:0008270","zinc ion binding","MF","Serine/arginine-rich splicing factor RS2Z33 (RS-containing zinc finger protein 33) (At-RS2Z33) (At-RSZ33) (AtRSZ33)"
"99","PGEN_.00g156290","ion binding",0.000914267560867721,"GO:0046872","metal ion binding","MF","Serine/arginine-rich splicing factor RS2Z33 (RS-containing zinc finger protein 33) (At-RS2Z33) (At-RSZ33) (AtRSZ33)"
"100","PGEN_.00g156290","ion binding",0.000998462270950186,"GO:0005525","GTP binding","MF","Serine/arginine-rich splicing factor RS2Z33 (RS-containing zinc finger protein 33) (At-RS2Z33) (At-RSZ33) (AtRSZ33)"
"101","PGEN_.00g160870","ion binding",0.000998462270950186,"GO:0005525","GTP binding","MF","DNA-directed RNA polymerases I, II, and III subunit RPABC5 (RNA polymerases I, II, and III subunit ABC5) (DNA-directed RNA polymerase III subunit L) (RNA polymerase II 7.6 kDa subunit) (RPB7.6) (RPB10 homolog)"
"102","PGEN_.00g160870","ion binding",2.23386601692826e-05,"GO:0008270","zinc ion binding","MF","DNA-directed RNA polymerases I, II, and III subunit RPABC5 (RNA polymerases I, II, and III subunit ABC5) (DNA-directed RNA polymerase III subunit L) (RNA polymerase II 7.6 kDa subunit) (RPB7.6) (RPB10 homolog)"
"103","PGEN_.00g160870","ion binding",0.0154184320149239,"GO:0050660","flavin adenine dinucleotide binding","MF","DNA-directed RNA polymerases I, II, and III subunit RPABC5 (RNA polymerases I, II, and III subunit ABC5) (DNA-directed RNA polymerase III subunit L) (RNA polymerase II 7.6 kDa subunit) (RPB7.6) (RPB10 homolog)"
"104","PGEN_.00g160870","ion binding",0.00839200279286277,"GO:0030170","pyridoxal phosphate binding","MF","DNA-directed RNA polymerases I, II, and III subunit RPABC5 (RNA polymerases I, II, and III subunit ABC5) (DNA-directed RNA polymerase III subunit L) (RNA polymerase II 7.6 kDa subunit) (RPB7.6) (RPB10 homolog)"
"105","PGEN_.00g160870","ion binding",0.000914267560867721,"GO:0046872","metal ion binding","MF","DNA-directed RNA polymerases I, II, and III subunit RPABC5 (RNA polymerases I, II, and III subunit ABC5) (DNA-directed RNA polymerase III subunit L) (RNA polymerase II 7.6 kDa subunit) (RPB7.6) (RPB10 homolog)"
"106","PGEN_.00g160870","ion binding",0.0274309991473933,"GO:0019003","GDP binding","MF","DNA-directed RNA polymerases I, II, and III subunit RPABC5 (RNA polymerases I, II, and III subunit ABC5) (DNA-directed RNA polymerase III subunit L) (RNA polymerase II 7.6 kDa subunit) (RPB7.6) (RPB10 homolog)"
"107","PGEN_.00g165960","DNA-binding transcription factor ac...",0.015091594640892,"GO:0001227","DNA-binding transcription repressor activity, RNA polymerase II-specific","MF","Nuclear receptor subfamily 1 group D member 2 (Orphan nuclear receptor RVR) (Rev-erb-beta)"
"108","PGEN_.00g165960","ion binding",0.00839200279286277,"GO:0030170","pyridoxal phosphate binding","MF","Nuclear receptor subfamily 1 group D member 2 (Orphan nuclear receptor RVR) (Rev-erb-beta)"
"109","PGEN_.00g165960","ion binding",0.0154184320149239,"GO:0050660","flavin adenine dinucleotide binding","MF","Nuclear receptor subfamily 1 group D member 2 (Orphan nuclear receptor RVR) (Rev-erb-beta)"
"110","PGEN_.00g165960","ion binding",0.000998462270950186,"GO:0005525","GTP binding","MF","Nuclear receptor subfamily 1 group D member 2 (Orphan nuclear receptor RVR) (Rev-erb-beta)"
"111","PGEN_.00g165960","ion binding",0.000914267560867721,"GO:0046872","metal ion binding","MF","Nuclear receptor subfamily 1 group D member 2 (Orphan nuclear receptor RVR) (Rev-erb-beta)"
"112","PGEN_.00g165960","ion binding",2.23386601692826e-05,"GO:0008270","zinc ion binding","MF","Nuclear receptor subfamily 1 group D member 2 (Orphan nuclear receptor RVR) (Rev-erb-beta)"
"113","PGEN_.00g165960","ion binding",0.0274309991473933,"GO:0019003","GDP binding","MF","Nuclear receptor subfamily 1 group D member 2 (Orphan nuclear receptor RVR) (Rev-erb-beta)"
"114","PGEN_.00g177880","ion binding",0.000914267560867721,"GO:0046872","metal ion binding","MF","E3 ubiquitin-protein ligase AMFR"
"115","PGEN_.00g177880","ion binding",0.00839200279286277,"GO:0030170","pyridoxal phosphate binding","MF","E3 ubiquitin-protein ligase AMFR"
"116","PGEN_.00g177880","ion binding",0.000998462270950186,"GO:0005525","GTP binding","MF","E3 ubiquitin-protein ligase AMFR"
"117","PGEN_.00g177880","ion binding",0.0274309991473933,"GO:0019003","GDP binding","MF","E3 ubiquitin-protein ligase AMFR"
"118","PGEN_.00g177880","ion binding",0.0154184320149239,"GO:0050660","flavin adenine dinucleotide binding","MF","E3 ubiquitin-protein ligase AMFR"
"119","PGEN_.00g177880","ion binding",2.23386601692826e-05,"GO:0008270","zinc ion binding","MF","E3 ubiquitin-protein ligase AMFR"
"120","PGEN_.00g178990","ion binding",0.000998462270950186,"GO:0005525","GTP binding","MF","Lipopolysaccharide-induced tumor necrosis factor-alpha factor homolog (LPS-induced TNF-alpha factor homolog) (Small integral membrane protein of lysosome/late endosome)"
"121","PGEN_.00g178990","ion binding",0.0274309991473933,"GO:0019003","GDP binding","MF","Lipopolysaccharide-induced tumor necrosis factor-alpha factor homolog (LPS-induced TNF-alpha factor homolog) (Small integral membrane protein of lysosome/late endosome)"
"122","PGEN_.00g178990","ion binding",0.00839200279286277,"GO:0030170","pyridoxal phosphate binding","MF","Lipopolysaccharide-induced tumor necrosis factor-alpha factor homolog (LPS-induced TNF-alpha factor homolog) (Small integral membrane protein of lysosome/late endosome)"
"123","PGEN_.00g178990","ion binding",2.23386601692826e-05,"GO:0008270","zinc ion binding","MF","Lipopolysaccharide-induced tumor necrosis factor-alpha factor homolog (LPS-induced TNF-alpha factor homolog) (Small integral membrane protein of lysosome/late endosome)"
"124","PGEN_.00g178990","ion binding",0.000914267560867721,"GO:0046872","metal ion binding","MF","Lipopolysaccharide-induced tumor necrosis factor-alpha factor homolog (LPS-induced TNF-alpha factor homolog) (Small integral membrane protein of lysosome/late endosome)"
"125","PGEN_.00g178990","ion binding",0.0154184320149239,"GO:0050660","flavin adenine dinucleotide binding","MF","Lipopolysaccharide-induced tumor necrosis factor-alpha factor homolog (LPS-induced TNF-alpha factor homolog) (Small integral membrane protein of lysosome/late endosome)"
"126","PGEN_.00g197630","ion binding",0.0274309991473933,"GO:0019003","GDP binding","MF","Cytosolic carboxypeptidase 1"
"127","PGEN_.00g197630","ion binding",0.000914267560867721,"GO:0046872","metal ion binding","MF","Cytosolic carboxypeptidase 1"
"128","PGEN_.00g197630","ion binding",2.23386601692826e-05,"GO:0008270","zinc ion binding","MF","Cytosolic carboxypeptidase 1"
"129","PGEN_.00g197630","ion binding",0.00839200279286277,"GO:0030170","pyridoxal phosphate binding","MF","Cytosolic carboxypeptidase 1"
"130","PGEN_.00g197630","ion binding",0.000998462270950186,"GO:0005525","GTP binding","MF","Cytosolic carboxypeptidase 1"
"131","PGEN_.00g197630","ion binding",0.0154184320149239,"GO:0050660","flavin adenine dinucleotide binding","MF","Cytosolic carboxypeptidase 1"
"132","PGEN_.00g200590","ion binding",0.000914267560867721,"GO:0046872","metal ion binding","MF","Tyrosine-protein kinase CSK"
"133","PGEN_.00g200590","ion binding",0.0154184320149239,"GO:0050660","flavin adenine dinucleotide binding","MF","Tyrosine-protein kinase CSK"
"134","PGEN_.00g200590","ion binding",0.0274309991473933,"GO:0019003","GDP binding","MF","Tyrosine-protein kinase CSK"
"135","PGEN_.00g200590","ion binding",0.000998462270950186,"GO:0005525","GTP binding","MF","Tyrosine-protein kinase CSK"
"136","PGEN_.00g200590","ion binding",2.23386601692826e-05,"GO:0008270","zinc ion binding","MF","Tyrosine-protein kinase CSK"
"137","PGEN_.00g200590","ion binding",0.00839200279286277,"GO:0030170","pyridoxal phosphate binding","MF","Tyrosine-protein kinase CSK"
"138","PGEN_.00g201390","ion binding",0.000998462270950186,"GO:0005525","GTP binding","MF","Polypeptide N-acetylgalactosaminyltransferase 2 (pp-GaNTase 2)"
"139","PGEN_.00g201390","ion binding",0.000914267560867721,"GO:0046872","metal ion binding","MF","Polypeptide N-acetylgalactosaminyltransferase 2 (pp-GaNTase 2)"
"140","PGEN_.00g201390","ion binding",0.0154184320149239,"GO:0050660","flavin adenine dinucleotide binding","MF","Polypeptide N-acetylgalactosaminyltransferase 2 (pp-GaNTase 2)"
"141","PGEN_.00g201390","ion binding",2.23386601692826e-05,"GO:0008270","zinc ion binding","MF","Polypeptide N-acetylgalactosaminyltransferase 2 (pp-GaNTase 2)"
"142","PGEN_.00g201390","ion binding",0.00839200279286277,"GO:0030170","pyridoxal phosphate binding","MF","Polypeptide N-acetylgalactosaminyltransferase 2 (pp-GaNTase 2)"
"143","PGEN_.00g201390","ion binding",0.0274309991473933,"GO:0019003","GDP binding","MF","Polypeptide N-acetylgalactosaminyltransferase 2 (pp-GaNTase 2)"
"144","PGEN_.00g204750","enzyme regulator activity",0.0055654237427287,"GO:0004866","endopeptidase inhibitor activity","MF","TBC1 domain family member 22A"
"145","PGEN_.00g204750","enzyme regulator activity",0.00583021726253579,"GO:0005085","guanyl-nucleotide exchange factor activity","MF","TBC1 domain family member 22A"
"146","PGEN_.00g204750","enzyme regulator activity",0.000966634641583534,"GO:0005096","GTPase activator activity","MF","TBC1 domain family member 22A"
"147","PGEN_.00g208790","enzyme regulator activity",0.0055654237427287,"GO:0004866","endopeptidase inhibitor activity","MF","TBC1 domain family member 25"
"148","PGEN_.00g208790","enzyme regulator activity",0.000966634641583534,"GO:0005096","GTPase activator activity","MF","TBC1 domain family member 25"
"149","PGEN_.00g208790","enzyme regulator activity",0.00583021726253579,"GO:0005085","guanyl-nucleotide exchange factor activity","MF","TBC1 domain family member 25"
"150","PGEN_.00g219730","ion binding",0.000998462270950186,"GO:0005525","GTP binding","MF","Zinc finger protein 862"
"151","PGEN_.00g219730","ion binding",0.000914267560867721,"GO:0046872","metal ion binding","MF","Zinc finger protein 862"
"152","PGEN_.00g219730","ion binding",0.00839200279286277,"GO:0030170","pyridoxal phosphate binding","MF","Zinc finger protein 862"
"153","PGEN_.00g219730","ion binding",2.23386601692826e-05,"GO:0008270","zinc ion binding","MF","Zinc finger protein 862"
"154","PGEN_.00g219730","ion binding",0.0274309991473933,"GO:0019003","GDP binding","MF","Zinc finger protein 862"
"155","PGEN_.00g219730","ion binding",0.0154184320149239,"GO:0050660","flavin adenine dinucleotide binding","MF","Zinc finger protein 862"
"156","PGEN_.00g227830","ion binding",0.000998462270950186,"GO:0005525","GTP binding","MF","Zinc finger protein ZIC 4 (XlZic4) (Zinc finger protein of the cerebellum 4)"
"157","PGEN_.00g227830","ion binding",0.00839200279286277,"GO:0030170","pyridoxal phosphate binding","MF","Zinc finger protein ZIC 4 (XlZic4) (Zinc finger protein of the cerebellum 4)"
"158","PGEN_.00g227830","ion binding",2.23386601692826e-05,"GO:0008270","zinc ion binding","MF","Zinc finger protein ZIC 4 (XlZic4) (Zinc finger protein of the cerebellum 4)"
"159","PGEN_.00g227830","ion binding",0.0154184320149239,"GO:0050660","flavin adenine dinucleotide binding","MF","Zinc finger protein ZIC 4 (XlZic4) (Zinc finger protein of the cerebellum 4)"
"160","PGEN_.00g227830","ion binding",0.0274309991473933,"GO:0019003","GDP binding","MF","Zinc finger protein ZIC 4 (XlZic4) (Zinc finger protein of the cerebellum 4)"
"161","PGEN_.00g227830","ion binding",0.000914267560867721,"GO:0046872","metal ion binding","MF","Zinc finger protein ZIC 4 (XlZic4) (Zinc finger protein of the cerebellum 4)"
"162","PGEN_.00g228480","ion binding",0.0274309991473933,"GO:0019003","GDP binding","MF","Mitochondrial intermediate peptidase (MIP)"
"163","PGEN_.00g228480","ion binding",2.23386601692826e-05,"GO:0008270","zinc ion binding","MF","Mitochondrial intermediate peptidase (MIP)"
"164","PGEN_.00g228480","ion binding",0.000998462270950186,"GO:0005525","GTP binding","MF","Mitochondrial intermediate peptidase (MIP)"
"165","PGEN_.00g228480","ion binding",0.0154184320149239,"GO:0050660","flavin adenine dinucleotide binding","MF","Mitochondrial intermediate peptidase (MIP)"
"166","PGEN_.00g228480","ion binding",0.00839200279286277,"GO:0030170","pyridoxal phosphate binding","MF","Mitochondrial intermediate peptidase (MIP)"
"167","PGEN_.00g228480","ion binding",0.000914267560867721,"GO:0046872","metal ion binding","MF","Mitochondrial intermediate peptidase (MIP)"
"168","PGEN_.00g236680","ion binding",0.00839200279286277,"GO:0030170","pyridoxal phosphate binding","MF","Zinc finger protein 28 (Zfp-28) (Protein mKR5)"
