"","PgenIDs","slim_term","over_represented_pvalue","GO_terms","term","ontology","Gene_terms"
"31","PGEN_.00g014620","transcription, DNA-templated",0.0467914151741394,"GO:0006357","regulation of transcription by RNA polymerase II","BP","Chromatin-remodeling ATPase INO80 (hINO80)"
"32","PGEN_.00g014620","transcription, DNA-templated",0.0437227022092581,"GO:0051091","positive regulation of DNA-binding transcription factor activity","BP","Chromatin-remodeling ATPase INO80 (hINO80)"
"33","PGEN_.00g014620","cellular nitrogen compound metaboli...",0.0437227022092581,"GO:0051091","positive regulation of DNA-binding transcription factor activity","BP","Chromatin-remodeling ATPase INO80 (hINO80)"
"34","PGEN_.00g014620","cellular nitrogen compound metaboli...",0.029006757769129,"GO:0008380","RNA splicing","BP","Chromatin-remodeling ATPase INO80 (hINO80)"
"35","PGEN_.00g014620","cellular nitrogen compound metaboli...",0.0467914151741394,"GO:0006357","regulation of transcription by RNA polymerase II","BP","Chromatin-remodeling ATPase INO80 (hINO80)"
"36","PGEN_.00g014620","transcription, DNA-templated",0.0183307119302313,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","Chromatin-remodeling ATPase INO80 (hINO80)"
"37","PGEN_.00g014620","biosynthetic process",0.0200065721268261,"GO:0017148","negative regulation of translation","BP","Chromatin-remodeling ATPase INO80 (hINO80)"
"38","PGEN_.00g014620","response to stress",0.0279635694821863,"GO:0045087","innate immune response","BP","Chromatin-remodeling ATPase INO80 (hINO80)"
"39","PGEN_.00g015770","biosynthetic process",0.0467914151741394,"GO:0006357","regulation of transcription by RNA polymerase II","BP","Transcriptional adapter 2-beta"
"40","PGEN_.00g015770","transcription, DNA-templated",0.0467914151741394,"GO:0006357","regulation of transcription by RNA polymerase II","BP","Transcriptional adapter 2-beta"
"41","PGEN_.00g015770","cellular nitrogen compound metaboli...",0.040230107472582,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","Transcriptional adapter 2-beta"
"42","PGEN_.00g015770","biosynthetic process",0.0183307119302313,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","Transcriptional adapter 2-beta"
"43","PGEN_.00g015770","cellular nitrogen compound metaboli...",0.0347121525077812,"GO:0006302","double-strand break repair","BP","Transcriptional adapter 2-beta"
"44","PGEN_.00g015770","cellular nitrogen compound metaboli...",0.0183307119302313,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","Transcriptional adapter 2-beta"
"45","PGEN_.00g015770","biosynthetic process",0.0200065721268261,"GO:0017148","negative regulation of translation","BP","Transcriptional adapter 2-beta"
"46","PGEN_.00g015770","biosynthetic process",0.0437227022092581,"GO:0051091","positive regulation of DNA-binding transcription factor activity","BP","Transcriptional adapter 2-beta"
"47","PGEN_.00g015770","cellular nitrogen compound metaboli...",0.0200065721268261,"GO:0017148","negative regulation of translation","BP","Transcriptional adapter 2-beta"
"48","PGEN_.00g015770","cellular nitrogen compound metaboli...",0.0437227022092581,"GO:0051091","positive regulation of DNA-binding transcription factor activity","BP","Transcriptional adapter 2-beta"
"49","PGEN_.00g015770","cellular nitrogen compound metaboli...",0.00368958428411189,"GO:0006397","mRNA processing","BP","Transcriptional adapter 2-beta"
"50","PGEN_.00g015770","transcription, DNA-templated",0.0437227022092581,"GO:0051091","positive regulation of DNA-binding transcription factor activity","BP","Transcriptional adapter 2-beta"
"51","PGEN_.00g015770","transcription, DNA-templated",0.040230107472582,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","Transcriptional adapter 2-beta"
"52","PGEN_.00g015770","transcription, DNA-templated",0.0183307119302313,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","Transcriptional adapter 2-beta"
"53","PGEN_.00g015770","cellular nitrogen compound metaboli...",0.0467914151741394,"GO:0006357","regulation of transcription by RNA polymerase II","BP","Transcriptional adapter 2-beta"
"54","PGEN_.00g015770","biosynthetic process",0.040230107472582,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","Transcriptional adapter 2-beta"
"55","PGEN_.00g015770","cellular nitrogen compound metaboli...",0.029006757769129,"GO:0008380","RNA splicing","BP","Transcriptional adapter 2-beta"
"56","PGEN_.00g018860","transcription, DNA-templated",0.0467914151741394,"GO:0006357","regulation of transcription by RNA polymerase II","BP","SNW domain-containing protein 1 (Nuclear protein SkiP) (Ski-interacting protein)"
"57","PGEN_.00g018860","cellular nitrogen compound metaboli...",0.0347121525077812,"GO:0006302","double-strand break repair","BP","SNW domain-containing protein 1 (Nuclear protein SkiP) (Ski-interacting protein)"
"58","PGEN_.00g018860","cellular nitrogen compound metaboli...",0.0437227022092581,"GO:0051091","positive regulation of DNA-binding transcription factor activity","BP","SNW domain-containing protein 1 (Nuclear protein SkiP) (Ski-interacting protein)"
"59","PGEN_.00g018860","transcription, DNA-templated",0.0437227022092581,"GO:0051091","positive regulation of DNA-binding transcription factor activity","BP","SNW domain-containing protein 1 (Nuclear protein SkiP) (Ski-interacting protein)"
"60","PGEN_.00g018860","biosynthetic process",0.0183307119302313,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","SNW domain-containing protein 1 (Nuclear protein SkiP) (Ski-interacting protein)"
"61","PGEN_.00g018860","biosynthetic process",0.0467914151741394,"GO:0006357","regulation of transcription by RNA polymerase II","BP","SNW domain-containing protein 1 (Nuclear protein SkiP) (Ski-interacting protein)"
"62","PGEN_.00g018860","cellular nitrogen compound metaboli...",0.0183307119302313,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","SNW domain-containing protein 1 (Nuclear protein SkiP) (Ski-interacting protein)"
"63","PGEN_.00g018860","cellular nitrogen compound metaboli...",0.0467914151741394,"GO:0006357","regulation of transcription by RNA polymerase II","BP","SNW domain-containing protein 1 (Nuclear protein SkiP) (Ski-interacting protein)"
"64","PGEN_.00g018860","transcription, DNA-templated",0.040230107472582,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","SNW domain-containing protein 1 (Nuclear protein SkiP) (Ski-interacting protein)"
"65","PGEN_.00g018860","biosynthetic process",0.040230107472582,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","SNW domain-containing protein 1 (Nuclear protein SkiP) (Ski-interacting protein)"
"66","PGEN_.00g018860","cellular nitrogen compound metaboli...",0.040230107472582,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","SNW domain-containing protein 1 (Nuclear protein SkiP) (Ski-interacting protein)"
"67","PGEN_.00g018860","transcription, DNA-templated",0.0183307119302313,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","SNW domain-containing protein 1 (Nuclear protein SkiP) (Ski-interacting protein)"
"68","PGEN_.00g018860","biosynthetic process",0.0200065721268261,"GO:0017148","negative regulation of translation","BP","SNW domain-containing protein 1 (Nuclear protein SkiP) (Ski-interacting protein)"
"69","PGEN_.00g018860","biosynthetic process",0.0437227022092581,"GO:0051091","positive regulation of DNA-binding transcription factor activity","BP","SNW domain-containing protein 1 (Nuclear protein SkiP) (Ski-interacting protein)"
"70","PGEN_.00g018860","cellular nitrogen compound metaboli...",0.0200065721268261,"GO:0017148","negative regulation of translation","BP","SNW domain-containing protein 1 (Nuclear protein SkiP) (Ski-interacting protein)"
"71","PGEN_.00g018860","cellular nitrogen compound metaboli...",0.00368958428411189,"GO:0006397","mRNA processing","BP","SNW domain-containing protein 1 (Nuclear protein SkiP) (Ski-interacting protein)"
"72","PGEN_.00g018860","cellular nitrogen compound metaboli...",0.029006757769129,"GO:0008380","RNA splicing","BP","SNW domain-containing protein 1 (Nuclear protein SkiP) (Ski-interacting protein)"
"73","PGEN_.00g034140","cellular nitrogen compound metaboli...",0.0467914151741394,"GO:0006357","regulation of transcription by RNA polymerase II","BP","Transcription factor MafK"
"74","PGEN_.00g034140","transcription, DNA-templated",0.040230107472582,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","Transcription factor MafK"
"75","PGEN_.00g034140","biosynthetic process",0.0437227022092581,"GO:0051091","positive regulation of DNA-binding transcription factor activity","BP","Transcription factor MafK"
"76","PGEN_.00g034140","cellular nitrogen compound metaboli...",0.0347121525077812,"GO:0006302","double-strand break repair","BP","Transcription factor MafK"
"77","PGEN_.00g034140","biosynthetic process",0.0200065721268261,"GO:0017148","negative regulation of translation","BP","Transcription factor MafK"
"78","PGEN_.00g034140","transcription, DNA-templated",0.0437227022092581,"GO:0051091","positive regulation of DNA-binding transcription factor activity","BP","Transcription factor MafK"
"79","PGEN_.00g034140","transcription, DNA-templated",0.0467914151741394,"GO:0006357","regulation of transcription by RNA polymerase II","BP","Transcription factor MafK"
"80","PGEN_.00g034140","cellular nitrogen compound metaboli...",0.029006757769129,"GO:0008380","RNA splicing","BP","Transcription factor MafK"
"81","PGEN_.00g034140","biosynthetic process",0.0467914151741394,"GO:0006357","regulation of transcription by RNA polymerase II","BP","Transcription factor MafK"
"82","PGEN_.00g034140","cellular nitrogen compound metaboli...",0.0183307119302313,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","Transcription factor MafK"
"83","PGEN_.00g034140","cellular nitrogen compound metaboli...",0.040230107472582,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","Transcription factor MafK"
"84","PGEN_.00g034140","cellular nitrogen compound metaboli...",0.0200065721268261,"GO:0017148","negative regulation of translation","BP","Transcription factor MafK"
"85","PGEN_.00g034140","cellular nitrogen compound metaboli...",0.0437227022092581,"GO:0051091","positive regulation of DNA-binding transcription factor activity","BP","Transcription factor MafK"
"86","PGEN_.00g034140","biosynthetic process",0.040230107472582,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","Transcription factor MafK"
"87","PGEN_.00g034140","transcription, DNA-templated",0.0183307119302313,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","Transcription factor MafK"
"88","PGEN_.00g034140","cellular nitrogen compound metaboli...",0.00368958428411189,"GO:0006397","mRNA processing","BP","Transcription factor MafK"
"89","PGEN_.00g034140","biosynthetic process",0.0183307119302313,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","Transcription factor MafK"
"90","PGEN_.00g045090","signal transduction",0.00486237070913382,"GO:0030509","BMP signaling pathway","BP","Arf-GAP with dual PH domain-containing protein 1 (Centaurin-alpha-1) (Cnt-a1) (Putative MAPK-activating protein PM25)"
"91","PGEN_.00g045090","signal transduction",0.013500520493162,"GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway","BP","Arf-GAP with dual PH domain-containing protein 1 (Centaurin-alpha-1) (Cnt-a1) (Putative MAPK-activating protein PM25)"
"92","PGEN_.00g045090","signal transduction",0.000797517831455653,"GO:0007166","cell surface receptor signaling pathway","BP","Arf-GAP with dual PH domain-containing protein 1 (Centaurin-alpha-1) (Cnt-a1) (Putative MAPK-activating protein PM25)"
"93","PGEN_.00g045090","signal transduction",0.00510290821563214,"GO:0051056","regulation of small GTPase mediated signal transduction","BP","Arf-GAP with dual PH domain-containing protein 1 (Centaurin-alpha-1) (Cnt-a1) (Putative MAPK-activating protein PM25)"
"94","PGEN_.00g045090","signal transduction",0.0360732026470269,"GO:0007186","G protein-coupled receptor signaling pathway","BP","Arf-GAP with dual PH domain-containing protein 1 (Centaurin-alpha-1) (Cnt-a1) (Putative MAPK-activating protein PM25)"
"95","PGEN_.00g045090","signal transduction",0.0485785041063842,"GO:0007179","transforming growth factor beta receptor signaling pathway","BP","Arf-GAP with dual PH domain-containing protein 1 (Centaurin-alpha-1) (Cnt-a1) (Putative MAPK-activating protein PM25)"
"96","PGEN_.00g045090","signal transduction",0.0365616573220414,"GO:0043123","positive regulation of I-kappaB kinase/NF-kappaB signaling","BP","Arf-GAP with dual PH domain-containing protein 1 (Centaurin-alpha-1) (Cnt-a1) (Putative MAPK-activating protein PM25)"
"97","PGEN_.00g045430","biosynthetic process",0.0437227022092581,"GO:0051091","positive regulation of DNA-binding transcription factor activity","BP","CCR4-NOT transcription complex subunit 3 (CCR4-associated factor 3)"
"98","PGEN_.00g045430","cellular nitrogen compound metaboli...",0.0347121525077812,"GO:0006302","double-strand break repair","BP","CCR4-NOT transcription complex subunit 3 (CCR4-associated factor 3)"
"99","PGEN_.00g045430","cellular nitrogen compound metaboli...",0.0467914151741394,"GO:0006357","regulation of transcription by RNA polymerase II","BP","CCR4-NOT transcription complex subunit 3 (CCR4-associated factor 3)"
"100","PGEN_.00g045430","biosynthetic process",0.040230107472582,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","CCR4-NOT transcription complex subunit 3 (CCR4-associated factor 3)"
"101","PGEN_.00g045430","cellular nitrogen compound metaboli...",0.00368958428411189,"GO:0006397","mRNA processing","BP","CCR4-NOT transcription complex subunit 3 (CCR4-associated factor 3)"
"102","PGEN_.00g045430","biosynthetic process",0.0467914151741394,"GO:0006357","regulation of transcription by RNA polymerase II","BP","CCR4-NOT transcription complex subunit 3 (CCR4-associated factor 3)"
"103","PGEN_.00g045430","biosynthetic process",0.0200065721268261,"GO:0017148","negative regulation of translation","BP","CCR4-NOT transcription complex subunit 3 (CCR4-associated factor 3)"
"104","PGEN_.00g045430","biosynthetic process",0.0183307119302313,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","CCR4-NOT transcription complex subunit 3 (CCR4-associated factor 3)"
"105","PGEN_.00g045430","cellular nitrogen compound metaboli...",0.029006757769129,"GO:0008380","RNA splicing","BP","CCR4-NOT transcription complex subunit 3 (CCR4-associated factor 3)"
"106","PGEN_.00g045430","cellular nitrogen compound metaboli...",0.0183307119302313,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","CCR4-NOT transcription complex subunit 3 (CCR4-associated factor 3)"
"107","PGEN_.00g045430","cellular nitrogen compound metaboli...",0.040230107472582,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","CCR4-NOT transcription complex subunit 3 (CCR4-associated factor 3)"
"108","PGEN_.00g045430","cellular nitrogen compound metaboli...",0.0200065721268261,"GO:0017148","negative regulation of translation","BP","CCR4-NOT transcription complex subunit 3 (CCR4-associated factor 3)"
"109","PGEN_.00g045430","cellular nitrogen compound metaboli...",0.0437227022092581,"GO:0051091","positive regulation of DNA-binding transcription factor activity","BP","CCR4-NOT transcription complex subunit 3 (CCR4-associated factor 3)"
"110","PGEN_.00g045430","translation",0.0200065721268261,"GO:0017148","negative regulation of translation","BP","CCR4-NOT transcription complex subunit 3 (CCR4-associated factor 3)"
"111","PGEN_.00g047650","homeostatic process",0.00581207981047514,"GO:0006874","cellular calcium ion homeostasis","BP","Sodium/calcium exchanger 3 (Na(+)/Ca(2+)-exchange protein 3) (Solute carrier family 8 member 3)"
"112","PGEN_.00g047650","homeostatic process",0.0399552164871214,"GO:0007204","positive regulation of cytosolic calcium ion concentration","BP","Sodium/calcium exchanger 3 (Na(+)/Ca(2+)-exchange protein 3) (Solute carrier family 8 member 3)"
"113","PGEN_.00g047650","homeostatic process",0.0192629902966406,"GO:0042632","cholesterol homeostasis","BP","Sodium/calcium exchanger 3 (Na(+)/Ca(2+)-exchange protein 3) (Solute carrier family 8 member 3)"
"114","PGEN_.00g049540","cellular protein modification proce...",0.00378552096046892,"GO:0006470","protein dephosphorylation","BP","TOM1-like protein 1 (Src-activating and signaling molecule protein) (Target of Myb-like protein 1)"
"115","PGEN_.00g049540","cellular protein modification proce...",0.0363599969929454,"GO:0032147","activation of protein kinase activity","BP","TOM1-like protein 1 (Src-activating and signaling molecule protein) (Target of Myb-like protein 1)"
"116","PGEN_.00g049540","cellular protein modification proce...",0.0090907067666459,"GO:0016579","protein deubiquitination","BP","TOM1-like protein 1 (Src-activating and signaling molecule protein) (Target of Myb-like protein 1)"
"117","PGEN_.00g056490","cellular protein modification proce...",0.0090907067666459,"GO:0016579","protein deubiquitination","BP","Probable serine/threonine-protein kinase pats1"
"118","PGEN_.00g056490","cellular protein modification proce...",0.0363599969929454,"GO:0032147","activation of protein kinase activity","BP","Probable serine/threonine-protein kinase pats1"
"119","PGEN_.00g056490","cellular protein modification proce...",0.00378552096046892,"GO:0006470","protein dephosphorylation","BP","Probable serine/threonine-protein kinase pats1"
"120","PGEN_.00g057650","cytoskeleton organization",0.0336564668272944,"GO:0000226","microtubule cytoskeleton organization","BP","Tubulin-specific chaperone D (Beta-tubulin cofactor D) (Tubulin-folding cofactor D)"
"121","PGEN_.00g058530","signal transduction",0.00510290821563214,"GO:0051056","regulation of small GTPase mediated signal transduction","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"122","PGEN_.00g058530","immune system process",0.0279635694821863,"GO:0045087","innate immune response","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"123","PGEN_.00g058530","cellular component assembly",0.0283966156969739,"GO:0051965","positive regulation of synapse assembly","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"124","PGEN_.00g058530","signal transduction",0.0360732026470269,"GO:0007186","G protein-coupled receptor signaling pathway","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"125","PGEN_.00g058530","response to stress",0.0347121525077812,"GO:0006302","double-strand break repair","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"126","PGEN_.00g058530","immune system process",0.0344175244896427,"GO:0006955","immune response","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"127","PGEN_.00g058530","signal transduction",0.00486237070913382,"GO:0030509","BMP signaling pathway","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"128","PGEN_.00g058530","anatomical structure development",0.043937596546489,"GO:0007420","brain development","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"129","PGEN_.00g058530","transport",0.0252542708583988,"GO:0043277","apoptotic cell clearance","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"130","PGEN_.00g058530","signal transduction",0.0365616573220414,"GO:0043123","positive regulation of I-kappaB kinase/NF-kappaB signaling","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"131","PGEN_.00g058530","vesicle-mediated transport",0.0344772162623812,"GO:0006897","endocytosis","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"132","PGEN_.00g058530","anatomical structure development",0.0283966156969739,"GO:0051965","positive regulation of synapse assembly","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"133","PGEN_.00g058530","anatomical structure development",0.00447904663986672,"GO:0001701","in utero embryonic development","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"134","PGEN_.00g058530","vesicle-mediated transport",0.0252542708583988,"GO:0043277","apoptotic cell clearance","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"135","PGEN_.00g058530","response to stress",0.0279635694821863,"GO:0045087","innate immune response","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"136","PGEN_.00g058530","cell junction organization",0.0283966156969739,"GO:0051965","positive regulation of synapse assembly","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"137","PGEN_.00g058530","transport",0.0344772162623812,"GO:0006897","endocytosis","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"138","PGEN_.00g058530","signal transduction",0.000797517831455653,"GO:0007166","cell surface receptor signaling pathway","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"139","PGEN_.00g058530","signal transduction",0.0485785041063842,"GO:0007179","transforming growth factor beta receptor signaling pathway","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
"140","PGEN_.00g058530","signal transduction",0.013500520493162,"GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway","BP","Adhesion G protein-coupled receptor B1 (Brain-specific angiogenesis inhibitor 1) [Cleaved into: Vasculostatin-40 (Vstat40); Vasculostatin-120 (Vstat120)]"
