"","PgenIDs","slim_term","over_represented_pvalue","GO_terms","term","ontology","moduleColor","Gene_terms"
"47","PGEN_.00g030880","nuclease activity",0.00487671301989142,"GO:0017108","5'-flap endonuclease activity","MF","red","Exonuclease 1"
"48","PGEN_.00g030880","ion binding",0.00725203225688636,"GO:0005524","ATP binding","MF","red","Exonuclease 1"
"49","PGEN_.00g030880","ion binding",0.00859644429551149,"GO:0046872","metal ion binding","MF","red","Exonuclease 1"
"50","PGEN_.00g031720","ion binding",0.0249306987634404,"GO:0031402","sodium ion binding","MF","red","Histone acetyltransferase KAT5"
"51","PGEN_.00g031720","ion binding",0.00725203225688636,"GO:0005524","ATP binding","MF","red","Histone acetyltransferase KAT5"
"52","PGEN_.00g031720","ion binding",0.00859644429551149,"GO:0046872","metal ion binding","MF","red","Histone acetyltransferase KAT5"
"53","PGEN_.00g035360","ion binding",0.00725203225688636,"GO:0005524","ATP binding","MF","red","RNA demethylase ALKBH5"
"54","PGEN_.00g035360","ion binding",0.00859644429551149,"GO:0046872","metal ion binding","MF","red","RNA demethylase ALKBH5"
"55","PGEN_.00g035360","ion binding",0.0249306987634404,"GO:0031402","sodium ion binding","MF","red","RNA demethylase ALKBH5"
"56","PGEN_.00g036410","ion binding",0.00859644429551149,"GO:0046872","metal ion binding","MF","red","PHD finger protein 6"
"57","PGEN_.00g036410","ion binding",0.0249306987634404,"GO:0031402","sodium ion binding","MF","red","PHD finger protein 6"
"58","PGEN_.00g036410","ion binding",0.00725203225688636,"GO:0005524","ATP binding","MF","red","PHD finger protein 6"
"59","PGEN_.00g040510","ion binding",0.00725203225688636,"GO:0005524","ATP binding","MF","red","Zinc finger protein 658B"
"60","PGEN_.00g040510","ion binding",0.00859644429551149,"GO:0046872","metal ion binding","MF","red","Zinc finger protein 658B"
"61","PGEN_.00g040510","ion binding",0.0249306987634404,"GO:0031402","sodium ion binding","MF","red","Zinc finger protein 658B"
"62","PGEN_.00g041110","RNA binding",0.00580538407908513,"GO:0003729","mRNA binding","MF","red","Putative RNA-binding protein Luc7-like 1 (Putative SR protein LUC7B1) (SR+89)"
"63","PGEN_.00g041110","RNA binding",0.0186168539718722,"GO:0035197","siRNA binding","MF","red","Putative RNA-binding protein Luc7-like 1 (Putative SR protein LUC7B1) (SR+89)"
"64","PGEN_.00g041840","ion binding",0.0249306987634404,"GO:0031402","sodium ion binding","MF","red","Beta-1,3-N-acetylglucosaminyltransferase lunatic fringe"
"65","PGEN_.00g041840","ion binding",0.00859644429551149,"GO:0046872","metal ion binding","MF","red","Beta-1,3-N-acetylglucosaminyltransferase lunatic fringe"
"66","PGEN_.00g041840","ion binding",0.00725203225688636,"GO:0005524","ATP binding","MF","red","Beta-1,3-N-acetylglucosaminyltransferase lunatic fringe"
"67","PGEN_.00g043010","ion binding",0.0249306987634404,"GO:0031402","sodium ion binding","MF","red","Guanine nucleotide-binding protein subunit alpha-12 (G alpha-12) (G-protein subunit alpha-12)"
"68","PGEN_.00g043010","ion binding",0.00725203225688636,"GO:0005524","ATP binding","MF","red","Guanine nucleotide-binding protein subunit alpha-12 (G alpha-12) (G-protein subunit alpha-12)"
"69","PGEN_.00g043010","ion binding",0.00859644429551149,"GO:0046872","metal ion binding","MF","red","Guanine nucleotide-binding protein subunit alpha-12 (G alpha-12) (G-protein subunit alpha-12)"
"70","PGEN_.00g044130","ion binding",0.00859644429551149,"GO:0046872","metal ion binding","MF","red","Chromosome transmission fidelity protein 18 homolog"
"71","PGEN_.00g044130","ion binding",0.0249306987634404,"GO:0031402","sodium ion binding","MF","red","Chromosome transmission fidelity protein 18 homolog"
"72","PGEN_.00g044130","ion binding",0.00725203225688636,"GO:0005524","ATP binding","MF","red","Chromosome transmission fidelity protein 18 homolog"
"73","PGEN_.00g046670","RNA binding",0.00580538407908513,"GO:0003729","mRNA binding","MF","red","N6-adenosine-methyltransferase non-catalytic subunit (Methyltransferase-like protein 14)"
"74","PGEN_.00g046670","RNA binding",0.0186168539718722,"GO:0035197","siRNA binding","MF","red","N6-adenosine-methyltransferase non-catalytic subunit (Methyltransferase-like protein 14)"
"75","PGEN_.00g047770","ion binding",0.00725203225688636,"GO:0005524","ATP binding","MF","red","Probable helicase with zinc finger domain"
"76","PGEN_.00g047770","ion binding",0.0249306987634404,"GO:0031402","sodium ion binding","MF","red","Probable helicase with zinc finger domain"
"77","PGEN_.00g047770","ion binding",0.00859644429551149,"GO:0046872","metal ion binding","MF","red","Probable helicase with zinc finger domain"
"78","PGEN_.00g048590","ion binding",0.00725203225688636,"GO:0005524","ATP binding","MF","red","MOB kinase activator 1B (Mob1 homolog 1A) (Mps one binder kinase activator-like 1A)"
"79","PGEN_.00g048590","ion binding",0.0249306987634404,"GO:0031402","sodium ion binding","MF","red","MOB kinase activator 1B (Mob1 homolog 1A) (Mps one binder kinase activator-like 1A)"
"80","PGEN_.00g048590","enzyme regulator activity",0.0337471172552344,"GO:0019209","kinase activator activity","MF","red","MOB kinase activator 1B (Mob1 homolog 1A) (Mps one binder kinase activator-like 1A)"
"81","PGEN_.00g048590","ion binding",0.00859644429551149,"GO:0046872","metal ion binding","MF","red","MOB kinase activator 1B (Mob1 homolog 1A) (Mps one binder kinase activator-like 1A)"
"82","PGEN_.00g051170","RNA binding",0.0186168539718722,"GO:0035197","siRNA binding","MF","red","Splicing factor U2AF 50 kDa subunit (U2 auxiliary factor 50 kDa subunit) (U2 snRNP auxiliary factor large subunit)"
"83","PGEN_.00g051170","RNA binding",0.00580538407908513,"GO:0003729","mRNA binding","MF","red","Splicing factor U2AF 50 kDa subunit (U2 auxiliary factor 50 kDa subunit) (U2 snRNP auxiliary factor large subunit)"
"84","PGEN_.00g052730","ion binding",0.00859644429551149,"GO:0046872","metal ion binding","MF","red","DNA ligase 1"
"85","PGEN_.00g052730","ion binding",0.00725203225688636,"GO:0005524","ATP binding","MF","red","DNA ligase 1"
"86","PGEN_.00g052730","ion binding",0.0249306987634404,"GO:0031402","sodium ion binding","MF","red","DNA ligase 1"
"87","PGEN_.00g053040","RNA binding",0.00580538407908513,"GO:0003729","mRNA binding","MF","red","Decapping and exoribonuclease protein (DXO)"
"88","PGEN_.00g053040","nuclease activity",0.0311945789373155,"GO:0008409","5'-3' exonuclease activity","MF","red","Decapping and exoribonuclease protein (DXO)"
"89","PGEN_.00g053040","RNA binding",0.0186168539718722,"GO:0035197","siRNA binding","MF","red","Decapping and exoribonuclease protein (DXO)"
"90","PGEN_.00g053040","nuclease activity",0.00487671301989142,"GO:0017108","5'-flap endonuclease activity","MF","red","Decapping and exoribonuclease protein (DXO)"
"91","PGEN_.00g055470","ion binding",0.00859644429551149,"GO:0046872","metal ion binding","MF","red","Eukaryotic elongation factor 2 kinase (eEF-2 kinase) (eEF-2K)"
"92","PGEN_.00g055470","ion binding",0.00725203225688636,"GO:0005524","ATP binding","MF","red","Eukaryotic elongation factor 2 kinase (eEF-2 kinase) (eEF-2K)"
"93","PGEN_.00g055470","ion binding",0.0249306987634404,"GO:0031402","sodium ion binding","MF","red","Eukaryotic elongation factor 2 kinase (eEF-2 kinase) (eEF-2K)"
"94","PGEN_.00g055800","transmembrane transporter activity",0.00260603239729675,"GO:0032217","riboflavin transmembrane transporter activity","MF","red","Broad substrate specificity ATP-binding cassette transporter ABCG2"
"95","PGEN_.00g055800","transmembrane transporter activity",0.00647224707600433,"GO:0046873","metal ion transmembrane transporter activity","MF","red","Broad substrate specificity ATP-binding cassette transporter ABCG2"
"96","PGEN_.00g055800","ion binding",0.00859644429551149,"GO:0046872","metal ion binding","MF","red","Broad substrate specificity ATP-binding cassette transporter ABCG2"
"97","PGEN_.00g055800","ion binding",0.0249306987634404,"GO:0031402","sodium ion binding","MF","red","Broad substrate specificity ATP-binding cassette transporter ABCG2"
"98","PGEN_.00g055800","transmembrane transporter activity",0.00309085839943375,"GO:0015179","L-amino acid transmembrane transporter activity","MF","red","Broad substrate specificity ATP-binding cassette transporter ABCG2"
"99","PGEN_.00g055800","ion binding",0.00725203225688636,"GO:0005524","ATP binding","MF","red","Broad substrate specificity ATP-binding cassette transporter ABCG2"
"100","PGEN_.00g056200","ion binding",0.0249306987634404,"GO:0031402","sodium ion binding","MF","red","Inositol polyphosphate multikinase"
"101","PGEN_.00g056200","ion binding",0.00725203225688636,"GO:0005524","ATP binding","MF","red","Inositol polyphosphate multikinase"
"102","PGEN_.00g056200","kinase activity",0.00352687720797909,"GO:0008440","inositol-1,4,5-trisphosphate 3-kinase activity","MF","red","Inositol polyphosphate multikinase"
"103","PGEN_.00g056200","ion binding",0.00859644429551149,"GO:0046872","metal ion binding","MF","red","Inositol polyphosphate multikinase"
"104","PGEN_.00g056200","kinase activity",0.0490461824311312,"GO:0004674","protein serine/threonine kinase activity","MF","red","Inositol polyphosphate multikinase"
"105","PGEN_.00g056460","kinase activity",0.00352687720797909,"GO:0008440","inositol-1,4,5-trisphosphate 3-kinase activity","MF","red","Serine/threonine-protein kinase 31"
"106","PGEN_.00g056460","kinase activity",0.0490461824311312,"GO:0004674","protein serine/threonine kinase activity","MF","red","Serine/threonine-protein kinase 31"
"107","PGEN_.00g056460","ion binding",0.0249306987634404,"GO:0031402","sodium ion binding","MF","red","Serine/threonine-protein kinase 31"
"108","PGEN_.00g056460","ion binding",0.00725203225688636,"GO:0005524","ATP binding","MF","red","Serine/threonine-protein kinase 31"
"109","PGEN_.00g056460","ion binding",0.00859644429551149,"GO:0046872","metal ion binding","MF","red","Serine/threonine-protein kinase 31"
"110","PGEN_.00g058240","ion binding",0.0249306987634404,"GO:0031402","sodium ion binding","MF","red","Baculoviral IAP repeat-containing protein 7"
"111","PGEN_.00g058240","ion binding",0.00725203225688636,"GO:0005524","ATP binding","MF","red","Baculoviral IAP repeat-containing protein 7"
"112","PGEN_.00g058240","ion binding",0.00859644429551149,"GO:0046872","metal ion binding","MF","red","Baculoviral IAP repeat-containing protein 7"
"113","PGEN_.00g059100","transferase activity, transferring ...",0.00882620984300544,"GO:0016409","palmitoyltransferase activity","MF","red","Probable palmitoyltransferase ZDHHC14"
"114","PGEN_.00g059100","transferase activity, transferring ...",0.031401855367094,"GO:0019706","protein-cysteine S-palmitoyltransferase activity","MF","red","Probable palmitoyltransferase ZDHHC14"
"115","PGEN_.00g060170","enzyme binding",0.0102268537532425,"GO:0031625","ubiquitin protein ligase binding","MF","red","Cullin-5 (CUL-5) (Vasopressin-activated calcium-mobilizing receptor 1) (VACM-1)"
"116","PGEN_.00g060410","ion binding",0.00859644429551149,"GO:0046872","metal ion binding","MF","red","Mitogen-activated protein kinase kinase kinase 15"
"117","PGEN_.00g060410","ion binding",0.0249306987634404,"GO:0031402","sodium ion binding","MF","red","Mitogen-activated protein kinase kinase kinase 15"
"118","PGEN_.00g060410","ion binding",0.00725203225688636,"GO:0005524","ATP binding","MF","red","Mitogen-activated protein kinase kinase kinase 15"
"119","PGEN_.00g062620","structural molecule activity",0.0022627362425095,"GO:0017056","structural constituent of nuclear pore","MF","red","Nuclear pore complex protein Nup205 (205 kDa nucleoporin) (Nucleoporin Nup205)"
"120","PGEN_.00g062850","ion binding",0.00859644429551149,"GO:0046872","metal ion binding","MF","red","Beta-1,4-galactosyltransferase galt-1"
"121","PGEN_.00g062850","ion binding",0.0249306987634404,"GO:0031402","sodium ion binding","MF","red","Beta-1,4-galactosyltransferase galt-1"
"122","PGEN_.00g062850","ion binding",0.00725203225688636,"GO:0005524","ATP binding","MF","red","Beta-1,4-galactosyltransferase galt-1"
"123","PGEN_.00g063140","ion binding",0.0249306987634404,"GO:0031402","sodium ion binding","MF","red","Acetyl-CoA carboxylase (ACC)"
"124","PGEN_.00g063140","ion binding",0.00725203225688636,"GO:0005524","ATP binding","MF","red","Acetyl-CoA carboxylase (ACC)"
"125","PGEN_.00g063140","ion binding",0.00859644429551149,"GO:0046872","metal ion binding","MF","red","Acetyl-CoA carboxylase (ACC)"
"126","PGEN_.00g065880","ion binding",0.00859644429551149,"GO:0046872","metal ion binding","MF","red","Fanconi-associated nuclease 1"
"127","PGEN_.00g065880","nuclease activity",0.00487671301989142,"GO:0017108","5'-flap endonuclease activity","MF","red","Fanconi-associated nuclease 1"
"128","PGEN_.00g065880","ion binding",0.0249306987634404,"GO:0031402","sodium ion binding","MF","red","Fanconi-associated nuclease 1"
"129","PGEN_.00g065880","ion binding",0.00725203225688636,"GO:0005524","ATP binding","MF","red","Fanconi-associated nuclease 1"
"130","PGEN_.00g065880","nuclease activity",0.0311945789373155,"GO:0008409","5'-3' exonuclease activity","MF","red","Fanconi-associated nuclease 1"
"131","PGEN_.00g068120","ion binding",0.0249306987634404,"GO:0031402","sodium ion binding","MF","red","Serine-protein kinase ATM"
"132","PGEN_.00g068120","ion binding",0.00725203225688636,"GO:0005524","ATP binding","MF","red","Serine-protein kinase ATM"
"133","PGEN_.00g068120","ion binding",0.00859644429551149,"GO:0046872","metal ion binding","MF","red","Serine-protein kinase ATM"
"134","PGEN_.00g068120","kinase activity",0.00352687720797909,"GO:0008440","inositol-1,4,5-trisphosphate 3-kinase activity","MF","red","Serine-protein kinase ATM"
"135","PGEN_.00g068120","kinase activity",0.0490461824311312,"GO:0004674","protein serine/threonine kinase activity","MF","red","Serine-protein kinase ATM"
"136","PGEN_.00g068700","ion binding",0.00725203225688636,"GO:0005524","ATP binding","MF","red","E3 ubiquitin-protein ligase SHPRH"
"137","PGEN_.00g068700","ion binding",0.00859644429551149,"GO:0046872","metal ion binding","MF","red","E3 ubiquitin-protein ligase SHPRH"
"138","PGEN_.00g068700","ion binding",0.0249306987634404,"GO:0031402","sodium ion binding","MF","red","E3 ubiquitin-protein ligase SHPRH"
"139","PGEN_.00g068700","enzyme binding",0.0102268537532425,"GO:0031625","ubiquitin protein ligase binding","MF","red","E3 ubiquitin-protein ligase SHPRH"
"140","PGEN_.00g070310","ion binding",0.0249306987634404,"GO:0031402","sodium ion binding","MF","red","Zinc finger protein 728"
"141","PGEN_.00g070310","ion binding",0.00725203225688636,"GO:0005524","ATP binding","MF","red","Zinc finger protein 728"
"142","PGEN_.00g070310","ion binding",0.00859644429551149,"GO:0046872","metal ion binding","MF","red","Zinc finger protein 728"
"143","PGEN_.00g070940","ion binding",0.00725203225688636,"GO:0005524","ATP binding","MF","red","Bcl-2 homologous antagonist/killer (Apoptosis regulator BAK) (Bcl-2-like protein 7) (Bcl2-L-7)"
"144","PGEN_.00g070940","ion binding",0.0249306987634404,"GO:0031402","sodium ion binding","MF","red","Bcl-2 homologous antagonist/killer (Apoptosis regulator BAK) (Bcl-2-like protein 7) (Bcl2-L-7)"
"145","PGEN_.00g070940","ion binding",0.00859644429551149,"GO:0046872","metal ion binding","MF","red","Bcl-2 homologous antagonist/killer (Apoptosis regulator BAK) (Bcl-2-like protein 7) (Bcl2-L-7)"
"146","PGEN_.00g072340","ion binding",0.00859644429551149,"GO:0046872","metal ion binding","MF","red","Sn1-specific diacylglycerol lipase alpha (DGL-alpha)"
"147","PGEN_.00g072340","ion binding",0.00725203225688636,"GO:0005524","ATP binding","MF","red","Sn1-specific diacylglycerol lipase alpha (DGL-alpha)"
"148","PGEN_.00g072340","ion binding",0.0249306987634404,"GO:0031402","sodium ion binding","MF","red","Sn1-specific diacylglycerol lipase alpha (DGL-alpha)"
"149","PGEN_.00g073370","kinase activity",0.00352687720797909,"GO:0008440","inositol-1,4,5-trisphosphate 3-kinase activity","MF","red","Titin"
"150","PGEN_.00g073370","ion binding",0.00725203225688636,"GO:0005524","ATP binding","MF","red","Titin"
"151","PGEN_.00g073370","ion binding",0.00859644429551149,"GO:0046872","metal ion binding","MF","red","Titin"
"152","PGEN_.00g073370","ion binding",0.0249306987634404,"GO:0031402","sodium ion binding","MF","red","Titin"
"153","PGEN_.00g073370","kinase activity",0.0490461824311312,"GO:0004674","protein serine/threonine kinase activity","MF","red","Titin"
"154","PGEN_.00g077840","RNA binding",0.00580538407908513,"GO:0003729","mRNA binding","MF","red","Cleavage stimulation factor subunit 3 (CF-1 77 kDa subunit) (Cleavage stimulation factor 77 kDa subunit) (CSTF 77 kDa subunit) (CstF-77)"
"155","PGEN_.00g077840","RNA binding",0.0186168539718722,"GO:0035197","siRNA binding","MF","red","Cleavage stimulation factor subunit 3 (CF-1 77 kDa subunit) (Cleavage stimulation factor 77 kDa subunit) (CSTF 77 kDa subunit) (CstF-77)"
"156","PGEN_.00g077890","ion binding",0.0249306987634404,"GO:0031402","sodium ion binding","MF","red","Histone deacetylase 8 (HD8)"
"157","PGEN_.00g077890","ion binding",0.00725203225688636,"GO:0005524","ATP binding","MF","red","Histone deacetylase 8 (HD8)"
"158","PGEN_.00g077890","ion binding",0.00859644429551149,"GO:0046872","metal ion binding","MF","red","Histone deacetylase 8 (HD8)"
"159","PGEN_.00g077930","ion binding",0.00859644429551149,"GO:0046872","metal ion binding","MF","red","Organic cation/carnitine transporter 7 (AtOCT7)"
"160","PGEN_.00g077930","ion binding",0.00725203225688636,"GO:0005524","ATP binding","MF","red","Organic cation/carnitine transporter 7 (AtOCT7)"
"161","PGEN_.00g077930","ion binding",0.0249306987634404,"GO:0031402","sodium ion binding","MF","red","Organic cation/carnitine transporter 7 (AtOCT7)"
"162","PGEN_.00g080210","ion binding",0.00725203225688636,"GO:0005524","ATP binding","MF","red","Heat shock protein 75 kDa, mitochondrial (HSP 75) (TNFR-associated protein 1) (Tumor necrosis factor type 1 receptor-associated protein) (TRAP-1)"
"163","PGEN_.00g080210","ion binding",0.0249306987634404,"GO:0031402","sodium ion binding","MF","red","Heat shock protein 75 kDa, mitochondrial (HSP 75) (TNFR-associated protein 1) (Tumor necrosis factor type 1 receptor-associated protein) (TRAP-1)"
"164","PGEN_.00g080210","ion binding",0.00859644429551149,"GO:0046872","metal ion binding","MF","red","Heat shock protein 75 kDa, mitochondrial (HSP 75) (TNFR-associated protein 1) (Tumor necrosis factor type 1 receptor-associated protein) (TRAP-1)"
"165","PGEN_.00g087180","ATPase activity",0.0149362984073928,"GO:0043139","5'-3' DNA helicase activity","MF","red","DNA-binding protein SMUBP-2"
"166","PGEN_.00g087180","helicase activity",0.0149362984073928,"GO:0043139","5'-3' DNA helicase activity","MF","red","DNA-binding protein SMUBP-2"
"167","PGEN_.00g087180","ion binding",0.00725203225688636,"GO:0005524","ATP binding","MF","red","DNA-binding protein SMUBP-2"
"168","PGEN_.00g087180","ion binding",0.00859644429551149,"GO:0046872","metal ion binding","MF","red","DNA-binding protein SMUBP-2"
"169","PGEN_.00g087180","ion binding",0.0249306987634404,"GO:0031402","sodium ion binding","MF","red","DNA-binding protein SMUBP-2"
"170","PGEN_.00g087180","ATPase activity",0.0480006860528451,"GO:0008094","DNA-dependent ATPase activity","MF","red","DNA-binding protein SMUBP-2"
"171","PGEN_.00g088380","ion binding",0.0249306987634404,"GO:0031402","sodium ion binding","MF","red","Eukaryotic translation initiation factor 5B (eIF-5B)"
"172","PGEN_.00g088380","ion binding",0.00725203225688636,"GO:0005524","ATP binding","MF","red","Eukaryotic translation initiation factor 5B (eIF-5B)"
"173","PGEN_.00g088380","ion binding",0.00859644429551149,"GO:0046872","metal ion binding","MF","red","Eukaryotic translation initiation factor 5B (eIF-5B)"
"174","PGEN_.00g088910","enzyme binding",0.0102268537532425,"GO:0031625","ubiquitin protein ligase binding","MF","red","Glutamate receptor ionotropic, kainate 2 (GluK2) (Glutamate receptor 6) (GluR-6) (GluR6) (Glutamate receptor beta-2) (GluR beta-2)"
"175","PGEN_.00g089900","ion binding",0.00725203225688636,"GO:0005524","ATP binding","MF","red","E3 ubiquitin-protein ligase RNF130"
"176","PGEN_.00g089900","ion binding",0.00859644429551149,"GO:0046872","metal ion binding","MF","red","E3 ubiquitin-protein ligase RNF130"
"177","PGEN_.00g089900","ion binding",0.0249306987634404,"GO:0031402","sodium ion binding","MF","red","E3 ubiquitin-protein ligase RNF130"
"178","PGEN_.00g090980","ion binding",0.00725203225688636,"GO:0005524","ATP binding","MF","red","Heat shock 70 kDa protein 12B"
"179","PGEN_.00g090980","ion binding",0.0249306987634404,"GO:0031402","sodium ion binding","MF","red","Heat shock 70 kDa protein 12B"
"180","PGEN_.00g090980","ion binding",0.00859644429551149,"GO:0046872","metal ion binding","MF","red","Heat shock 70 kDa protein 12B"
"181","PGEN_.00g094930","structural molecule activity",0.0022627362425095,"GO:0017056","structural constituent of nuclear pore","MF","red","Nuclear pore complex protein Nup54 (54 kDa nucleoporin) (Nucleoporin Nup54)"
