"","PgenIDs","slim_term","over_represented_pvalue","GO_terms","term","ontology","moduleColor","Gene_terms"
"39","PGEN_.00g044290","cytoskeletal protein binding",0.0060284702696035,"GO:0015631","tubulin binding","MF","magenta","BUB3-interacting and GLEBS motif-containing protein ZNF207 (BuGZ) (hBuGZ) (Zinc finger protein 207)"
"40","PGEN_.00g044290","cytoskeletal protein binding",0.00377161036572883,"GO:0008017","microtubule binding","MF","magenta","BUB3-interacting and GLEBS motif-containing protein ZNF207 (BuGZ) (hBuGZ) (Zinc finger protein 207)"
"41","PGEN_.00g044320","cytoskeletal protein binding",0.0060284702696035,"GO:0015631","tubulin binding","MF","magenta","BUB3-interacting and GLEBS motif-containing protein ZNF207 (BuGZ) (hBuGZ) (Zinc finger protein 207)"
"42","PGEN_.00g044320","cytoskeletal protein binding",0.00377161036572883,"GO:0008017","microtubule binding","MF","magenta","BUB3-interacting and GLEBS motif-containing protein ZNF207 (BuGZ) (hBuGZ) (Zinc finger protein 207)"
"43","PGEN_.00g061000","ion binding",0.0125854650335361,"GO:0016597","amino acid binding","MF","magenta","ATP-dependent RNA helicase dhx29"
"44","PGEN_.00g061000","ion binding",0.0421425723130168,"GO:0005525","GTP binding","MF","magenta","ATP-dependent RNA helicase dhx29"
"45","PGEN_.00g061000","ion binding",0.0072626140058627,"GO:0005524","ATP binding","MF","magenta","ATP-dependent RNA helicase dhx29"
"46","PGEN_.00g061000","ion binding",0.0240062969830789,"GO:0043531","ADP binding","MF","magenta","ATP-dependent RNA helicase dhx29"
"47","PGEN_.00g072380","ion binding",0.0421425723130168,"GO:0005525","GTP binding","MF","magenta","Tubulin--tyrosine ligase-like protein 12 (Inactive tubulin--tyrosine ligase-like protein 12)"
"48","PGEN_.00g072380","cytoskeletal protein binding",0.0060284702696035,"GO:0015631","tubulin binding","MF","magenta","Tubulin--tyrosine ligase-like protein 12 (Inactive tubulin--tyrosine ligase-like protein 12)"
"49","PGEN_.00g072380","ion binding",0.0125854650335361,"GO:0016597","amino acid binding","MF","magenta","Tubulin--tyrosine ligase-like protein 12 (Inactive tubulin--tyrosine ligase-like protein 12)"
"50","PGEN_.00g072380","cytoskeletal protein binding",0.00377161036572883,"GO:0008017","microtubule binding","MF","magenta","Tubulin--tyrosine ligase-like protein 12 (Inactive tubulin--tyrosine ligase-like protein 12)"
"51","PGEN_.00g072380","ion binding",0.0072626140058627,"GO:0005524","ATP binding","MF","magenta","Tubulin--tyrosine ligase-like protein 12 (Inactive tubulin--tyrosine ligase-like protein 12)"
"52","PGEN_.00g072380","ion binding",0.0240062969830789,"GO:0043531","ADP binding","MF","magenta","Tubulin--tyrosine ligase-like protein 12 (Inactive tubulin--tyrosine ligase-like protein 12)"
"53","PGEN_.00g082940","histone binding",0.0498103455837696,"GO:0035064","methylated histone binding","MF","magenta","Ribosomal RNA-processing protein 8"
"54","PGEN_.00g088660","ion binding",0.0125854650335361,"GO:0016597","amino acid binding","MF","magenta","Probable cysteine--tRNA ligase, mitochondrial"
"55","PGEN_.00g088660","ion binding",0.0072626140058627,"GO:0005524","ATP binding","MF","magenta","Probable cysteine--tRNA ligase, mitochondrial"
"56","PGEN_.00g088660","ion binding",0.0421425723130168,"GO:0005525","GTP binding","MF","magenta","Probable cysteine--tRNA ligase, mitochondrial"
"57","PGEN_.00g088660","ion binding",0.0240062969830789,"GO:0043531","ADP binding","MF","magenta","Probable cysteine--tRNA ligase, mitochondrial"
"58","PGEN_.00g093050","ion binding",0.0125854650335361,"GO:0016597","amino acid binding","MF","magenta","Probable phosphoglycerate kinase"
"59","PGEN_.00g093050","ion binding",0.0421425723130168,"GO:0005525","GTP binding","MF","magenta","Probable phosphoglycerate kinase"
"60","PGEN_.00g093050","ion binding",0.0240062969830789,"GO:0043531","ADP binding","MF","magenta","Probable phosphoglycerate kinase"
"61","PGEN_.00g093050","ion binding",0.0072626140058627,"GO:0005524","ATP binding","MF","magenta","Probable phosphoglycerate kinase"
"62","PGEN_.00g110360","peptidase activity",0.00425161491177467,"GO:0004298","threonine-type endopeptidase activity","MF","magenta","Separin"
"63","PGEN_.00g110360","peptidase activity",0.0233242602085265,"GO:0008234","cysteine-type peptidase activity","MF","magenta","Separin"
"64","PGEN_.00g110440","ion binding",0.0240062969830789,"GO:0043531","ADP binding","MF","magenta","Serine hydroxymethyltransferase, mitochondrial (SHMT)"
"65","PGEN_.00g110440","ion binding",0.0125854650335361,"GO:0016597","amino acid binding","MF","magenta","Serine hydroxymethyltransferase, mitochondrial (SHMT)"
"66","PGEN_.00g110440","ion binding",0.0072626140058627,"GO:0005524","ATP binding","MF","magenta","Serine hydroxymethyltransferase, mitochondrial (SHMT)"
"67","PGEN_.00g110440","ion binding",0.0421425723130168,"GO:0005525","GTP binding","MF","magenta","Serine hydroxymethyltransferase, mitochondrial (SHMT)"
"68","PGEN_.00g110490","transmembrane transporter activity",0.0302299568942873,"GO:0015129","lactate transmembrane transporter activity","MF","magenta","Monocarboxylate transporter 3 (MCT 3) (Retinal epithelial membrane protein) (Solute carrier family 16 member 8)"
"69","PGEN_.00g112100","transmembrane transporter activity",0.0302299568942873,"GO:0015129","lactate transmembrane transporter activity","MF","magenta","Monocarboxylate transporter 2 (MCT 2) (Solute carrier family 16 member 7)"
"70","PGEN_.00g116480","peptidase activity",0.00425161491177467,"GO:0004298","threonine-type endopeptidase activity","MF","magenta","Proteasome subunit alpha type-2"
"71","PGEN_.00g116480","peptidase activity",0.0233242602085265,"GO:0008234","cysteine-type peptidase activity","MF","magenta","Proteasome subunit alpha type-2"
"72","PGEN_.00g117300","isomerase activity",8.39676112599522e-05,"GO:0003756","protein disulfide isomerase activity","MF","magenta","Protein disulfide-isomerase A5"
"73","PGEN_.00g117300","oxidoreductase activity",1.47179080905546e-05,"GO:0015037","peptide disulfide oxidoreductase activity","MF","magenta","Protein disulfide-isomerase A5"
"74","PGEN_.00g122460","enzyme regulator activity",0.00388448673271777,"GO:0004860","protein kinase inhibitor activity","MF","magenta","SH3 domain-binding protein 5-like (SH3BP-5-like)"
"75","PGEN_.00g145470","ion binding",0.0240062969830789,"GO:0043531","ADP binding","MF","magenta","Citron Rho-interacting kinase (CRIK)"
"76","PGEN_.00g145470","ion binding",0.0125854650335361,"GO:0016597","amino acid binding","MF","magenta","Citron Rho-interacting kinase (CRIK)"
"77","PGEN_.00g145470","ion binding",0.0421425723130168,"GO:0005525","GTP binding","MF","magenta","Citron Rho-interacting kinase (CRIK)"
"78","PGEN_.00g145470","ion binding",0.0072626140058627,"GO:0005524","ATP binding","MF","magenta","Citron Rho-interacting kinase (CRIK)"
"79","PGEN_.00g145740","RNA binding",0.00032582754414723,"GO:0000049","tRNA binding","MF","magenta","GTPase Era, mitochondrial (ERA-like protein 1)"
"80","PGEN_.00g145740","ion binding",0.0072626140058627,"GO:0005524","ATP binding","MF","magenta","GTPase Era, mitochondrial (ERA-like protein 1)"
"81","PGEN_.00g145740","ion binding",0.0240062969830789,"GO:0043531","ADP binding","MF","magenta","GTPase Era, mitochondrial (ERA-like protein 1)"
"82","PGEN_.00g145740","RNA binding",0.0134031593889517,"GO:0003746","translation elongation factor activity","MF","magenta","GTPase Era, mitochondrial (ERA-like protein 1)"
"83","PGEN_.00g145740","RNA binding",0.0221285507645422,"GO:0019843","rRNA binding","MF","magenta","GTPase Era, mitochondrial (ERA-like protein 1)"
"84","PGEN_.00g145740","ion binding",0.0421425723130168,"GO:0005525","GTP binding","MF","magenta","GTPase Era, mitochondrial (ERA-like protein 1)"
"85","PGEN_.00g145740","ion binding",0.0125854650335361,"GO:0016597","amino acid binding","MF","magenta","GTPase Era, mitochondrial (ERA-like protein 1)"
"86","PGEN_.00g150010","peptidase activity",0.0233242602085265,"GO:0008234","cysteine-type peptidase activity","MF","magenta","Bleomycin hydrolase (BH) (BLM hydrolase) (BMH)"
"87","PGEN_.00g150010","peptidase activity",0.00425161491177467,"GO:0004298","threonine-type endopeptidase activity","MF","magenta","Bleomycin hydrolase (BH) (BLM hydrolase) (BMH)"
"88","PGEN_.00g154880","ion binding",0.0421425723130168,"GO:0005525","GTP binding","MF","magenta","GTPase KRas (K-Ras 2) (Ki-Ras) (K-ras)"
"89","PGEN_.00g154880","ion binding",0.0125854650335361,"GO:0016597","amino acid binding","MF","magenta","GTPase KRas (K-Ras 2) (Ki-Ras) (K-ras)"
"90","PGEN_.00g154880","ion binding",0.0072626140058627,"GO:0005524","ATP binding","MF","magenta","GTPase KRas (K-Ras 2) (Ki-Ras) (K-ras)"
"91","PGEN_.00g154880","ion binding",0.0240062969830789,"GO:0043531","ADP binding","MF","magenta","GTPase KRas (K-Ras 2) (Ki-Ras) (K-ras)"
"92","PGEN_.00g159800","structural molecule activity",3.27978002738896e-05,"GO:0003735","structural constituent of ribosome","MF","magenta","39S ribosomal protein L16, mitochondrial (L16mt) (MRP-L16) (Mitochondrial large ribosomal subunit protein uL16m)"
"93","PGEN_.00g159800","RNA binding",0.00032582754414723,"GO:0000049","tRNA binding","MF","magenta","39S ribosomal protein L16, mitochondrial (L16mt) (MRP-L16) (Mitochondrial large ribosomal subunit protein uL16m)"
"94","PGEN_.00g159800","RNA binding",0.0221285507645422,"GO:0019843","rRNA binding","MF","magenta","39S ribosomal protein L16, mitochondrial (L16mt) (MRP-L16) (Mitochondrial large ribosomal subunit protein uL16m)"
"95","PGEN_.00g159800","RNA binding",0.0134031593889517,"GO:0003746","translation elongation factor activity","MF","magenta","39S ribosomal protein L16, mitochondrial (L16mt) (MRP-L16) (Mitochondrial large ribosomal subunit protein uL16m)"
"96","PGEN_.00g176570","ion binding",0.0421425723130168,"GO:0005525","GTP binding","MF","magenta","Kinesin-like protein KIF15 (Kinesin-related protein KRP180)"
"97","PGEN_.00g176570","ion binding",0.0240062969830789,"GO:0043531","ADP binding","MF","magenta","Kinesin-like protein KIF15 (Kinesin-related protein KRP180)"
"98","PGEN_.00g176570","ion binding",0.0125854650335361,"GO:0016597","amino acid binding","MF","magenta","Kinesin-like protein KIF15 (Kinesin-related protein KRP180)"
"99","PGEN_.00g176570","ion binding",0.0072626140058627,"GO:0005524","ATP binding","MF","magenta","Kinesin-like protein KIF15 (Kinesin-related protein KRP180)"
"100","PGEN_.00g176570","cytoskeletal protein binding",0.0060284702696035,"GO:0015631","tubulin binding","MF","magenta","Kinesin-like protein KIF15 (Kinesin-related protein KRP180)"
"101","PGEN_.00g176570","cytoskeletal protein binding",0.00377161036572883,"GO:0008017","microtubule binding","MF","magenta","Kinesin-like protein KIF15 (Kinesin-related protein KRP180)"
"102","PGEN_.00g183890","RNA binding",0.00032582754414723,"GO:0000049","tRNA binding","MF","magenta","Alanine--tRNA ligase, cytoplasmic"
"103","PGEN_.00g183890","RNA binding",0.0221285507645422,"GO:0019843","rRNA binding","MF","magenta","Alanine--tRNA ligase, cytoplasmic"
"104","PGEN_.00g183890","ion binding",0.0072626140058627,"GO:0005524","ATP binding","MF","magenta","Alanine--tRNA ligase, cytoplasmic"
"105","PGEN_.00g183890","ion binding",0.0421425723130168,"GO:0005525","GTP binding","MF","magenta","Alanine--tRNA ligase, cytoplasmic"
"106","PGEN_.00g183890","ion binding",0.0240062969830789,"GO:0043531","ADP binding","MF","magenta","Alanine--tRNA ligase, cytoplasmic"
"107","PGEN_.00g183890","ion binding",0.0125854650335361,"GO:0016597","amino acid binding","MF","magenta","Alanine--tRNA ligase, cytoplasmic"
"108","PGEN_.00g183890","RNA binding",0.0134031593889517,"GO:0003746","translation elongation factor activity","MF","magenta","Alanine--tRNA ligase, cytoplasmic"
"109","PGEN_.00g186320","nuclease activity",0.00314931108576829,"GO:0008409","5'-3' exonuclease activity","MF","magenta","RNA-binding protein NOB1"
"110","PGEN_.00g186320","nuclease activity",0.000351709049530602,"GO:0000014","single-stranded DNA endodeoxyribonuclease activity","MF","magenta","RNA-binding protein NOB1"
"111","PGEN_.00g186320","nuclease activity",0.00311281518170199,"GO:0004521","endoribonuclease activity","MF","magenta","RNA-binding protein NOB1"
"112","PGEN_.00g187300","ion binding",0.0072626140058627,"GO:0005524","ATP binding","MF","magenta","Phosphoenolpyruvate carboxykinase [GTP] (PEPCK)"
"113","PGEN_.00g187300","ion binding",0.0421425723130168,"GO:0005525","GTP binding","MF","magenta","Phosphoenolpyruvate carboxykinase [GTP] (PEPCK)"
"114","PGEN_.00g187300","ion binding",0.0125854650335361,"GO:0016597","amino acid binding","MF","magenta","Phosphoenolpyruvate carboxykinase [GTP] (PEPCK)"
"115","PGEN_.00g187300","ion binding",0.0240062969830789,"GO:0043531","ADP binding","MF","magenta","Phosphoenolpyruvate carboxykinase [GTP] (PEPCK)"
"116","PGEN_.00g188120","ion binding",0.0421425723130168,"GO:0005525","GTP binding","MF","magenta","Probable ATP-dependent RNA helicase DDX27"
"117","PGEN_.00g188120","ion binding",0.0072626140058627,"GO:0005524","ATP binding","MF","magenta","Probable ATP-dependent RNA helicase DDX27"
"118","PGEN_.00g188120","ion binding",0.0125854650335361,"GO:0016597","amino acid binding","MF","magenta","Probable ATP-dependent RNA helicase DDX27"
"119","PGEN_.00g188120","ion binding",0.0240062969830789,"GO:0043531","ADP binding","MF","magenta","Probable ATP-dependent RNA helicase DDX27"
"120","PGEN_.00g188330","structural molecule activity",3.27978002738896e-05,"GO:0003735","structural constituent of ribosome","MF","magenta","39S ribosomal protein L3, mitochondrial (L3mt) (MRP-L3) (Mitochondrial large ribosomal subunit protein uL3m)"
"121","PGEN_.00g192900","histone binding",0.0498103455837696,"GO:0035064","methylated histone binding","MF","magenta","E3 ubiquitin-protein ligase UHRF1"
"122","PGEN_.00g199660","oxidoreductase activity",1.47179080905546e-05,"GO:0015037","peptide disulfide oxidoreductase activity","MF","magenta","Protein disulfide-isomerase A3"
"123","PGEN_.00g199660","isomerase activity",8.39676112599522e-05,"GO:0003756","protein disulfide isomerase activity","MF","magenta","Protein disulfide-isomerase A3"
"124","PGEN_.00g204280","ion binding",0.0072626140058627,"GO:0005524","ATP binding","MF","magenta","Lon protease homolog, mitochondrial"
"125","PGEN_.00g204280","ion binding",0.0125854650335361,"GO:0016597","amino acid binding","MF","magenta","Lon protease homolog, mitochondrial"
"126","PGEN_.00g204280","ion binding",0.0240062969830789,"GO:0043531","ADP binding","MF","magenta","Lon protease homolog, mitochondrial"
"127","PGEN_.00g204280","ion binding",0.0421425723130168,"GO:0005525","GTP binding","MF","magenta","Lon protease homolog, mitochondrial"
"128","PGEN_.00g206570","ion binding",0.0125854650335361,"GO:0016597","amino acid binding","MF","magenta","Ubiquitin-like modifier-activating enzyme 1"
"129","PGEN_.00g206570","ion binding",0.0421425723130168,"GO:0005525","GTP binding","MF","magenta","Ubiquitin-like modifier-activating enzyme 1"
"130","PGEN_.00g206570","ion binding",0.0072626140058627,"GO:0005524","ATP binding","MF","magenta","Ubiquitin-like modifier-activating enzyme 1"
"131","PGEN_.00g206570","ion binding",0.0240062969830789,"GO:0043531","ADP binding","MF","magenta","Ubiquitin-like modifier-activating enzyme 1"
"132","PGEN_.00g208330","ion binding",0.0421425723130168,"GO:0005525","GTP binding","MF","magenta","Endoplasmin (94 kDa glucose-regulated protein) (GRP-94) (Heat shock protein 90 kDa beta member 1)"
"133","PGEN_.00g208330","ion binding",0.0240062969830789,"GO:0043531","ADP binding","MF","magenta","Endoplasmin (94 kDa glucose-regulated protein) (GRP-94) (Heat shock protein 90 kDa beta member 1)"
"134","PGEN_.00g208330","ion binding",0.0125854650335361,"GO:0016597","amino acid binding","MF","magenta","Endoplasmin (94 kDa glucose-regulated protein) (GRP-94) (Heat shock protein 90 kDa beta member 1)"
"135","PGEN_.00g208330","ion binding",0.0072626140058627,"GO:0005524","ATP binding","MF","magenta","Endoplasmin (94 kDa glucose-regulated protein) (GRP-94) (Heat shock protein 90 kDa beta member 1)"
"136","PGEN_.00g209000","structural molecule activity",3.27978002738896e-05,"GO:0003735","structural constituent of ribosome","MF","magenta","39S ribosomal protein L2, mitochondrial (L2mt) (MRP-L2)"
"137","PGEN_.00g209070","ion binding",0.0421425723130168,"GO:0005525","GTP binding","MF","magenta","Glutamine--tRNA ligase"
"138","PGEN_.00g209070","ion binding",0.0072626140058627,"GO:0005524","ATP binding","MF","magenta","Glutamine--tRNA ligase"
"139","PGEN_.00g209070","ion binding",0.0125854650335361,"GO:0016597","amino acid binding","MF","magenta","Glutamine--tRNA ligase"
"140","PGEN_.00g209070","enzyme regulator activity",0.00388448673271777,"GO:0004860","protein kinase inhibitor activity","MF","magenta","Glutamine--tRNA ligase"
"141","PGEN_.00g209070","ion binding",0.0240062969830789,"GO:0043531","ADP binding","MF","magenta","Glutamine--tRNA ligase"
"142","PGEN_.00g210730","ion binding",0.0240062969830789,"GO:0043531","ADP binding","MF","magenta","Elongation factor Tu, mitochondrial (EF-Tu)"
"143","PGEN_.00g210730","translation factor activity, RNA bi...",0.0134031593889517,"GO:0003746","translation elongation factor activity","MF","magenta","Elongation factor Tu, mitochondrial (EF-Tu)"
"144","PGEN_.00g210730","ion binding",0.0421425723130168,"GO:0005525","GTP binding","MF","magenta","Elongation factor Tu, mitochondrial (EF-Tu)"
"145","PGEN_.00g210730","ion binding",0.0125854650335361,"GO:0016597","amino acid binding","MF","magenta","Elongation factor Tu, mitochondrial (EF-Tu)"
"146","PGEN_.00g210730","RNA binding",0.00032582754414723,"GO:0000049","tRNA binding","MF","magenta","Elongation factor Tu, mitochondrial (EF-Tu)"
"147","PGEN_.00g210730","ion binding",0.0072626140058627,"GO:0005524","ATP binding","MF","magenta","Elongation factor Tu, mitochondrial (EF-Tu)"
"148","PGEN_.00g210730","RNA binding",0.0221285507645422,"GO:0019843","rRNA binding","MF","magenta","Elongation factor Tu, mitochondrial (EF-Tu)"
"149","PGEN_.00g210730","RNA binding",0.0134031593889517,"GO:0003746","translation elongation factor activity","MF","magenta","Elongation factor Tu, mitochondrial (EF-Tu)"
"150","PGEN_.00g213730","ion binding",0.0125854650335361,"GO:0016597","amino acid binding","MF","magenta","Isoleucine--tRNA ligase, cytoplasmic"
"151","PGEN_.00g213730","RNA binding",0.0221285507645422,"GO:0019843","rRNA binding","MF","magenta","Isoleucine--tRNA ligase, cytoplasmic"
"152","PGEN_.00g213730","RNA binding",0.0134031593889517,"GO:0003746","translation elongation factor activity","MF","magenta","Isoleucine--tRNA ligase, cytoplasmic"
"153","PGEN_.00g213730","enzyme binding",0.00134123059932392,"GO:0051020","GTPase binding","MF","magenta","Isoleucine--tRNA ligase, cytoplasmic"
"154","PGEN_.00g213730","RNA binding",0.00032582754414723,"GO:0000049","tRNA binding","MF","magenta","Isoleucine--tRNA ligase, cytoplasmic"
"155","PGEN_.00g213730","ion binding",0.0072626140058627,"GO:0005524","ATP binding","MF","magenta","Isoleucine--tRNA ligase, cytoplasmic"
"156","PGEN_.00g213730","ion binding",0.0421425723130168,"GO:0005525","GTP binding","MF","magenta","Isoleucine--tRNA ligase, cytoplasmic"
"157","PGEN_.00g213730","ion binding",0.0240062969830789,"GO:0043531","ADP binding","MF","magenta","Isoleucine--tRNA ligase, cytoplasmic"
"158","PGEN_.00g214760","structural molecule activity",3.27978002738896e-05,"GO:0003735","structural constituent of ribosome","MF","magenta","39S ribosomal protein L46, mitochondrial (L46mt) (MRP-L46) (Mitochondrial large ribosomal subunit protein mL46) (P2ECSL)"
"159","PGEN_.00g228900","enzyme binding",0.00134123059932392,"GO:0051020","GTPase binding","MF","magenta","Serine/threonine-protein kinase PAK 3"
"160","PGEN_.00g228900","ion binding",0.0072626140058627,"GO:0005524","ATP binding","MF","magenta","Serine/threonine-protein kinase PAK 3"
"161","PGEN_.00g228900","ion binding",0.0240062969830789,"GO:0043531","ADP binding","MF","magenta","Serine/threonine-protein kinase PAK 3"
"162","PGEN_.00g228900","ion binding",0.0125854650335361,"GO:0016597","amino acid binding","MF","magenta","Serine/threonine-protein kinase PAK 3"
"163","PGEN_.00g228900","ion binding",0.0421425723130168,"GO:0005525","GTP binding","MF","magenta","Serine/threonine-protein kinase PAK 3"
"164","PGEN_.00g235390","translation factor activity, RNA bi...",0.0134031593889517,"GO:0003746","translation elongation factor activity","MF","magenta","Elongation factor G, mitochondrial (EF-Gmt) (Elongation factor G 1, mitochondrial) (mEF-G 1) (Elongation factor G1)"
"165","PGEN_.00g235390","RNA binding",0.00032582754414723,"GO:0000049","tRNA binding","MF","magenta","Elongation factor G, mitochondrial (EF-Gmt) (Elongation factor G 1, mitochondrial) (mEF-G 1) (Elongation factor G1)"
