"","GO_terms","X","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","moduleColor","Day","slim_term","Gene_IDs"
"11","GO:0016567",3,0.000557629515131858,0.999792546513184,19,314,"protein ubiquitination","BP","yellow","Day7","cellular protein modification proce...","PGEN_.00g055380;PGEN_.00g055470;PGEN_.00g056490;PGEN_.00g056570;PGEN_.00g086160;PGEN_.00g089290;PGEN_.00g093280;PGEN_.00g104470;PGEN_.00g118120;PGEN_.00g131630;PGEN_.00g139380;PGEN_.00g140080;PGEN_.00g140230;PGEN_.00g141950;PGEN_.00g155000;PGEN_.00g162530;PGEN_.00g174090;PGEN_.00g183210;PGEN_.00g186060;PGEN_.00g199580;PGEN_.00g200710;PGEN_.00g213830;PGEN_.00g215660;PGEN_.00g216710;PGEN_.00g219750;PGEN_.00g221000;PGEN_.00g223150;PGEN_.00g224980;PGEN_.00g225900;PGEN_.00g233710;PGEN_.00g234590;PGEN_.00g240170;PGEN_.00g248070;PGEN_.00g251160;PGEN_.00g257480;PGEN_.00g258910;PGEN_.00g264160;PGEN_.00g266680;PGEN_.00g271100;PGEN_.00g285160;PGEN_.00g301780;PGEN_.00g312430;PGEN_.00g322450;PGEN_.00g329270;PGEN_.00g331910;PGEN_.00g334510"
"12","GO:0030036",7,0.00249100088148285,0.999299094853228,10,100,"actin cytoskeleton organization","BP","yellow","Day7","cytoskeleton organization","PGEN_.00g058570;PGEN_.00g131630;PGEN_.00g139380;PGEN_.00g171310;PGEN_.00g181830;PGEN_.00g217630;PGEN_.00g223990;PGEN_.00g224070;PGEN_.00g224320;PGEN_.00g226740"
"13","GO:0035556",12,0.0198288916097144,0.99122371029335,13,192,"intracellular signal transduction","BP","yellow","Day7","signal transduction","PGEN_.00g003480;PGEN_.00g027220;PGEN_.00g045090;PGEN_.00g058440;PGEN_.00g058530;PGEN_.00g062110;PGEN_.00g064970;PGEN_.00g083050;PGEN_.00g110930;PGEN_.00g112690;PGEN_.00g118120;PGEN_.00g121110;PGEN_.00g122460;PGEN_.00g208730;PGEN_.00g213450;PGEN_.00g223150;PGEN_.00g223990;PGEN_.00g224070;PGEN_.00g251160;PGEN_.00g262720;PGEN_.00g265020;PGEN_.00g271420;PGEN_.00g278670;PGEN_.00g279040;PGEN_.00g322450;PGEN_.00g325640;PGEN_.00g327960;PGEN_.00g329270;PGEN_.00g334510"
"14","GO:0043066",1,0.000274096158255993,0.999901180446435,20,286,"negative regulation of apoptotic process","BP","yellow","Day7","cell death","PGEN_.00g019730;PGEN_.00g027220;PGEN_.00g034960;PGEN_.00g055470;PGEN_.00g063200;PGEN_.00g071850;PGEN_.00g072360;PGEN_.00g103860;PGEN_.00g104030;PGEN_.00g104810;PGEN_.00g127260;PGEN_.00g164100;PGEN_.00g193830;PGEN_.00g216710;PGEN_.00g248070;PGEN_.00g257480;PGEN_.00g275620;PGEN_.00g279490;PGEN_.00g312430;PGEN_.00g317500"
"15","GO:0045087",10,0.00779096966480543,0.996688487279486,15,298,"innate immune response","BP","yellow","Day7","response to stress","PGEN_.00g018550;PGEN_.00g058440;PGEN_.00g058530;PGEN_.00g063200;PGEN_.00g103860;PGEN_.00g104030;PGEN_.00g108610;PGEN_.00g132640;PGEN_.00g155000;PGEN_.00g164100;PGEN_.00g173580;PGEN_.00g200710;PGEN_.00g210270;PGEN_.00g210290;PGEN_.00g213830;PGEN_.00g215560;PGEN_.00g234590;PGEN_.00g239600;PGEN_.00g243730;PGEN_.00g244000;PGEN_.00g283300;PGEN_.00g302770;PGEN_.00g308890;PGEN_.00g312430;PGEN_.00g316630;PGEN_.00g331590"
"16","GO:0045087",10,0.00779096966480543,0.996688487279486,15,298,"innate immune response","BP","yellow","Day7","immune system process","PGEN_.00g058440;PGEN_.00g058530;PGEN_.00g108610;PGEN_.00g132640;PGEN_.00g164100;PGEN_.00g173580;PGEN_.00g210270;PGEN_.00g210290;PGEN_.00g215560;PGEN_.00g243730;PGEN_.00g244000;PGEN_.00g283300;PGEN_.00g302770;PGEN_.00g308890;PGEN_.00g312430"
"17","GO:0045892",9,0.00692141729134509,0.996922169985359,17,314,"negative regulation of transcription, DNA-templated","BP","yellow","Day7","cellular nitrogen compound metaboli...","PGEN_.00g006290;PGEN_.00g011050;PGEN_.00g014620;PGEN_.00g017990;PGEN_.00g018860;PGEN_.00g019730;PGEN_.00g031670;PGEN_.00g048130;PGEN_.00g056570;PGEN_.00g063140;PGEN_.00g068100;PGEN_.00g081800;PGEN_.00g083640;PGEN_.00g093280;PGEN_.00g103860;PGEN_.00g104030;PGEN_.00g104810;PGEN_.00g119570;PGEN_.00g147960;PGEN_.00g155000;PGEN_.00g162040;PGEN_.00g164100;PGEN_.00g170430;PGEN_.00g174090;PGEN_.00g174680;PGEN_.00g176580;PGEN_.00g183420;PGEN_.00g189340;PGEN_.00g202790;PGEN_.00g202830;PGEN_.00g222910;PGEN_.00g232090;PGEN_.00g232320;PGEN_.00g244000;PGEN_.00g253850;PGEN_.00g255060;PGEN_.00g258910;PGEN_.00g260450;PGEN_.00g278620;PGEN_.00g279490;PGEN_.00g283300;PGEN_.00g286700;PGEN_.00g302170;PGEN_.00g302300;PGEN_.00g308890;PGEN_.00g316700;PGEN_.00g329270"
"18","GO:0045892",9,0.00692141729134509,0.996922169985359,17,314,"negative regulation of transcription, DNA-templated","BP","yellow","Day7","biosynthetic process","PGEN_.00g006290;PGEN_.00g011050;PGEN_.00g014620;PGEN_.00g017990;PGEN_.00g018860;PGEN_.00g019730;PGEN_.00g031670;PGEN_.00g048130;PGEN_.00g056570;PGEN_.00g063140;PGEN_.00g068100;PGEN_.00g081800;PGEN_.00g083640;PGEN_.00g093280;PGEN_.00g103860;PGEN_.00g104030;PGEN_.00g104810;PGEN_.00g119570;PGEN_.00g147960;PGEN_.00g155000;PGEN_.00g162040;PGEN_.00g164100;PGEN_.00g170430;PGEN_.00g174090;PGEN_.00g174680;PGEN_.00g176580;PGEN_.00g183420;PGEN_.00g189340;PGEN_.00g202790;PGEN_.00g202830;PGEN_.00g222910;PGEN_.00g232090;PGEN_.00g232320;PGEN_.00g244000;PGEN_.00g253850;PGEN_.00g255060;PGEN_.00g258910;PGEN_.00g260450;PGEN_.00g278620;PGEN_.00g279490;PGEN_.00g283300;PGEN_.00g286700;PGEN_.00g302170;PGEN_.00g302300;PGEN_.00g308890;PGEN_.00g316700;PGEN_.00g329270"
"19","GO:0045893",16,0.0269988039657682,0.986370187477511,16,302,"positive regulation of transcription, DNA-templated","BP","yellow","Day7","biosynthetic process","PGEN_.00g006290;PGEN_.00g011050;PGEN_.00g014620;PGEN_.00g017990;PGEN_.00g018860;PGEN_.00g019730;PGEN_.00g031670;PGEN_.00g048130;PGEN_.00g056570;PGEN_.00g063140;PGEN_.00g068100;PGEN_.00g081800;PGEN_.00g083640;PGEN_.00g093280;PGEN_.00g103860;PGEN_.00g104030;PGEN_.00g104810;PGEN_.00g119570;PGEN_.00g147960;PGEN_.00g155000;PGEN_.00g162040;PGEN_.00g164100;PGEN_.00g170430;PGEN_.00g174090;PGEN_.00g174680;PGEN_.00g176580;PGEN_.00g183420;PGEN_.00g189340;PGEN_.00g202790;PGEN_.00g202830;PGEN_.00g222910;PGEN_.00g232090;PGEN_.00g232320;PGEN_.00g244000;PGEN_.00g253850;PGEN_.00g255060;PGEN_.00g258910;PGEN_.00g260450;PGEN_.00g278620;PGEN_.00g279490;PGEN_.00g283300;PGEN_.00g286700;PGEN_.00g302170;PGEN_.00g302300;PGEN_.00g308890;PGEN_.00g316700;PGEN_.00g329270"
"20","GO:0045893",16,0.0269988039657682,0.986370187477511,16,302,"positive regulation of transcription, DNA-templated","BP","yellow","Day7","cellular nitrogen compound metaboli...","PGEN_.00g006290;PGEN_.00g011050;PGEN_.00g014620;PGEN_.00g017990;PGEN_.00g018860;PGEN_.00g019730;PGEN_.00g031670;PGEN_.00g048130;PGEN_.00g056570;PGEN_.00g063140;PGEN_.00g068100;PGEN_.00g081800;PGEN_.00g083640;PGEN_.00g093280;PGEN_.00g103860;PGEN_.00g104030;PGEN_.00g104810;PGEN_.00g119570;PGEN_.00g147960;PGEN_.00g155000;PGEN_.00g162040;PGEN_.00g164100;PGEN_.00g170430;PGEN_.00g174090;PGEN_.00g174680;PGEN_.00g176580;PGEN_.00g183420;PGEN_.00g189340;PGEN_.00g202790;PGEN_.00g202830;PGEN_.00g222910;PGEN_.00g232090;PGEN_.00g232320;PGEN_.00g244000;PGEN_.00g253850;PGEN_.00g255060;PGEN_.00g258910;PGEN_.00g260450;PGEN_.00g278620;PGEN_.00g279490;PGEN_.00g283300;PGEN_.00g286700;PGEN_.00g302170;PGEN_.00g302300;PGEN_.00g308890;PGEN_.00g316700;PGEN_.00g329270"
"21","GO:0045944",8,0.00337819054694107,0.99824765041935,29,548,"positive regulation of transcription by RNA polymerase II","BP","yellow","Day7","cellular nitrogen compound metaboli...","PGEN_.00g006290;PGEN_.00g011050;PGEN_.00g014620;PGEN_.00g017990;PGEN_.00g018860;PGEN_.00g019730;PGEN_.00g031670;PGEN_.00g048130;PGEN_.00g056570;PGEN_.00g063140;PGEN_.00g068100;PGEN_.00g081800;PGEN_.00g083640;PGEN_.00g093280;PGEN_.00g103860;PGEN_.00g104030;PGEN_.00g104810;PGEN_.00g119570;PGEN_.00g147960;PGEN_.00g155000;PGEN_.00g162040;PGEN_.00g164100;PGEN_.00g170430;PGEN_.00g174090;PGEN_.00g174680;PGEN_.00g176580;PGEN_.00g183420;PGEN_.00g189340;PGEN_.00g202790;PGEN_.00g202830;PGEN_.00g222910;PGEN_.00g232090;PGEN_.00g232320;PGEN_.00g244000;PGEN_.00g253850;PGEN_.00g255060;PGEN_.00g258910;PGEN_.00g260450;PGEN_.00g278620;PGEN_.00g279490;PGEN_.00g283300;PGEN_.00g286700;PGEN_.00g302170;PGEN_.00g302300;PGEN_.00g308890;PGEN_.00g316700;PGEN_.00g329270"
"22","GO:0045944",8,0.00337819054694107,0.99824765041935,29,548,"positive regulation of transcription by RNA polymerase II","BP","yellow","Day7","biosynthetic process","PGEN_.00g006290;PGEN_.00g011050;PGEN_.00g014620;PGEN_.00g017990;PGEN_.00g018860;PGEN_.00g019730;PGEN_.00g031670;PGEN_.00g048130;PGEN_.00g056570;PGEN_.00g063140;PGEN_.00g068100;PGEN_.00g081800;PGEN_.00g083640;PGEN_.00g093280;PGEN_.00g103860;PGEN_.00g104030;PGEN_.00g104810;PGEN_.00g119570;PGEN_.00g147960;PGEN_.00g155000;PGEN_.00g162040;PGEN_.00g164100;PGEN_.00g170430;PGEN_.00g174090;PGEN_.00g174680;PGEN_.00g176580;PGEN_.00g183420;PGEN_.00g189340;PGEN_.00g202790;PGEN_.00g202830;PGEN_.00g222910;PGEN_.00g232090;PGEN_.00g232320;PGEN_.00g244000;PGEN_.00g253850;PGEN_.00g255060;PGEN_.00g258910;PGEN_.00g260450;PGEN_.00g278620;PGEN_.00g279490;PGEN_.00g283300;PGEN_.00g286700;PGEN_.00g302170;PGEN_.00g302300;PGEN_.00g308890;PGEN_.00g316700;PGEN_.00g329270"
"23","GO:0046777",2,0.00044189787937561,0.999893062422493,11,99,"protein autophosphorylation","BP","yellow","Day7","cellular protein modification proce...","PGEN_.00g055380;PGEN_.00g055470;PGEN_.00g056490;PGEN_.00g056570;PGEN_.00g086160;PGEN_.00g089290;PGEN_.00g093280;PGEN_.00g104470;PGEN_.00g118120;PGEN_.00g131630;PGEN_.00g139380;PGEN_.00g140080;PGEN_.00g140230;PGEN_.00g141950;PGEN_.00g155000;PGEN_.00g162530;PGEN_.00g174090;PGEN_.00g183210;PGEN_.00g186060;PGEN_.00g199580;PGEN_.00g200710;PGEN_.00g213830;PGEN_.00g215660;PGEN_.00g216710;PGEN_.00g219750;PGEN_.00g221000;PGEN_.00g223150;PGEN_.00g224980;PGEN_.00g225900;PGEN_.00g233710;PGEN_.00g234590;PGEN_.00g240170;PGEN_.00g248070;PGEN_.00g251160;PGEN_.00g257480;PGEN_.00g258910;PGEN_.00g264160;PGEN_.00g266680;PGEN_.00g271100;PGEN_.00g285160;PGEN_.00g301780;PGEN_.00g312430;PGEN_.00g322450;PGEN_.00g329270;PGEN_.00g331910;PGEN_.00g334510"
