"","PgenIDs","slim_term","over_represented_pvalue","GO_terms","term","ontology","moduleColor","Gene_terms"
"15","PGEN_.00g000980","cellular nitrogen compound metaboli...",0.00478917387702,"GO:0032088","negative regulation of NF-kappaB transcription factor activity","BP","midnightblue","SMC5-SMC6 complex localization factor protein 1 (Ankyrin repeat domain-containing protein 32) (BRCT domain-containing protein 1) (Smc5/6 localization factor 1)"
"16","PGEN_.00g000980","DNA metabolic process",0.0265132729892418,"GO:0006281","DNA repair","BP","midnightblue","SMC5-SMC6 complex localization factor protein 1 (Ankyrin repeat domain-containing protein 32) (BRCT domain-containing protein 1) (Smc5/6 localization factor 1)"
"17","PGEN_.00g000980","cellular nitrogen compound metaboli...",0.029250560597407,"GO:0000381","regulation of alternative mRNA splicing, via spliceosome","BP","midnightblue","SMC5-SMC6 complex localization factor protein 1 (Ankyrin repeat domain-containing protein 32) (BRCT domain-containing protein 1) (Smc5/6 localization factor 1)"
"18","PGEN_.00g001030","cellular protein modification proce...",0.00551440666077394,"GO:0070212","protein poly-ADP-ribosylation","BP","midnightblue","Serine/threonine-protein kinase STK11"
"19","PGEN_.00g001030","reproduction",0.00672839705366331,"GO:0030317","flagellated sperm motility","BP","midnightblue","Serine/threonine-protein kinase STK11"
"20","PGEN_.00g001030","cellular protein modification proce...",0.00139669438759813,"GO:0042532","negative regulation of tyrosine phosphorylation of STAT protein","BP","midnightblue","Serine/threonine-protein kinase STK11"
"21","PGEN_.00g001030","cellular protein modification proce...",0.0288892186423582,"GO:0070936","protein K48-linked ubiquitination","BP","midnightblue","Serine/threonine-protein kinase STK11"
"22","PGEN_.00g001030","cellular protein modification proce...",0.000381946801064188,"GO:0006471","protein ADP-ribosylation","BP","midnightblue","Serine/threonine-protein kinase STK11"
"23","PGEN_.00g001030","response to stress",0.000160998672675835,"GO:0002230","positive regulation of defense response to virus by host","BP","midnightblue","Serine/threonine-protein kinase STK11"
"24","PGEN_.00g001030","response to stress",0.000248364428533859,"GO:0060336","negative regulation of interferon-gamma-mediated signaling pathway","BP","midnightblue","Serine/threonine-protein kinase STK11"
"25","PGEN_.00g001030","cellular protein modification proce...",0.000310231178013263,"GO:0016579","protein deubiquitination","BP","midnightblue","Serine/threonine-protein kinase STK11"
"26","PGEN_.00g001030","response to stress",0.00834803671736354,"GO:0030433","ubiquitin-dependent ERAD pathway","BP","midnightblue","Serine/threonine-protein kinase STK11"
"27","PGEN_.00g001030","cellular protein modification proce...",0.000163223956631175,"GO:0042531","positive regulation of tyrosine phosphorylation of STAT protein","BP","midnightblue","Serine/threonine-protein kinase STK11"
"28","PGEN_.00g001030","reproduction",4.48757812093194e-08,"GO:0007288","sperm axoneme assembly","BP","midnightblue","Serine/threonine-protein kinase STK11"
"29","PGEN_.00g001030","reproduction",0.000125031931243591,"GO:0007283","spermatogenesis","BP","midnightblue","Serine/threonine-protein kinase STK11"
"30","PGEN_.00g001030","cellular protein modification proce...",0.0039065963367682,"GO:0018105","peptidyl-serine phosphorylation","BP","midnightblue","Serine/threonine-protein kinase STK11"
"31","PGEN_.00g001030","cellular protein modification proce...",6.44359485678713e-06,"GO:0140289","protein mono-ADP-ribosylation","BP","midnightblue","Serine/threonine-protein kinase STK11"
"32","PGEN_.00g001030","cell population proliferation",0.0149665131206077,"GO:0008285","negative regulation of cell population proliferation","BP","midnightblue","Serine/threonine-protein kinase STK11"
"33","PGEN_.00g001030","cellular protein modification proce...",0.01460137608334,"GO:0032147","activation of protein kinase activity","BP","midnightblue","Serine/threonine-protein kinase STK11"
"34","PGEN_.00g001030","cellular protein modification proce...",0.0441907688725955,"GO:0018107","peptidyl-threonine phosphorylation","BP","midnightblue","Serine/threonine-protein kinase STK11"
"35","PGEN_.00g001030","cellular protein modification proce...",0.0300279314134588,"GO:0000187","activation of MAPK activity","BP","midnightblue","Serine/threonine-protein kinase STK11"
"36","PGEN_.00g001030","cellular protein modification proce...",0.00745318321336969,"GO:0046777","protein autophosphorylation","BP","midnightblue","Serine/threonine-protein kinase STK11"
"37","PGEN_.00g001030","cellular protein modification proce...",0.0175136973108124,"GO:0006468","protein phosphorylation","BP","midnightblue","Serine/threonine-protein kinase STK11"
"38","PGEN_.00g001030","response to stress",0.0303913470233338,"GO:0050727","regulation of inflammatory response","BP","midnightblue","Serine/threonine-protein kinase STK11"
"39","PGEN_.00g001030","response to stress",0.0265132729892418,"GO:0006281","DNA repair","BP","midnightblue","Serine/threonine-protein kinase STK11"
"40","PGEN_.00g001030","response to stress",0.0186107850062231,"GO:0045087","innate immune response","BP","midnightblue","Serine/threonine-protein kinase STK11"
"41","PGEN_.00g001030","cellular protein modification proce...",2.46731797822898e-05,"GO:0016567","protein ubiquitination","BP","midnightblue","Serine/threonine-protein kinase STK11"
"42","PGEN_.00g001030","response to stress",0.00182016069428815,"GO:0006974","cellular response to DNA damage stimulus","BP","midnightblue","Serine/threonine-protein kinase STK11"
"43","PGEN_.00g001030","response to stress",0.000125040359461445,"GO:0051607","defense response to virus","BP","midnightblue","Serine/threonine-protein kinase STK11"
"44","PGEN_.00g001730","cell death",0.000665610134236645,"GO:0006915","apoptotic process","BP","midnightblue","Plasminogen activator inhibitor 1 RNA-binding protein (PAI1 RNA-binding protein 1) (PAI-RBP1) (SERPINE1 mRNA-binding protein 1)"
"45","PGEN_.00g001730","cell death",0.00180359335842026,"GO:0042981","regulation of apoptotic process","BP","midnightblue","Plasminogen activator inhibitor 1 RNA-binding protein (PAI1 RNA-binding protein 1) (PAI-RBP1) (SERPINE1 mRNA-binding protein 1)"
"46","PGEN_.00g001890","cellular nitrogen compound metaboli...",0.00461537359569573,"GO:0000398","mRNA splicing, via spliceosome","BP","midnightblue","Jouberin (Abelson helper integration site 1 protein homolog) (AHI-1)"
"47","PGEN_.00g001890","cellular nitrogen compound metaboli...",0.0265132729892418,"GO:0006281","DNA repair","BP","midnightblue","Jouberin (Abelson helper integration site 1 protein homolog) (AHI-1)"
"48","PGEN_.00g001890","biosynthetic process",0.00478917387702,"GO:0032088","negative regulation of NF-kappaB transcription factor activity","BP","midnightblue","Jouberin (Abelson helper integration site 1 protein homolog) (AHI-1)"
"49","PGEN_.00g001890","cellular nitrogen compound metaboli...",0.021527450287047,"GO:0006367","transcription initiation from RNA polymerase II promoter","BP","midnightblue","Jouberin (Abelson helper integration site 1 protein homolog) (AHI-1)"
"50","PGEN_.00g001890","cellular nitrogen compound metaboli...",0.00243943146907068,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","midnightblue","Jouberin (Abelson helper integration site 1 protein homolog) (AHI-1)"
"51","PGEN_.00g001890","biosynthetic process",0.00243943146907068,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","midnightblue","Jouberin (Abelson helper integration site 1 protein homolog) (AHI-1)"
"52","PGEN_.00g001890","cellular nitrogen compound metaboli...",0.0136493777005092,"GO:0045892","negative regulation of transcription, DNA-templated","BP","midnightblue","Jouberin (Abelson helper integration site 1 protein homolog) (AHI-1)"
"53","PGEN_.00g001890","biosynthetic process",0.00992978360621617,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","midnightblue","Jouberin (Abelson helper integration site 1 protein homolog) (AHI-1)"
"54","PGEN_.00g001890","cellular nitrogen compound metaboli...",0.029250560597407,"GO:0000381","regulation of alternative mRNA splicing, via spliceosome","BP","midnightblue","Jouberin (Abelson helper integration site 1 protein homolog) (AHI-1)"
"55","PGEN_.00g001890","biosynthetic process",0.021527450287047,"GO:0006367","transcription initiation from RNA polymerase II promoter","BP","midnightblue","Jouberin (Abelson helper integration site 1 protein homolog) (AHI-1)"
"56","PGEN_.00g001890","cellular component assembly",4.48757812093194e-08,"GO:0007288","sperm axoneme assembly","BP","midnightblue","Jouberin (Abelson helper integration site 1 protein homolog) (AHI-1)"
"57","PGEN_.00g001890","cellular component assembly",5.63386628323318e-12,"GO:0060271","cilium assembly","BP","midnightblue","Jouberin (Abelson helper integration site 1 protein homolog) (AHI-1)"
"58","PGEN_.00g001890","cellular nitrogen compound metaboli...",0.00992978360621617,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","midnightblue","Jouberin (Abelson helper integration site 1 protein homolog) (AHI-1)"
"59","PGEN_.00g001890","biosynthetic process",0.0136493777005092,"GO:0045892","negative regulation of transcription, DNA-templated","BP","midnightblue","Jouberin (Abelson helper integration site 1 protein homolog) (AHI-1)"
"60","PGEN_.00g001890","cellular nitrogen compound metaboli...",0.00478917387702,"GO:0032088","negative regulation of NF-kappaB transcription factor activity","BP","midnightblue","Jouberin (Abelson helper integration site 1 protein homolog) (AHI-1)"
"61","PGEN_.00g002140","immune system process",0.0186107850062231,"GO:0045087","innate immune response","BP","midnightblue","E3 ubiquitin-protein ligase TRIM56"
"62","PGEN_.00g002140","response to stress",0.0303913470233338,"GO:0050727","regulation of inflammatory response","BP","midnightblue","E3 ubiquitin-protein ligase TRIM56"
"63","PGEN_.00g002140","response to stress",0.000125040359461445,"GO:0051607","defense response to virus","BP","midnightblue","E3 ubiquitin-protein ligase TRIM56"
"64","PGEN_.00g002140","response to stress",0.000248364428533859,"GO:0060336","negative regulation of interferon-gamma-mediated signaling pathway","BP","midnightblue","E3 ubiquitin-protein ligase TRIM56"
"65","PGEN_.00g002140","response to stress",0.00834803671736354,"GO:0030433","ubiquitin-dependent ERAD pathway","BP","midnightblue","E3 ubiquitin-protein ligase TRIM56"
"66","PGEN_.00g002140","response to stress",0.0265132729892418,"GO:0006281","DNA repair","BP","midnightblue","E3 ubiquitin-protein ligase TRIM56"
"67","PGEN_.00g002140","response to stress",0.00182016069428815,"GO:0006974","cellular response to DNA damage stimulus","BP","midnightblue","E3 ubiquitin-protein ligase TRIM56"
"68","PGEN_.00g002140","immune system process",0.000125040359461445,"GO:0051607","defense response to virus","BP","midnightblue","E3 ubiquitin-protein ligase TRIM56"
"69","PGEN_.00g002140","response to stress",0.000160998672675835,"GO:0002230","positive regulation of defense response to virus by host","BP","midnightblue","E3 ubiquitin-protein ligase TRIM56"
"70","PGEN_.00g002140","immune system process",0.000248364428533859,"GO:0060336","negative regulation of interferon-gamma-mediated signaling pathway","BP","midnightblue","E3 ubiquitin-protein ligase TRIM56"
"71","PGEN_.00g002140","response to stress",0.0186107850062231,"GO:0045087","innate immune response","BP","midnightblue","E3 ubiquitin-protein ligase TRIM56"
"72","PGEN_.00g002140","immune system process",0.000160998672675835,"GO:0002230","positive regulation of defense response to virus by host","BP","midnightblue","E3 ubiquitin-protein ligase TRIM56"
"73","PGEN_.00g002750","mitotic cell cycle",0.00399933483518304,"GO:0000086","G2/M transition of mitotic cell cycle","BP","midnightblue","Centromere protein F (CENP-F) (AH antigen) (Kinetochore protein CENPF) (Mitosin)"
"74","PGEN_.00g002750","cellular nitrogen compound metaboli...",0.00478917387702,"GO:0032088","negative regulation of NF-kappaB transcription factor activity","BP","midnightblue","Centromere protein F (CENP-F) (AH antigen) (Kinetochore protein CENPF) (Mitosin)"
"75","PGEN_.00g002750","cell cycle",0.000513698407456005,"GO:0000281","mitotic cytokinesis","BP","midnightblue","Centromere protein F (CENP-F) (AH antigen) (Kinetochore protein CENPF) (Mitosin)"
"76","PGEN_.00g002750","mitotic cell cycle",0.000513698407456005,"GO:0000281","mitotic cytokinesis","BP","midnightblue","Centromere protein F (CENP-F) (AH antigen) (Kinetochore protein CENPF) (Mitosin)"
"77","PGEN_.00g002750","biosynthetic process",0.00478917387702,"GO:0032088","negative regulation of NF-kappaB transcription factor activity","BP","midnightblue","Centromere protein F (CENP-F) (AH antigen) (Kinetochore protein CENPF) (Mitosin)"
"78","PGEN_.00g002750","cellular nitrogen compound metaboli...",0.0136493777005092,"GO:0045892","negative regulation of transcription, DNA-templated","BP","midnightblue","Centromere protein F (CENP-F) (AH antigen) (Kinetochore protein CENPF) (Mitosin)"
"79","PGEN_.00g002750","biosynthetic process",0.00992978360621617,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","midnightblue","Centromere protein F (CENP-F) (AH antigen) (Kinetochore protein CENPF) (Mitosin)"
"80","PGEN_.00g002750","biosynthetic process",0.00243943146907068,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","midnightblue","Centromere protein F (CENP-F) (AH antigen) (Kinetochore protein CENPF) (Mitosin)"
"81","PGEN_.00g002750","biosynthetic process",0.0136493777005092,"GO:0045892","negative regulation of transcription, DNA-templated","BP","midnightblue","Centromere protein F (CENP-F) (AH antigen) (Kinetochore protein CENPF) (Mitosin)"
"82","PGEN_.00g002750","cell cycle",0.000143060498570362,"GO:0010389","regulation of G2/M transition of mitotic cell cycle","BP","midnightblue","Centromere protein F (CENP-F) (AH antigen) (Kinetochore protein CENPF) (Mitosin)"
"83","PGEN_.00g002750","mitotic cell cycle",0.000143060498570362,"GO:0010389","regulation of G2/M transition of mitotic cell cycle","BP","midnightblue","Centromere protein F (CENP-F) (AH antigen) (Kinetochore protein CENPF) (Mitosin)"
"84","PGEN_.00g002750","cellular nitrogen compound metaboli...",0.00992978360621617,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","midnightblue","Centromere protein F (CENP-F) (AH antigen) (Kinetochore protein CENPF) (Mitosin)"
"85","PGEN_.00g002750","biosynthetic process",0.021527450287047,"GO:0006367","transcription initiation from RNA polymerase II promoter","BP","midnightblue","Centromere protein F (CENP-F) (AH antigen) (Kinetochore protein CENPF) (Mitosin)"
"86","PGEN_.00g002750","cellular nitrogen compound metaboli...",0.0265132729892418,"GO:0006281","DNA repair","BP","midnightblue","Centromere protein F (CENP-F) (AH antigen) (Kinetochore protein CENPF) (Mitosin)"
"87","PGEN_.00g002750","cellular nitrogen compound metaboli...",0.00461537359569573,"GO:0000398","mRNA splicing, via spliceosome","BP","midnightblue","Centromere protein F (CENP-F) (AH antigen) (Kinetochore protein CENPF) (Mitosin)"
"88","PGEN_.00g002750","cellular nitrogen compound metaboli...",0.00243943146907068,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","midnightblue","Centromere protein F (CENP-F) (AH antigen) (Kinetochore protein CENPF) (Mitosin)"
"89","PGEN_.00g002750","cell cycle",0.00399933483518304,"GO:0000086","G2/M transition of mitotic cell cycle","BP","midnightblue","Centromere protein F (CENP-F) (AH antigen) (Kinetochore protein CENPF) (Mitosin)"
"90","PGEN_.00g002750","cellular nitrogen compound metaboli...",0.021527450287047,"GO:0006367","transcription initiation from RNA polymerase II promoter","BP","midnightblue","Centromere protein F (CENP-F) (AH antigen) (Kinetochore protein CENPF) (Mitosin)"
"91","PGEN_.00g002750","cellular nitrogen compound metaboli...",0.029250560597407,"GO:0000381","regulation of alternative mRNA splicing, via spliceosome","BP","midnightblue","Centromere protein F (CENP-F) (AH antigen) (Kinetochore protein CENPF) (Mitosin)"
"92","PGEN_.00g003210","cellular protein modification proce...",0.00551440666077394,"GO:0070212","protein poly-ADP-ribosylation","BP","midnightblue","Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC)"
"93","PGEN_.00g003210","cellular protein modification proce...",0.00745318321336969,"GO:0046777","protein autophosphorylation","BP","midnightblue","Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC)"
"94","PGEN_.00g003210","cellular protein modification proce...",0.0288892186423582,"GO:0070936","protein K48-linked ubiquitination","BP","midnightblue","Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC)"
"95","PGEN_.00g003210","cellular protein modification proce...",0.0441907688725955,"GO:0018107","peptidyl-threonine phosphorylation","BP","midnightblue","Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC)"
"96","PGEN_.00g003210","cellular protein modification proce...",0.0039065963367682,"GO:0018105","peptidyl-serine phosphorylation","BP","midnightblue","Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC)"
"97","PGEN_.00g003210","cellular protein modification proce...",0.000163223956631175,"GO:0042531","positive regulation of tyrosine phosphorylation of STAT protein","BP","midnightblue","Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC)"
"98","PGEN_.00g003210","cellular protein modification proce...",6.44359485678713e-06,"GO:0140289","protein mono-ADP-ribosylation","BP","midnightblue","Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC)"
"99","PGEN_.00g003210","cellular protein modification proce...",0.01460137608334,"GO:0032147","activation of protein kinase activity","BP","midnightblue","Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC)"
"100","PGEN_.00g003210","cellular protein modification proce...",0.000310231178013263,"GO:0016579","protein deubiquitination","BP","midnightblue","Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC)"
"101","PGEN_.00g003210","cellular protein modification proce...",0.000381946801064188,"GO:0006471","protein ADP-ribosylation","BP","midnightblue","Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC)"
"102","PGEN_.00g003210","cellular protein modification proce...",0.0175136973108124,"GO:0006468","protein phosphorylation","BP","midnightblue","Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC)"
"103","PGEN_.00g003210","cellular protein modification proce...",0.00139669438759813,"GO:0042532","negative regulation of tyrosine phosphorylation of STAT protein","BP","midnightblue","Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC)"
"104","PGEN_.00g003210","cellular protein modification proce...",2.46731797822898e-05,"GO:0016567","protein ubiquitination","BP","midnightblue","Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC)"
"105","PGEN_.00g003210","cellular protein modification proce...",0.0300279314134588,"GO:0000187","activation of MAPK activity","BP","midnightblue","Serine/threonine-protein kinase PrkC (Ser/Thr-protein kinase PrkC)"
"106","PGEN_.00g003430","response to stress",0.00834803671736354,"GO:0030433","ubiquitin-dependent ERAD pathway","BP","midnightblue","Toll-like receptor 2 (CD antigen CD282)"
"107","PGEN_.00g003430","response to stress",0.000248364428533859,"GO:0060336","negative regulation of interferon-gamma-mediated signaling pathway","BP","midnightblue","Toll-like receptor 2 (CD antigen CD282)"
"108","PGEN_.00g003430","immune system process",0.000248364428533859,"GO:0060336","negative regulation of interferon-gamma-mediated signaling pathway","BP","midnightblue","Toll-like receptor 2 (CD antigen CD282)"
"109","PGEN_.00g003430","immune system process",0.000125040359461445,"GO:0051607","defense response to virus","BP","midnightblue","Toll-like receptor 2 (CD antigen CD282)"
"110","PGEN_.00g003430","immune system process",0.000160998672675835,"GO:0002230","positive regulation of defense response to virus by host","BP","midnightblue","Toll-like receptor 2 (CD antigen CD282)"
"111","PGEN_.00g003430","response to stress",0.000125040359461445,"GO:0051607","defense response to virus","BP","midnightblue","Toll-like receptor 2 (CD antigen CD282)"
"112","PGEN_.00g003430","response to stress",0.00182016069428815,"GO:0006974","cellular response to DNA damage stimulus","BP","midnightblue","Toll-like receptor 2 (CD antigen CD282)"
"113","PGEN_.00g003430","response to stress",0.0186107850062231,"GO:0045087","innate immune response","BP","midnightblue","Toll-like receptor 2 (CD antigen CD282)"
"114","PGEN_.00g003430","response to stress",0.000160998672675835,"GO:0002230","positive regulation of defense response to virus by host","BP","midnightblue","Toll-like receptor 2 (CD antigen CD282)"
"115","PGEN_.00g003430","response to stress",0.0265132729892418,"GO:0006281","DNA repair","BP","midnightblue","Toll-like receptor 2 (CD antigen CD282)"
"116","PGEN_.00g003430","immune system process",0.0186107850062231,"GO:0045087","innate immune response","BP","midnightblue","Toll-like receptor 2 (CD antigen CD282)"
"117","PGEN_.00g003430","response to stress",0.0303913470233338,"GO:0050727","regulation of inflammatory response","BP","midnightblue","Toll-like receptor 2 (CD antigen CD282)"
"118","PGEN_.00g004120","cellular protein modification proce...",0.00551440666077394,"GO:0070212","protein poly-ADP-ribosylation","BP","midnightblue","E3 ubiquitin-protein ligase TRIM33"
"119","PGEN_.00g004120","cellular protein modification proce...",0.000381946801064188,"GO:0006471","protein ADP-ribosylation","BP","midnightblue","E3 ubiquitin-protein ligase TRIM33"
"120","PGEN_.00g004120","cellular protein modification proce...",6.44359485678713e-06,"GO:0140289","protein mono-ADP-ribosylation","BP","midnightblue","E3 ubiquitin-protein ligase TRIM33"
"121","PGEN_.00g004120","cellular protein modification proce...",0.0288892186423582,"GO:0070936","protein K48-linked ubiquitination","BP","midnightblue","E3 ubiquitin-protein ligase TRIM33"
"122","PGEN_.00g004120","cellular protein modification proce...",0.0039065963367682,"GO:0018105","peptidyl-serine phosphorylation","BP","midnightblue","E3 ubiquitin-protein ligase TRIM33"
"123","PGEN_.00g004120","cellular protein modification proce...",0.0441907688725955,"GO:0018107","peptidyl-threonine phosphorylation","BP","midnightblue","E3 ubiquitin-protein ligase TRIM33"
"124","PGEN_.00g004120","cellular protein modification proce...",0.00745318321336969,"GO:0046777","protein autophosphorylation","BP","midnightblue","E3 ubiquitin-protein ligase TRIM33"
"125","PGEN_.00g004120","cellular protein modification proce...",0.0175136973108124,"GO:0006468","protein phosphorylation","BP","midnightblue","E3 ubiquitin-protein ligase TRIM33"
"126","PGEN_.00g004120","cellular protein modification proce...",0.01460137608334,"GO:0032147","activation of protein kinase activity","BP","midnightblue","E3 ubiquitin-protein ligase TRIM33"
"127","PGEN_.00g004120","cellular protein modification proce...",0.000163223956631175,"GO:0042531","positive regulation of tyrosine phosphorylation of STAT protein","BP","midnightblue","E3 ubiquitin-protein ligase TRIM33"
"128","PGEN_.00g004120","cellular protein modification proce...",0.0300279314134588,"GO:0000187","activation of MAPK activity","BP","midnightblue","E3 ubiquitin-protein ligase TRIM33"
"129","PGEN_.00g004120","cellular protein modification proce...",2.46731797822898e-05,"GO:0016567","protein ubiquitination","BP","midnightblue","E3 ubiquitin-protein ligase TRIM33"
"130","PGEN_.00g004120","cellular protein modification proce...",0.000310231178013263,"GO:0016579","protein deubiquitination","BP","midnightblue","E3 ubiquitin-protein ligase TRIM33"
"131","PGEN_.00g004120","cellular protein modification proce...",0.00139669438759813,"GO:0042532","negative regulation of tyrosine phosphorylation of STAT protein","BP","midnightblue","E3 ubiquitin-protein ligase TRIM33"
"132","PGEN_.00g006280","biosynthetic process",0.021527450287047,"GO:0006367","transcription initiation from RNA polymerase II promoter","BP","midnightblue","Helicase with zinc finger domain 2 (ATP-dependent helicase PRIC285) (Helicase with zinc finger 2, transcriptional coactivator) (PPAR-alpha-interacting complex protein 285) (PPAR-gamma DNA-binding domain-interacting protein 1) (PDIP1) (PPAR-gamma DBD-interacting protein 1) (Peroxisomal proliferator-activated receptor A-interacting complex 285 kDa protein)"
"133","PGEN_.00g006280","cellular nitrogen compound metaboli...",0.00243943146907068,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","midnightblue","Helicase with zinc finger domain 2 (ATP-dependent helicase PRIC285) (Helicase with zinc finger 2, transcriptional coactivator) (PPAR-alpha-interacting complex protein 285) (PPAR-gamma DNA-binding domain-interacting protein 1) (PDIP1) (PPAR-gamma DBD-interacting protein 1) (Peroxisomal proliferator-activated receptor A-interacting complex 285 kDa protein)"
"134","PGEN_.00g006280","biosynthetic process",0.00243943146907068,"GO:0000122","negative regulation of transcription by RNA polymerase II","BP","midnightblue","Helicase with zinc finger domain 2 (ATP-dependent helicase PRIC285) (Helicase with zinc finger 2, transcriptional coactivator) (PPAR-alpha-interacting complex protein 285) (PPAR-gamma DNA-binding domain-interacting protein 1) (PDIP1) (PPAR-gamma DBD-interacting protein 1) (Peroxisomal proliferator-activated receptor A-interacting complex 285 kDa protein)"
"135","PGEN_.00g006280","biosynthetic process",0.00478917387702,"GO:0032088","negative regulation of NF-kappaB transcription factor activity","BP","midnightblue","Helicase with zinc finger domain 2 (ATP-dependent helicase PRIC285) (Helicase with zinc finger 2, transcriptional coactivator) (PPAR-alpha-interacting complex protein 285) (PPAR-gamma DNA-binding domain-interacting protein 1) (PDIP1) (PPAR-gamma DBD-interacting protein 1) (Peroxisomal proliferator-activated receptor A-interacting complex 285 kDa protein)"
