name	term	lev	seq	value
"transporter activity"	GO:0005215	1	PGEN_.00g210360	-4.0374973854938
"transporter activity"	GO:0005215	1	PGEN_.00g274080	3.32761116946767
"transporter activity"	GO:0005215	1	PGEN_.00g327850	4.8219096164761
"transporter activity"	GO:0005215	1	PGEN_.00g328490	-4.99516538587071
"transporter activity"	GO:0005215	1	PGEN_.00g336000	-3.04168756361515
"hydrolase activity, hydrolyzing O-glycosyl compounds"	GO:0004553;GO:0016798	3	PGEN_.00g035810	5.67523371894232
"hydrolase activity, hydrolyzing O-glycosyl compounds"	GO:0004553;GO:0016798	3	PGEN_.00g057120	4.69842361033901
"hydrolase activity, hydrolyzing O-glycosyl compounds"	GO:0004553;GO:0016798	3	PGEN_.00g057130	4.36037293412942
"hydrolase activity, hydrolyzing O-glycosyl compounds"	GO:0004553;GO:0016798	3	PGEN_.00g079760	-2.70189654468931
"hydrolase activity, hydrolyzing O-glycosyl compounds"	GO:0004553;GO:0016798	3	PGEN_.00g102520	4.84408300869247
"hydrolase activity, hydrolyzing O-glycosyl compounds"	GO:0004553;GO:0016798	3	PGEN_.00g146090	2.75844088380479
"hydrolase activity, hydrolyzing O-glycosyl compounds"	GO:0004553;GO:0016798	3	PGEN_.00g157320	-4.19585285102914
"hydrolase activity, hydrolyzing O-glycosyl compounds"	GO:0004553;GO:0016798	3	PGEN_.00g169480	5.19765614946527
"hydrolase activity, hydrolyzing O-glycosyl compounds"	GO:0004553;GO:0016798	3	PGEN_.00g169490	4.97989107368819
"hydrolase activity, hydrolyzing O-glycosyl compounds"	GO:0004553;GO:0016798	3	PGEN_.00g256100	3.0844266679523
"hydrolase activity, hydrolyzing O-glycosyl compounds"	GO:0004553;GO:0016798	3	PGEN_.00g323450	3.80410190943603
"hydrolase activity, hydrolyzing O-glycosyl compounds"	GO:0004553;GO:0016798	3	PGEN_.00g326620	4.77625507660389
"hydrolase activity, hydrolyzing O-glycosyl compounds"	GO:0004553;GO:0016798	3	PGEN_.00g327850	4.8219096164761
"metalloendopeptidase activity"	GO:0004222	5	PGEN_.00g164540	5.94533625168731
"metalloendopeptidase activity"	GO:0004222	5	PGEN_.00g164550	4.83991998391732
"metalloendopeptidase activity"	GO:0004222	5	PGEN_.00g164650	4.74345920263212
"metalloendopeptidase activity"	GO:0004222	5	PGEN_.00g164660	5.88743967405523
"metalloendopeptidase activity"	GO:0004222	5	PGEN_.00g285590	4.05041379587569
"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor"	GO:0016616	3	PGEN_.00g040690	6.06774957840857
"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor"	GO:0016616	3	PGEN_.00g098800	4.50421400379637
"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor"	GO:0016616	3	PGEN_.00g155150	4.33773555194238
"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor"	GO:0016616	3	PGEN_.00g212430	-1.39225725740027
"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor"	GO:0016616	3	PGEN_.00g230540	-8.453091090908
"protein domain specific binding"	GO:0019904	3	PGEN_.00g195980	-1.87131120455988
"protein domain specific binding"	GO:0019904	3	PGEN_.00g197160	-2.33531172135561
"protein domain specific binding"	GO:0019904	3	PGEN_.00g229320	-3.5152002173414
"protein domain specific binding"	GO:0019904	3	PGEN_.00g229340	-2.91815345104484
"protein domain specific binding"	GO:0019904	3	PGEN_.00g299380	-2.35584949779917
"symporter activity"	GO:0015293	5	PGEN_.00g093430	-6.28781147653534
"symporter activity"	GO:0015293	5	PGEN_.00g103630	3.8209662792583
"symporter activity"	GO:0015293	5	PGEN_.00g114780	-5.96889399390919
"symporter activity"	GO:0015293	5	PGEN_.00g210360	-4.0374973854938
"symporter activity"	GO:0015293	5	PGEN_.00g336000	-3.04168756361515
"purine ribonucleotide binding"	GO:0035639;GO:0032555;GO:0017076;GO:0032553;GO:0000166	2	PGEN_.00g007100	2.60067902742404
"purine ribonucleotide binding"	GO:0035639;GO:0032555;GO:0017076;GO:0032553;GO:0000166	2	PGEN_.00g009970	3.20997751248841
"purine ribonucleotide binding"	GO:0035639;GO:0032555;GO:0017076;GO:0032553;GO:0000166	2	PGEN_.00g041430	3.37134359173323
"purine ribonucleotide binding"	GO:0035639;GO:0032555;GO:0017076;GO:0032553;GO:0000166	2	PGEN_.00g059780	2.21229009340163
"purine ribonucleotide binding"	GO:0035639;GO:0032555;GO:0017076;GO:0032553;GO:0000166	2	PGEN_.00g062920	1.58482251560663
"purine ribonucleotide binding"	GO:0035639;GO:0032555;GO:0017076;GO:0032553;GO:0000166	2	PGEN_.00g095310	7.53887260844341
"purine ribonucleotide binding"	GO:0035639;GO:0032555;GO:0017076;GO:0032553;GO:0000166	2	PGEN_.00g095320	4.76152902781087
"purine ribonucleotide binding"	GO:0035639;GO:0032555;GO:0017076;GO:0032553;GO:0000166	2	PGEN_.00g096560	3.93835317870913
"purine ribonucleotide binding"	GO:0035639;GO:0032555;GO:0017076;GO:0032553;GO:0000166	2	PGEN_.00g129560	-1.87931798802086
"purine ribonucleotide binding"	GO:0035639;GO:0032555;GO:0017076;GO:0032553;GO:0000166	2	PGEN_.00g132220	3.84217021586178
"purine ribonucleotide binding"	GO:0035639;GO:0032555;GO:0017076;GO:0032553;GO:0000166	2	PGEN_.00g208330	1.38666669193384
"purine ribonucleotide binding"	GO:0035639;GO:0032555;GO:0017076;GO:0032553;GO:0000166	2	PGEN_.00g272850	1.9858552776683
"purine ribonucleotide binding"	GO:0035639;GO:0032555;GO:0017076;GO:0032553;GO:0000166	2	PGEN_.00g294440	-1.58207653026089
"purine ribonucleotide binding"	GO:0035639;GO:0032555;GO:0017076;GO:0032553;GO:0000166	2	PGEN_.00g296350	-2.06179645682076
"purine ribonucleotide binding"	GO:0035639;GO:0032555;GO:0017076;GO:0032553;GO:0000166	2	PGEN_.00g305960	2.89363907103167
"purine ribonucleotide binding"	GO:0035639;GO:0032555;GO:0017076;GO:0032553;GO:0000166	2	PGEN_.00g331780	2.09432666526183
"secondary active transmembrane transporter activity"	GO:0015291;GO:0022853;GO:0022804	2	PGEN_.00g042540	-3.47345005791177
"secondary active transmembrane transporter activity"	GO:0015291;GO:0022853;GO:0022804	2	PGEN_.00g047650	-1.45705447763384
"secondary active transmembrane transporter activity"	GO:0015291;GO:0022853;GO:0022804	2	PGEN_.00g093430	-6.28781147653534
"secondary active transmembrane transporter activity"	GO:0015291;GO:0022853;GO:0022804	2	PGEN_.00g103630	3.8209662792583
"secondary active transmembrane transporter activity"	GO:0015291;GO:0022853;GO:0022804	2	PGEN_.00g114780	-5.96889399390919
"secondary active transmembrane transporter activity"	GO:0015291;GO:0022853;GO:0022804	2	PGEN_.00g163390	-4.5198341996123
"secondary active transmembrane transporter activity"	GO:0015291;GO:0022853;GO:0022804	2	PGEN_.00g210360	-4.0374973854938
"secondary active transmembrane transporter activity"	GO:0015291;GO:0022853;GO:0022804	2	PGEN_.00g328490	-4.99516538587071
"secondary active transmembrane transporter activity"	GO:0015291;GO:0022853;GO:0022804	2	PGEN_.00g336000	-3.04168756361515
"lipid transporter activity"	GO:0005319	2	PGEN_.00g001350	3.55944201142721
"lipid transporter activity"	GO:0005319	2	PGEN_.00g070040	4.97723059207804
"lipid transporter activity"	GO:0005319	2	PGEN_.00g073190	4.04607704218712
"lipid transporter activity"	GO:0005319	2	PGEN_.00g135000	1.57657523009256
"lipid transporter activity"	GO:0005319	2	PGEN_.00g177440	3.10936675087435
"lipid transporter activity"	GO:0005319	2	PGEN_.00g327850	4.8219096164761
"DNA binding"	GO:0003677	1	PGEN_.00g009970	3.20997751248841
"DNA binding"	GO:0003677	1	PGEN_.00g017110	-1.89296468303974
"DNA binding"	GO:0003677	1	PGEN_.00g047760	-0.853387936177642
"DNA binding"	GO:0003677	1	PGEN_.00g075030	2.36485892260429
"DNA binding"	GO:0003677	1	PGEN_.00g122110	2.89735326817564
"DNA binding"	GO:0003677	1	PGEN_.00g212030	1.8304373812062
"DNA binding"	GO:0003677	1	PGEN_.00g236680	2.40457097214467
"DNA binding"	GO:0003677	1	PGEN_.00g250710	3.57881425364561
"DNA binding"	GO:0003677	1	PGEN_.00g296350	-2.06179645682076
"DNA binding"	GO:0003677	1	PGEN_.00g308130	3.1151885293168
"DNA binding"	GO:0003677	1	PGEN_.00g308530	3.00686657950491
"endopeptidase activity"	GO:0004175	2	PGEN_.00g009930	5.18124912079485
"endopeptidase activity"	GO:0004175	2	PGEN_.00g009950	6.54500082999707
"endopeptidase activity"	GO:0004175	2	PGEN_.00g033640	5.17566602044532
"endopeptidase activity"	GO:0004175	2	PGEN_.00g038400	4.47828448245352
"endopeptidase activity"	GO:0004175	2	PGEN_.00g047200	4.21529959018931
"endopeptidase activity"	GO:0004175	2	PGEN_.00g056340	3.70980339037822
"endopeptidase activity"	GO:0004175	2	PGEN_.00g057170	5.29123691425269
"endopeptidase activity"	GO:0004175	2	PGEN_.00g057190	5.78424334320555
"endopeptidase activity"	GO:0004175	2	PGEN_.00g164540	5.94533625168731
"endopeptidase activity"	GO:0004175	2	PGEN_.00g164550	4.83991998391732
"endopeptidase activity"	GO:0004175	2	PGEN_.00g164650	4.74345920263212
"endopeptidase activity"	GO:0004175	2	PGEN_.00g164660	5.88743967405523
"endopeptidase activity"	GO:0004175	2	PGEN_.00g199810	4.75390339404772
"endopeptidase activity"	GO:0004175	2	PGEN_.00g200990	-1.48360158473021
"endopeptidase activity"	GO:0004175	2	PGEN_.00g285590	4.05041379587569
"endopeptidase activity"	GO:0004175	2	PGEN_.00g288000	3.38345717026529
"endopeptidase activity"	GO:0004175	2	PGEN_.00g298200	3.18434120539167
"endopeptidase activity"	GO:0004175	2	PGEN_.00g344990	6.88560548165566
"endopeptidase activity"	GO:0004175	2	PGEN_.00g345610	5.91912271493619
"endopeptidase activity"	GO:0004175	2	PGEN_.00g345680	6.78879857607995
"endopeptidase activity"	GO:0004175	2	PGEN_.00g348220	4.31315610609913
"endopeptidase activity"	GO:0004175	2	PGEN_.00g348570	4.360184980762
""	GO:0140110		PGEN_.00g017110	-1.89296468303974
""	GO:0140110		PGEN_.00g021370	-3.1196877921631
""	GO:0140110		PGEN_.00g075030	2.36485892260429
""	GO:0140110		PGEN_.00g188250	4.80238789950171
""	GO:0140110		PGEN_.00g250710	3.57881425364561
"signaling receptor binding"	GO:0005102	2	PGEN_.00g035810	5.67523371894232
"signaling receptor binding"	GO:0005102	2	PGEN_.00g063890	8.21250570040363
"signaling receptor binding"	GO:0005102	2	PGEN_.00g085760	3.98372294904781
"signaling receptor binding"	GO:0005102	2	PGEN_.00g085790	5.51694316581702
"signaling receptor binding"	GO:0005102	2	PGEN_.00g092320	3.69461576119781
"signaling receptor binding"	GO:0005102	2	PGEN_.00g095390	4.49415626344533
"signaling receptor binding"	GO:0005102	2	PGEN_.00g114200	5.15190147012855
"signaling receptor binding"	GO:0005102	2	PGEN_.00g238060	4.8707375174549
"signaling receptor binding"	GO:0005102	2	PGEN_.00g250710	3.57881425364561
"signaling receptor binding"	GO:0005102	2	PGEN_.00g275720	-3.89610788113239
"DNA-binding transcription factor activity"	GO:0000981;GO:0003700	1	PGEN_.00g017110	-1.89296468303974
"DNA-binding transcription factor activity"	GO:0000981;GO:0003700	1	PGEN_.00g060680	3.58393283170355
"DNA-binding transcription factor activity"	GO:0000981;GO:0003700	1	PGEN_.00g122110	2.89735326817564
"DNA-binding transcription factor activity"	GO:0000981;GO:0003700	1	PGEN_.00g250710	3.57881425364561
"DNA-binding transcription factor activity"	GO:0000981;GO:0003700	1	PGEN_.00g308130	3.1151885293168
"DNA-binding transcription factor activity"	GO:0000981;GO:0003700	1	PGEN_.00g308530	3.00686657950491
"DNA-binding transcription factor activity"	GO:0000981;GO:0003700	1	PGEN_.00g321390	-1.18828535243714
"DNA-binding transcription factor activity"	GO:0000981;GO:0003700	1	PGEN_.00g331660	2.44860980638344
"DNA-binding transcription factor activity"	GO:0000981;GO:0003700	1	PGEN_.00g021370	-3.1196877921631
"sterol binding"	GO:0015485;GO:0032934;GO:0043178;GO:0005496	4	PGEN_.00g013160	6.66747201609818
"sterol binding"	GO:0015485;GO:0032934;GO:0043178;GO:0005496	4	PGEN_.00g013170	9.25004587843393
"sterol binding"	GO:0015485;GO:0032934;GO:0043178;GO:0005496	4	PGEN_.00g014740	5.88712910098703
"sterol binding"	GO:0015485;GO:0032934;GO:0043178;GO:0005496	4	PGEN_.00g019450	3.89004669416076
"sterol binding"	GO:0015485;GO:0032934;GO:0043178;GO:0005496	4	PGEN_.00g150640	1.78355619676878
"sterol binding"	GO:0015485;GO:0032934;GO:0043178;GO:0005496	4	PGEN_.00g279590	4.83152174187
"enzyme regulator activity"	GO:0030234;GO:0004857	1	PGEN_.00g003940	3.99269184133161
"enzyme regulator activity"	GO:0030234;GO:0004857	1	PGEN_.00g035810	5.67523371894232
"enzyme regulator activity"	GO:0030234;GO:0004857	1	PGEN_.00g057310	5.66944550625199
"enzyme regulator activity"	GO:0030234;GO:0004857	1	PGEN_.00g057320	5.32006711005605
"enzyme regulator activity"	GO:0030234;GO:0004857	1	PGEN_.00g086610	6.36521592817008
"enzyme regulator activity"	GO:0030234;GO:0004857	1	PGEN_.00g086660	6.33758074337516
"enzyme regulator activity"	GO:0030234;GO:0004857	1	PGEN_.00g091350	4.88936487071868
"enzyme regulator activity"	GO:0030234;GO:0004857	1	PGEN_.00g092270	-7.24674038567961
"enzyme regulator activity"	GO:0030234;GO:0004857	1	PGEN_.00g093800	5.69105575155619
"enzyme regulator activity"	GO:0030234;GO:0004857	1	PGEN_.00g093840	5.33460267165067
"enzyme regulator activity"	GO:0030234;GO:0004857	1	PGEN_.00g117980	4.96750759875748
"enzyme regulator activity"	GO:0030234;GO:0004857	1	PGEN_.00g195980	-1.87131120455988
"enzyme regulator activity"	GO:0030234;GO:0004857	1	PGEN_.00g246390	3.84391184854268
"enzyme regulator activity"	GO:0030234;GO:0004857	1	PGEN_.00g250710	3.57881425364561
"enzyme regulator activity"	GO:0030234;GO:0004857	1	PGEN_.00g252450	-0.856729064332205
"enzyme regulator activity"	GO:0030234;GO:0004857	1	PGEN_.00g327850	4.8219096164761
"metallopeptidase activity"	GO:0008237	4	PGEN_.00g108800	2.29003072601403
"metallopeptidase activity"	GO:0008237	4	PGEN_.00g164540	5.94533625168731
"metallopeptidase activity"	GO:0008237	4	PGEN_.00g164550	4.83991998391732
"metallopeptidase activity"	GO:0008237	4	PGEN_.00g164650	4.74345920263212
"metallopeptidase activity"	GO:0008237	4	PGEN_.00g164660	5.88743967405523
"metallopeptidase activity"	GO:0008237	4	PGEN_.00g174890	4.25924994612659
"metallopeptidase activity"	GO:0008237	4	PGEN_.00g285590	4.05041379587569
"lipid binding"	GO:0008289	2	PGEN_.00g001350	3.55944201142721
"lipid binding"	GO:0008289	2	PGEN_.00g013160	6.66747201609818
"lipid binding"	GO:0008289	2	PGEN_.00g013170	9.25004587843393
"lipid binding"	GO:0008289	2	PGEN_.00g014740	5.88712910098703
"lipid binding"	GO:0008289	2	PGEN_.00g018570	7.03293937666297
"lipid binding"	GO:0008289	2	PGEN_.00g019450	3.89004669416076
"lipid binding"	GO:0008289	2	PGEN_.00g035810	5.67523371894232
"lipid binding"	GO:0008289	2	PGEN_.00g037820	5.7995561315533
"lipid binding"	GO:0008289	2	PGEN_.00g070040	4.97723059207804
"lipid binding"	GO:0008289	2	PGEN_.00g073190	4.04607704218712
"lipid binding"	GO:0008289	2	PGEN_.00g130020	4.84124936092242
"lipid binding"	GO:0008289	2	PGEN_.00g135000	1.57657523009256
"lipid binding"	GO:0008289	2	PGEN_.00g143180	5.29149971386396
"lipid binding"	GO:0008289	2	PGEN_.00g150640	1.78355619676878
"lipid binding"	GO:0008289	2	PGEN_.00g177440	3.10936675087435
"lipid binding"	GO:0008289	2	PGEN_.00g197160	-2.33531172135561
"lipid binding"	GO:0008289	2	PGEN_.00g245880	-0.940031501912708
"lipid binding"	GO:0008289	2	PGEN_.00g268580	2.74191796387203
"lipid binding"	GO:0008289	2	PGEN_.00g279590	4.83152174187
"scavenger receptor activity"	GO:0005044;GO:0038024	1	PGEN_.00g009930	5.18124912079485
"scavenger receptor activity"	GO:0005044;GO:0038024	1	PGEN_.00g009950	6.54500082999707
"scavenger receptor activity"	GO:0005044;GO:0038024	1	PGEN_.00g087530	6.17775366242999
"scavenger receptor activity"	GO:0005044;GO:0038024	1	PGEN_.00g091340	4.68151338156612
"scavenger receptor activity"	GO:0005044;GO:0038024	1	PGEN_.00g288000	3.38345717026529
"scavenger receptor activity"	GO:0005044;GO:0038024	1	PGEN_.00g344990	6.88560548165566
"serine hydrolase activity"	GO:0004252;GO:0008236;GO:0017171	3	PGEN_.00g009930	5.18124912079485
"serine hydrolase activity"	GO:0004252;GO:0008236;GO:0017171	3	PGEN_.00g009950	6.54500082999707
"serine hydrolase activity"	GO:0004252;GO:0008236;GO:0017171	3	PGEN_.00g033640	5.17566602044532
"serine hydrolase activity"	GO:0004252;GO:0008236;GO:0017171	3	PGEN_.00g038400	4.47828448245352
"serine hydrolase activity"	GO:0004252;GO:0008236;GO:0017171	3	PGEN_.00g047200	4.21529959018931
"serine hydrolase activity"	GO:0004252;GO:0008236;GO:0017171	3	PGEN_.00g056340	3.70980339037822
"serine hydrolase activity"	GO:0004252;GO:0008236;GO:0017171	3	PGEN_.00g057170	5.29123691425269
"serine hydrolase activity"	GO:0004252;GO:0008236;GO:0017171	3	PGEN_.00g057190	5.78424334320555
"serine hydrolase activity"	GO:0004252;GO:0008236;GO:0017171	3	PGEN_.00g199810	4.75390339404772
"serine hydrolase activity"	GO:0004252;GO:0008236;GO:0017171	3	PGEN_.00g200990	-1.48360158473021
"serine hydrolase activity"	GO:0004252;GO:0008236;GO:0017171	3	PGEN_.00g288000	3.38345717026529
"serine hydrolase activity"	GO:0004252;GO:0008236;GO:0017171	3	PGEN_.00g344990	6.88560548165566
"serine hydrolase activity"	GO:0004252;GO:0008236;GO:0017171	3	PGEN_.00g348220	4.31315610609913
"serine hydrolase activity"	GO:0004252;GO:0008236;GO:0017171	3	PGEN_.00g348570	4.360184980762
"drug binding"	GO:0008144	2	PGEN_.00g027030	6.77735988717009
"drug binding"	GO:0008144	2	PGEN_.00g183520	3.19786714764851
"drug binding"	GO:0008144	2	PGEN_.00g229320	-3.5152002173414
"drug binding"	GO:0008144	2	PGEN_.00g229340	-2.91815345104484
"drug binding"	GO:0008144	2	PGEN_.00g299380	-2.35584949779917
"anion transmembrane transporter activity"	GO:0008509	4	PGEN_.00g042540	-3.47345005791177
"anion transmembrane transporter activity"	GO:0008509	4	PGEN_.00g103630	3.8209662792583
"anion transmembrane transporter activity"	GO:0008509	4	PGEN_.00g163390	-4.5198341996123
"anion transmembrane transporter activity"	GO:0008509	4	PGEN_.00g210360	-4.0374973854938
"anion transmembrane transporter activity"	GO:0008509	4	PGEN_.00g336000	-3.04168756361515
"glycosaminoglycan binding"	GO:0005539	1	PGEN_.00g005530	4.24981113359094
"glycosaminoglycan binding"	GO:0005539	1	PGEN_.00g040990	6.35989876931627
"glycosaminoglycan binding"	GO:0005539	1	PGEN_.00g092330	4.23045739639762
"glycosaminoglycan binding"	GO:0005539	1	PGEN_.00g300660	4.61324148947932
"glycosaminoglycan binding"	GO:0005539	1	PGEN_.00g318440	4.78189018474997
"collagen binding"	GO:0005518	1	PGEN_.00g085760	3.98372294904781
"collagen binding"	GO:0005518	1	PGEN_.00g085790	5.51694316581702
"collagen binding"	GO:0005518	1	PGEN_.00g092320	3.69461576119781
"collagen binding"	GO:0005518	1	PGEN_.00g095390	4.49415626344533
"collagen binding"	GO:0005518	1	PGEN_.00g105690	4.69264058570793
"collagen binding"	GO:0005518	1	PGEN_.00g169810	3.23044095860311
"collagen binding"	GO:0005518	1	PGEN_.00g294440	-1.58207653026089
"collagen binding"	GO:0005518	1	PGEN_.00g298200	3.18434120539167
"structural molecule activity"	GO:0005201;GO:0005198	2	PGEN_.00g020160	3.47360598071249
"structural molecule activity"	GO:0005201;GO:0005198	2	PGEN_.00g040990	6.35989876931627
"structural molecule activity"	GO:0005201;GO:0005198	2	PGEN_.00g085760	3.98372294904781
"structural molecule activity"	GO:0005201;GO:0005198	2	PGEN_.00g119470	4.94204702455183
"structural molecule activity"	GO:0005201;GO:0005198	2	PGEN_.00g188760	6.19259323683012
"structural molecule activity"	GO:0005201;GO:0005198	2	PGEN_.00g332560	4.77156824189098
"structural molecule activity"	GO:0005201;GO:0005198	2	PGEN_.00g130730	8.35308710317702
"structural molecule activity"	GO:0005201;GO:0005198	2	PGEN_.00g249480	2.25707733193488
"cis-regulatory region sequence-specific DNA binding"	GO:0000987;GO:0000976;GO:0001067	2	PGEN_.00g017110	-1.89296468303974
"cis-regulatory region sequence-specific DNA binding"	GO:0000987;GO:0000976;GO:0001067	2	PGEN_.00g060680	3.58393283170355
"cis-regulatory region sequence-specific DNA binding"	GO:0000987;GO:0000976;GO:0001067	2	PGEN_.00g188250	4.80238789950171
"cis-regulatory region sequence-specific DNA binding"	GO:0000987;GO:0000976;GO:0001067	2	PGEN_.00g250710	3.57881425364561
"cis-regulatory region sequence-specific DNA binding"	GO:0000987;GO:0000976;GO:0001067	2	PGEN_.00g308130	3.1151885293168
""	GO:0043168		PGEN_.00g098800	4.50421400379637
""	GO:0043168		PGEN_.00g110440	-1.43439504740307
""	GO:0043168		PGEN_.00g195980	-1.87131120455988
""	GO:0043168		PGEN_.00g267990	2.95348823562974
""	GO:0043168		PGEN_.00g313720	1.63157319467437
"sodium ion transmembrane transporter activity"	GO:0015081	2	PGEN_.00g031270	-1.73393367121437
"sodium ion transmembrane transporter activity"	GO:0015081	2	PGEN_.00g047650	-1.45705447763384
"sodium ion transmembrane transporter activity"	GO:0015081	2	PGEN_.00g093430	-6.28781147653534
"sodium ion transmembrane transporter activity"	GO:0015081	2	PGEN_.00g103630	3.8209662792583
"sodium ion transmembrane transporter activity"	GO:0015081	2	PGEN_.00g210360	-4.0374973854938
"sodium ion transmembrane transporter activity"	GO:0015081	2	PGEN_.00g328490	-4.99516538587071
"sodium ion transmembrane transporter activity"	GO:0015081	2	PGEN_.00g336000	-3.04168756361515
"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced ascorbate as one donor, and incorporation of one atom of oxygen"	GO:0016715	2	PGEN_.00g211330	4.29914016587534
"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced ascorbate as one donor, and incorporation of one atom of oxygen"	GO:0016715	2	PGEN_.00g279740	-2.60888391721375
"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced ascorbate as one donor, and incorporation of one atom of oxygen"	GO:0016715	2	PGEN_.00g280310	4.77928126674151
"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced ascorbate as one donor, and incorporation of one atom of oxygen"	GO:0016715	2	PGEN_.00g281550	3.7750871424963
