"","Cgigas_KEGG_IDs","Cgigas_PathwayID","Pathway_Description","Pathway_gene_list","Pathway_gene_count","gene_IDs","Gene_name"
"14","crg:105320076","crg04144","Endocytosis","105317810/105318103/105342074/105340300/105347356/105320076/109619106/105321025/105325897/105318650/105347007/105340059/105333224/105335021/105342944/105328970/105327432/105317406/105342783/105342992/105317888/105318454/105326340/105342463/105329694/105334311",26,"105320076","charged multivesicular body protein 2a-like"
"15","crg:105320205","crg00600","Sphingolipid metabolism","105334190/105318204/105343802/105347059/105347438/105348190/105330505/105334333/105320205",9,"105320205","sphingolipid delta(4)-desaturase DES1-like"
"16","crg:105320698","crg04142","Lysosome","105340688/105340690/105319353/105347059/105323790/105320723/105321566/105326821/105331028/105348190/105340059/105325388/105339566/105344281/105338718/105334333/105337411/105340049/105328916/105318342/105338347/105341804/105342463/105320698/105338683/105331760",26,"105320698","ganglioside GM2 activator"
"17","crg:105320723","crg04142","Lysosome","105340688/105340690/105319353/105347059/105323790/105320723/105321566/105326821/105331028/105348190/105340059/105325388/105339566/105344281/105338718/105334333/105337411/105340049/105328916/105318342/105338347/105341804/105342463/105320698/105338683/105331760",26,"105320723","gastric triacylglycerol lipase"
"18","crg:105320852","crg04146","Peroxisome","105339056/105344553/105320852/105342001/105324552/105339902/105346656/105329358/105330227/105336995/105324179/105345139/105342925/105325181/105333701/105339789/105331916/105329168",18,"105320852","xanthine dehydrogenase/oxidase"
"19","crg:105321025","crg04144","Endocytosis","105317810/105318103/105342074/105340300/105347356/105320076/109619106/105321025/105325897/105318650/105347007/105340059/105333224/105335021/105342944/105328970/105327432/105317406/105342783/105342992/105317888/105318454/105326340/105342463/105329694/105334311",26,"105321025","charged multivesicular body protein 5-like"
"20","crg:105321031","crg04145","Phagosome","105336770/105323790/105321031/105321566/105321678/105340962/105324874/105319124/105338718/105328999/105337411/105345691/105318342/105338263/105331760",15,"105321031","ras-related C3 botulinum toxin substrate 1 isoform X1"
"21","crg:105321566","crg04142","Lysosome","105340688/105340690/105319353/105347059/105323790/105320723/105321566/105326821/105331028/105348190/105340059/105325388/105339566/105344281/105338718/105334333/105337411/105340049/105328916/105318342/105338347/105341804/105342463/105320698/105338683/105331760",26,"105321566","V-type proton ATPase 16 kDa proteolipid subunit-like"
"22","crg:105321566","crg04145","Phagosome","105336770/105323790/105321031/105321566/105321678/105340962/105324874/105319124/105338718/105328999/105337411/105345691/105318342/105338263/105331760",15,"105321566","V-type proton ATPase 16 kDa proteolipid subunit-like"
"23","crg:105321678","crg04145","Phagosome","105336770/105323790/105321031/105321566/105321678/105340962/105324874/105319124/105338718/105328999/105337411/105345691/105318342/105338263/105331760",15,"105321678","V-type proton ATPase catalytic subunit A"
"24","crg:105321895","crg01212","Fatty acid metabolism","105339056/105341094/105348652/105333437/105346656/105341564/105342284/105333323/105342925/105340049/105330728/105321895/105339789",13,"105321895","medium-chain specific acyl-CoA dehydrogenase, mitochondrial-like"
"25","crg:105321895","crg00071","Fatty acid degradation","105341094/105336470/105348652/105333437/105346656/105335622/105333323/105342925/105321895/105339789",10,"105321895","medium-chain specific acyl-CoA dehydrogenase, mitochondrial-like"
"26","crg:105323790","crg04142","Lysosome","105340688/105340690/105319353/105347059/105323790/105320723/105321566/105326821/105331028/105348190/105340059/105325388/105339566/105344281/105338718/105334333/105337411/105340049/105328916/105318342/105338347/105341804/105342463/105320698/105338683/105331760",26,"105323790","V-type proton ATPase 116 kDa subunit a isoform X1"
"27","crg:105323790","crg04145","Phagosome","105336770/105323790/105321031/105321566/105321678/105340962/105324874/105319124/105338718/105328999/105337411/105345691/105318342/105338263/105331760",15,"105323790","V-type proton ATPase 116 kDa subunit a isoform X1"
"28","crg:105324179","crg04146","Peroxisome","105339056/105344553/105320852/105342001/105324552/105339902/105346656/105329358/105330227/105336995/105324179/105345139/105342925/105325181/105333701/105339789/105331916/105329168",18,"105324179","D-aspartate oxidase"
"29","crg:105324552","crg04146","Peroxisome","105339056/105344553/105320852/105342001/105324552/105339902/105346656/105329358/105330227/105336995/105324179/105345139/105342925/105325181/105333701/105339789/105331916/105329168",18,"105324552","peroxisomal membrane protein PMP34"
"30","crg:105324874","crg04145","Phagosome","105336770/105323790/105321031/105321566/105321678/105340962/105324874/105319124/105338718/105328999/105337411/105345691/105318342/105338263/105331760",15,"105324874","macrophage mannose receptor 1 isoform X1"
"31","crg:105325181","crg04146","Peroxisome","105339056/105344553/105320852/105342001/105324552/105339902/105346656/105329358/105330227/105336995/105324179/105345139/105342925/105325181/105333701/105339789/105331916/105329168",18,"105325181","2-hydroxyacyl-CoA lyase 1-like"
"32","crg:105325388","crg04142","Lysosome","105340688/105340690/105319353/105347059/105323790/105320723/105321566/105326821/105331028/105348190/105340059/105325388/105339566/105344281/105338718/105334333/105337411/105340049/105328916/105318342/105338347/105341804/105342463/105320698/105338683/105331760",26,"105325388","N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase"
"33","crg:105325897","crg04144","Endocytosis","105317810/105318103/105342074/105340300/105347356/105320076/109619106/105321025/105325897/105318650/105347007/105340059/105333224/105335021/105342944/105328970/105327432/105317406/105342783/105342992/105317888/105318454/105326340/105342463/105329694/105334311",26,"105325897","arf-GAP with GTPase, ANK repeat and PH domain-containing protein 3 isoform X5"
"34","crg:105326340","crg04144","Endocytosis","105317810/105318103/105342074/105340300/105347356/105320076/109619106/105321025/105325897/105318650/105347007/105340059/105333224/105335021/105342944/105328970/105327432/105317406/105342783/105342992/105317888/105318454/105326340/105342463/105329694/105334311",26,"105326340","signal transducing adapter molecule 2-like isoform X1"
"35","crg:105326821","crg04142","Lysosome","105340688/105340690/105319353/105347059/105323790/105320723/105321566/105326821/105331028/105348190/105340059/105325388/105339566/105344281/105338718/105334333/105337411/105340049/105328916/105318342/105338347/105341804/105342463/105320698/105338683/105331760",26,"105326821","alpha-galactosidase A"
"36","crg:105327432","crg04144","Endocytosis","105317810/105318103/105342074/105340300/105347356/105320076/109619106/105321025/105325897/105318650/105347007/105340059/105333224/105335021/105342944/105328970/105327432/105317406/105342783/105342992/105317888/105318454/105326340/105342463/105329694/105334311",26,"105327432","LOW QUALITY PROTEIN: WAS protein family homolog 1-like"
"37","crg:105328916","crg04142","Lysosome","105340688/105340690/105319353/105347059/105323790/105320723/105321566/105326821/105331028/105348190/105340059/105325388/105339566/105344281/105338718/105334333/105337411/105340049/105328916/105318342/105338347/105341804/105342463/105320698/105338683/105331760",26,"105328916","cathepsin B"
"38","crg:105328970","crg04144","Endocytosis","105317810/105318103/105342074/105340300/105347356/105320076/109619106/105321025/105325897/105318650/105347007/105340059/105333224/105335021/105342944/105328970/105327432/105317406/105342783/105342992/105317888/105318454/105326340/105342463/105329694/105334311",26,"105328970","ADP-ribosylation factor 2"
"39","crg:105328999","crg04145","Phagosome","105336770/105323790/105321031/105321566/105321678/105340962/105324874/105319124/105338718/105328999/105337411/105345691/105318342/105338263/105331760",15,"105328999","V-type proton ATPase subunit B"
"40","crg:105329168","crg04146","Peroxisome","105339056/105344553/105320852/105342001/105324552/105339902/105346656/105329358/105330227/105336995/105324179/105345139/105342925/105325181/105333701/105339789/105331916/105329168",18,"105329168","peroxisomal membrane protein 11C"
"41","crg:105329358","crg04146","Peroxisome","105339056/105344553/105320852/105342001/105324552/105339902/105346656/105329358/105330227/105336995/105324179/105345139/105342925/105325181/105333701/105339789/105331916/105329168",18,"105329358","peroxisomal membrane protein 2"
"42","crg:105329694","crg04144","Endocytosis","105317810/105318103/105342074/105340300/105347356/105320076/109619106/105321025/105325897/105318650/105347007/105340059/105333224/105335021/105342944/105328970/105327432/105317406/105342783/105342992/105317888/105318454/105326340/105342463/105329694/105334311",26,"105329694","ras-related protein Rab-8A isoform X1"
"43","crg:105330227","crg04146","Peroxisome","105339056/105344553/105320852/105342001/105324552/105339902/105346656/105329358/105330227/105336995/105324179/105345139/105342925/105325181/105333701/105339789/105331916/105329168",18,"105330227","isocitrate dehydrogenase [NADP] cytoplasmic"
"44","crg:105330227","crg01200","Carbon metabolism","105336648/105341094/105336470/105339902/105317783/105332143/105332278/105346656/105335896/105333137/105330227/105339502/105333231/105330479/105339789/105331916/105317044",17,"105330227","isocitrate dehydrogenase [NADP] cytoplasmic"
"45","crg:105330479","crg01200","Carbon metabolism","105336648/105341094/105336470/105339902/105317783/105332143/105332278/105346656/105335896/105333137/105330227/105339502/105333231/105330479/105339789/105331916/105317044",17,"105330479","propionyl-CoA carboxylase alpha chain, mitochondrial"
"46","crg:105330505","crg00600","Sphingolipid metabolism","105334190/105318204/105343802/105347059/105347438/105348190/105330505/105334333/105320205",9,"105330505","serine palmitoyltransferase 2 isoform X2"
"47","crg:105330728","crg01212","Fatty acid metabolism","105339056/105341094/105348652/105333437/105346656/105341564/105342284/105333323/105342925/105340049/105330728/105321895/105339789",13,"105330728","estradiol 17-beta-dehydrogenase 8-like"
"48","crg:105331028","crg04142","Lysosome","105340688/105340690/105319353/105347059/105323790/105320723/105321566/105326821/105331028/105348190/105340059/105325388/105339566/105344281/105338718/105334333/105337411/105340049/105328916/105318342/105338347/105341804/105342463/105320698/105338683/105331760",26,"105331028","AP-1 complex subunit beta-1"
"49","crg:105331760","crg04142","Lysosome","105340688/105340690/105319353/105347059/105323790/105320723/105321566/105326821/105331028/105348190/105340059/105325388/105339566/105344281/105338718/105334333/105337411/105340049/105328916/105318342/105338347/105341804/105342463/105320698/105338683/105331760",26,"105331760","cathepsin L1-like"
"50","crg:105331760","crg04145","Phagosome","105336770/105323790/105321031/105321566/105321678/105340962/105324874/105319124/105338718/105328999/105337411/105345691/105318342/105338263/105331760",15,"105331760","cathepsin L1-like"
"51","crg:105331916","crg04146","Peroxisome","105339056/105344553/105320852/105342001/105324552/105339902/105346656/105329358/105330227/105336995/105324179/105345139/105342925/105325181/105333701/105339789/105331916/105329168",18,"105331916","serine--pyruvate aminotransferase"
"52","crg:105331916","crg01200","Carbon metabolism","105336648/105341094/105336470/105339902/105317783/105332143/105332278/105346656/105335896/105333137/105330227/105339502/105333231/105330479/105339789/105331916/105317044",17,"105331916","serine--pyruvate aminotransferase"
"53","crg:105332143","crg01200","Carbon metabolism","105336648/105341094/105336470/105339902/105317783/105332143/105332278/105346656/105335896/105333137/105330227/105339502/105333231/105330479/105339789/105331916/105317044",17,"105332143","succinate dehydrogenase cytochrome b560 subunit, mitochondrial isoform X1"
"54","crg:105332278","crg01200","Carbon metabolism","105336648/105341094/105336470/105339902/105317783/105332143/105332278/105346656/105335896/105333137/105330227/105339502/105333231/105330479/105339789/105331916/105317044",17,"105332278","3-hydroxyisobutyryl-CoA hydrolase, mitochondrial-like isoform X1"
"55","crg:105333137","crg01200","Carbon metabolism","105336648/105341094/105336470/105339902/105317783/105332143/105332278/105346656/105335896/105333137/105330227/105339502/105333231/105330479/105339789/105331916/105317044",17,"105333137","malate dehydrogenase, mitochondrial"
"56","crg:105333224","crg04144","Endocytosis","105317810/105318103/105342074/105340300/105347356/105320076/109619106/105321025/105325897/105318650/105347007/105340059/105333224/105335021/105342944/105328970/105327432/105317406/105342783/105342992/105317888/105318454/105326340/105342463/105329694/105334311",26,"105333224","AP-2 complex subunit alpha-2"
"57","crg:105333231","crg01200","Carbon metabolism","105336648/105341094/105336470/105339902/105317783/105332143/105332278/105346656/105335896/105333137/105330227/105339502/105333231/105330479/105339789/105331916/105317044",17,"105333231","aminomethyltransferase, mitochondrial-like"
"58","crg:105333323","crg01212","Fatty acid metabolism","105339056/105341094/105348652/105333437/105346656/105341564/105342284/105333323/105342925/105340049/105330728/105321895/105339789",13,"105333323","carnitine O-palmitoyltransferase 2, mitochondrial-like"
"59","crg:105333323","crg00071","Fatty acid degradation","105341094/105336470/105348652/105333437/105346656/105335622/105333323/105342925/105321895/105339789",10,"105333323","carnitine O-palmitoyltransferase 2, mitochondrial-like"
"60","crg:105333437","crg01212","Fatty acid metabolism","105339056/105341094/105348652/105333437/105346656/105341564/105342284/105333323/105342925/105340049/105330728/105321895/105339789",13,"105333437","long-chain specific acyl-CoA dehydrogenase, mitochondrial"
"61","crg:105333437","crg00071","Fatty acid degradation","105341094/105336470/105348652/105333437/105346656/105335622/105333323/105342925/105321895/105339789",10,"105333437","long-chain specific acyl-CoA dehydrogenase, mitochondrial"
"62","crg:105333701","crg04146","Peroxisome","105339056/105344553/105320852/105342001/105324552/105339902/105346656/105329358/105330227/105336995/105324179/105345139/105342925/105325181/105333701/105339789/105331916/105329168",18,"105333701","carnitine O-acetyltransferase isoform X1"
"63","crg:105334190","crg00600","Sphingolipid metabolism","105334190/105318204/105343802/105347059/105347438/105348190/105330505/105334333/105320205",9,"105334190","sphingosine-1-phosphate phosphatase 2"
"64","crg:105334311","crg04144","Endocytosis","105317810/105318103/105342074/105340300/105347356/105320076/109619106/105321025/105325897/105318650/105347007/105340059/105333224/105335021/105342944/105328970/105327432/105317406/105342783/105342992/105317888/105318454/105326340/105342463/105329694/105334311",26,"105334311","ras-related protein Rab-11A"
"65","crg:105334333","crg00600","Sphingolipid metabolism","105334190/105318204/105343802/105347059/105347438/105348190/105330505/105334333/105320205",9,"105334333","galactocerebrosidase"
"66","crg:105334333","crg04142","Lysosome","105340688/105340690/105319353/105347059/105323790/105320723/105321566/105326821/105331028/105348190/105340059/105325388/105339566/105344281/105338718/105334333/105337411/105340049/105328916/105318342/105338347/105341804/105342463/105320698/105338683/105331760",26,"105334333","galactocerebrosidase"
"67","crg:105335021","crg04144","Endocytosis","105317810/105318103/105342074/105340300/105347356/105320076/109619106/105321025/105325897/105318650/105347007/105340059/105333224/105335021/105342944/105328970/105327432/105317406/105342783/105342992/105317888/105318454/105326340/105342463/105329694/105334311",26,"105335021","sorting nexin-2"
"68","crg:105335622","crg00071","Fatty acid degradation","105341094/105336470/105348652/105333437/105346656/105335622/105333323/105342925/105321895/105339789",10,"105335622","enoyl-CoA delta isomerase 2, peroxisomal"
"69","crg:105335896","crg01200","Carbon metabolism","105336648/105341094/105336470/105339902/105317783/105332143/105332278/105346656/105335896/105333137/105330227/105339502/105333231/105330479/105339789/105331916/105317044",17,"105335896","fructose-bisphosphate aldolase"
"70","crg:105336470","crg00071","Fatty acid degradation","105341094/105336470/105348652/105333437/105346656/105335622/105333323/105342925/105321895/105339789",10,"105336470","alcohol dehydrogenase class-3 isoform X1"
"71","crg:105336470","crg01200","Carbon metabolism","105336648/105341094/105336470/105339902/105317783/105332143/105332278/105346656/105335896/105333137/105330227/105339502/105333231/105330479/105339789/105331916/105317044",17,"105336470","alcohol dehydrogenase class-3 isoform X1"
"72","crg:105336648","crg01200","Carbon metabolism","105336648/105341094/105336470/105339902/105317783/105332143/105332278/105346656/105335896/105333137/105330227/105339502/105333231/105330479/105339789/105331916/105317044",17,"105336648","regucalcin"
"73","crg:105336770","crg04145","Phagosome","105336770/105323790/105321031/105321566/105321678/105340962/105324874/105319124/105338718/105328999/105337411/105345691/105318342/105338263/105331760",15,"105336770","V-type proton ATPase subunit D"
"74","crg:105336995","crg04146","Peroxisome","105339056/105344553/105320852/105342001/105324552/105339902/105346656/105329358/105330227/105336995/105324179/105345139/105342925/105325181/105333701/105339789/105331916/105329168",18,"105336995","dehydrogenase/reductase SDR family member 4-like"
"75","crg:105337411","crg04145","Phagosome","105336770/105323790/105321031/105321566/105321678/105340962/105324874/105319124/105338718/105328999/105337411/105345691/105318342/105338263/105331760",15,"105337411","cation-dependent mannose-6-phosphate receptor"
"76","crg:105337411","crg04142","Lysosome","105340688/105340690/105319353/105347059/105323790/105320723/105321566/105326821/105331028/105348190/105340059/105325388/105339566/105344281/105338718/105334333/105337411/105340049/105328916/105318342/105338347/105341804/105342463/105320698/105338683/105331760",26,"105337411","cation-dependent mannose-6-phosphate receptor"
"77","crg:105338263","crg04145","Phagosome","105336770/105323790/105321031/105321566/105321678/105340962/105324874/105319124/105338718/105328999/105337411/105345691/105318342/105338263/105331760",15,"105338263","1-phosphatidylinositol 3-phosphate 5-kinase isoform X1"
"78","crg:105338347","crg04142","Lysosome","105340688/105340690/105319353/105347059/105323790/105320723/105321566/105326821/105331028/105348190/105340059/105325388/105339566/105344281/105338718/105334333/105337411/105340049/105328916/105318342/105338347/105341804/105342463/105320698/105338683/105331760",26,"105338347","Niemann-Pick C1 protein-like"
"79","crg:105338683","crg04142","Lysosome","105340688/105340690/105319353/105347059/105323790/105320723/105321566/105326821/105331028/105348190/105340059/105325388/105339566/105344281/105338718/105334333/105337411/105340049/105328916/105318342/105338347/105341804/105342463/105320698/105338683/105331760",26,"105338683","AP-3 complex subunit beta-2 isoform X1"
"80","crg:105338718","crg04142","Lysosome","105340688/105340690/105319353/105347059/105323790/105320723/105321566/105326821/105331028/105348190/105340059/105325388/105339566/105344281/105338718/105334333/105337411/105340049/105328916/105318342/105338347/105341804/105342463/105320698/105338683/105331760",26,"105338718","lysosome-associated membrane glycoprotein 1 isoform X1"
"81","crg:105338718","crg04145","Phagosome","105336770/105323790/105321031/105321566/105321678/105340962/105324874/105319124/105338718/105328999/105337411/105345691/105318342/105338263/105331760",15,"105338718","lysosome-associated membrane glycoprotein 1 isoform X1"
"82","crg:105339056","crg04146","Peroxisome","105339056/105344553/105320852/105342001/105324552/105339902/105346656/105329358/105330227/105336995/105324179/105345139/105342925/105325181/105333701/105339789/105331916/105329168",18,"105339056","non-specific lipid-transfer protein"
"83","crg:105339056","crg01212","Fatty acid metabolism","105339056/105341094/105348652/105333437/105346656/105341564/105342284/105333323/105342925/105340049/105330728/105321895/105339789",13,"105339056","non-specific lipid-transfer protein"
"84","crg:105339502","crg01200","Carbon metabolism","105336648/105341094/105336470/105339902/105317783/105332143/105332278/105346656/105335896/105333137/105330227/105339502/105333231/105330479/105339789/105331916/105317044",17,"105339502","dihydrolipoyl dehydrogenase, mitochondrial-like"
"85","crg:105339566","crg04142","Lysosome","105340688/105340690/105319353/105347059/105323790/105320723/105321566/105326821/105331028/105348190/105340059/105325388/105339566/105344281/105338718/105334333/105337411/105340049/105328916/105318342/105338347/105341804/105342463/105320698/105338683/105331760",26,"105339566","dipeptidyl peptidase 1"
"86","crg:105339789","crg04146","Peroxisome","105339056/105344553/105320852/105342001/105324552/105339902/105346656/105329358/105330227/105336995/105324179/105345139/105342925/105325181/105333701/105339789/105331916/105329168",18,"105339789","peroxisomal acyl-coenzyme A oxidase 1"
"87","crg:105339789","crg01212","Fatty acid metabolism","105339056/105341094/105348652/105333437/105346656/105341564/105342284/105333323/105342925/105340049/105330728/105321895/105339789",13,"105339789","peroxisomal acyl-coenzyme A oxidase 1"
"88","crg:105339789","crg01200","Carbon metabolism","105336648/105341094/105336470/105339902/105317783/105332143/105332278/105346656/105335896/105333137/105330227/105339502/105333231/105330479/105339789/105331916/105317044",17,"105339789","peroxisomal acyl-coenzyme A oxidase 1"
"89","crg:105339789","crg00071","Fatty acid degradation","105341094/105336470/105348652/105333437/105346656/105335622/105333323/105342925/105321895/105339789",10,"105339789","peroxisomal acyl-coenzyme A oxidase 1"
"90","crg:105339902","crg04146","Peroxisome","105339056/105344553/105320852/105342001/105324552/105339902/105346656/105329358/105330227/105336995/105324179/105345139/105342925/105325181/105333701/105339789/105331916/105329168",18,"105339902","catalase"
"91","crg:105339902","crg01200","Carbon metabolism","105336648/105341094/105336470/105339902/105317783/105332143/105332278/105346656/105335896/105333137/105330227/105339502/105333231/105330479/105339789/105331916/105317044",17,"105339902","catalase"
"92","crg:105340049","crg04142","Lysosome","105340688/105340690/105319353/105347059/105323790/105320723/105321566/105326821/105331028/105348190/105340059/105325388/105339566/105344281/105338718/105334333/105337411/105340049/105328916/105318342/105338347/105341804/105342463/105320698/105338683/105331760",26,"105340049","lysosomal thioesterase PPT2-A isoform X1"
"93","crg:105340049","crg01212","Fatty acid metabolism","105339056/105341094/105348652/105333437/105346656/105341564/105342284/105333323/105342925/105340049/105330728/105321895/105339789",13,"105340049","lysosomal thioesterase PPT2-A isoform X1"
"94","crg:105340059","crg04144","Endocytosis","105317810/105318103/105342074/105340300/105347356/105320076/109619106/105321025/105325897/105318650/105347007/105340059/105333224/105335021/105342944/105328970/105327432/105317406/105342783/105342992/105317888/105318454/105326340/105342463/105329694/105334311",26,"105340059","clathrin heavy chain 1 isoform X1"
"95","crg:105340059","crg04142","Lysosome","105340688/105340690/105319353/105347059/105323790/105320723/105321566/105326821/105331028/105348190/105340059/105325388/105339566/105344281/105338718/105334333/105337411/105340049/105328916/105318342/105338347/105341804/105342463/105320698/105338683/105331760",26,"105340059","clathrin heavy chain 1 isoform X1"
"96","crg:105340300","crg04144","Endocytosis","105317810/105318103/105342074/105340300/105347356/105320076/109619106/105321025/105325897/105318650/105347007/105340059/105333224/105335021/105342944/105328970/105327432/105317406/105342783/105342992/105317888/105318454/105326340/105342463/105329694/105334311",26,"105340300","E3 ubiquitin-protein ligase SMURF2"
"97","crg:105340688","crg04142","Lysosome","105340688/105340690/105319353/105347059/105323790/105320723/105321566/105326821/105331028/105348190/105340059/105325388/105339566/105344281/105338718/105334333/105337411/105340049/105328916/105318342/105338347/105341804/105342463/105320698/105338683/105331760",26,"105340688","epididymal secretory protein E1"
"98","crg:105340690","crg04142","Lysosome","105340688/105340690/105319353/105347059/105323790/105320723/105321566/105326821/105331028/105348190/105340059/105325388/105339566/105344281/105338718/105334333/105337411/105340049/105328916/105318342/105338347/105341804/105342463/105320698/105338683/105331760",26,"105340690","epididymal secretory protein E1-like"
"99","crg:105340962","crg04145","Phagosome","105336770/105323790/105321031/105321566/105321678/105340962/105324874/105319124/105338718/105328999/105337411/105345691/105318342/105338263/105331760",15,"105340962","macrophage mannose receptor 1-like"
"100","crg:105341094","crg01212","Fatty acid metabolism","105339056/105341094/105348652/105333437/105346656/105341564/105342284/105333323/105342925/105340049/105330728/105321895/105339789",13,"105341094","enoyl-CoA hydratase, mitochondrial-like"
"101","crg:105341094","crg00071","Fatty acid degradation","105341094/105336470/105348652/105333437/105346656/105335622/105333323/105342925/105321895/105339789",10,"105341094","enoyl-CoA hydratase, mitochondrial-like"
"102","crg:105341094","crg01200","Carbon metabolism","105336648/105341094/105336470/105339902/105317783/105332143/105332278/105346656/105335896/105333137/105330227/105339502/105333231/105330479/105339789/105331916/105317044",17,"105341094","enoyl-CoA hydratase, mitochondrial-like"
"103","crg:105341564","crg01212","Fatty acid metabolism","105339056/105341094/105348652/105333437/105346656/105341564/105342284/105333323/105342925/105340049/105330728/105321895/105339789",13,"105341564","very-long-chain 3-oxoacyl-CoA reductase-like isoform X2"
"104","crg:105341804","crg04142","Lysosome","105340688/105340690/105319353/105347059/105323790/105320723/105321566/105326821/105331028/105348190/105340059/105325388/105339566/105344281/105338718/105334333/105337411/105340049/105328916/105318342/105338347/105341804/105342463/105320698/105338683/105331760",26,"105341804","sialin"
"105","crg:105342001","crg04146","Peroxisome","105339056/105344553/105320852/105342001/105324552/105339902/105346656/105329358/105330227/105336995/105324179/105345139/105342925/105325181/105333701/105339789/105331916/105329168",18,"105342001","peroxisomal 2,4-dienoyl-CoA reductase-like"
"106","crg:105342074","crg04144","Endocytosis","105317810/105318103/105342074/105340300/105347356/105320076/109619106/105321025/105325897/105318650/105347007/105340059/105333224/105335021/105342944/105328970/105327432/105317406/105342783/105342992/105317888/105318454/105326340/105342463/105329694/105334311",26,"105342074","sorting nexin-6"
"107","crg:105342284","crg01212","Fatty acid metabolism","105339056/105341094/105348652/105333437/105346656/105341564/105342284/105333323/105342925/105340049/105330728/105321895/105339789",13,"105342284","acyl-CoA synthetase family member 3, mitochondrial isoform X2"
"108","crg:105342463","crg04144","Endocytosis","105317810/105318103/105342074/105340300/105347356/105320076/109619106/105321025/105325897/105318650/105347007/105340059/105333224/105335021/105342944/105328970/105327432/105317406/105342783/105342992/105317888/105318454/105326340/105342463/105329694/105334311",26,"105342463","clathrin light chain A isoform X1"
"109","crg:105342463","crg04142","Lysosome","105340688/105340690/105319353/105347059/105323790/105320723/105321566/105326821/105331028/105348190/105340059/105325388/105339566/105344281/105338718/105334333/105337411/105340049/105328916/105318342/105338347/105341804/105342463/105320698/105338683/105331760",26,"105342463","clathrin light chain A isoform X1"
