"","PgenIDs","slim_term","over_represented_pvalue","GO_terms","term","ontology","Day","dir","Gene_terms"
"36","PGEN_.00g014740","transport",0.00122499548110486,"GO:0033344","cholesterol efflux","BP","Day14","Up","NPC intracellular cholesterol transporter 2 (EPI-1) (Epididymal secretory protein E1) (Niemann Pick type C2 protein homolog)"
"37","PGEN_.00g014740","transport",0.00685144624613982,"GO:0006825","copper ion transport","BP","Day14","Up","NPC intracellular cholesterol transporter 2 (EPI-1) (Epididymal secretory protein E1) (Niemann Pick type C2 protein homolog)"
"38","PGEN_.00g014740","transport",0.0280678793435388,"GO:0002576","platelet degranulation","BP","Day14","Up","NPC intracellular cholesterol transporter 2 (EPI-1) (Epididymal secretory protein E1) (Niemann Pick type C2 protein homolog)"
"39","PGEN_.00g014740","transport",0.00774483305823999,"GO:0070165","positive regulation of adiponectin secretion","BP","Day14","Up","NPC intracellular cholesterol transporter 2 (EPI-1) (Epididymal secretory protein E1) (Niemann Pick type C2 protein homolog)"
"40","PGEN_.00g014740","transport",0.00119403202191995,"GO:1902307","positive regulation of sodium ion transmembrane transport","BP","Day14","Up","NPC intracellular cholesterol transporter 2 (EPI-1) (Epididymal secretory protein E1) (Niemann Pick type C2 protein homolog)"
"41","PGEN_.00g014740","transport",0.0153999901691544,"GO:1900165","negative regulation of interleukin-6 secretion","BP","Day14","Up","NPC intracellular cholesterol transporter 2 (EPI-1) (Epididymal secretory protein E1) (Niemann Pick type C2 protein homolog)"
"42","PGEN_.00g014740","transport",0.000934656825116186,"GO:0032367","intracellular cholesterol transport","BP","Day14","Up","NPC intracellular cholesterol transporter 2 (EPI-1) (Epididymal secretory protein E1) (Niemann Pick type C2 protein homolog)"
"43","PGEN_.00g014740","transport",0.0280363493600926,"GO:0010765","positive regulation of sodium ion transport","BP","Day14","Up","NPC intracellular cholesterol transporter 2 (EPI-1) (Epididymal secretory protein E1) (Niemann Pick type C2 protein homolog)"
"44","PGEN_.00g014740","transport",0.000312198489794182,"GO:0015918","sterol transport","BP","Day14","Up","NPC intracellular cholesterol transporter 2 (EPI-1) (Epididymal secretory protein E1) (Niemann Pick type C2 protein homolog)"
"45","PGEN_.00g018570","cell adhesion",0.0230588226426473,"GO:0007157","heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules","BP","Day14","Up","Mammalian ependymin-related protein 1 (MERP-1)"
"46","PGEN_.00g018570","cell adhesion",0.00813402255280726,"GO:0007160","cell-matrix adhesion","BP","Day14","Up","Mammalian ependymin-related protein 1 (MERP-1)"
"47","PGEN_.00g019450","transport",0.000934656825116186,"GO:0032367","intracellular cholesterol transport","BP","Day14","Up","NPC intracellular cholesterol transporter 2 (16.5 kDa secretory protein) (Epididymal secretory protein E1) (Niemann Pick type C2 protein homolog)"
"48","PGEN_.00g019450","transport",0.0199450964863232,"GO:0050715","positive regulation of cytokine secretion","BP","Day14","Up","NPC intracellular cholesterol transporter 2 (16.5 kDa secretory protein) (Epididymal secretory protein E1) (Niemann Pick type C2 protein homolog)"
"49","PGEN_.00g019450","transport",0.0153999901691544,"GO:1900165","negative regulation of interleukin-6 secretion","BP","Day14","Up","NPC intracellular cholesterol transporter 2 (16.5 kDa secretory protein) (Epididymal secretory protein E1) (Niemann Pick type C2 protein homolog)"
"50","PGEN_.00g019450","transport",0.0280363493600926,"GO:0010765","positive regulation of sodium ion transport","BP","Day14","Up","NPC intracellular cholesterol transporter 2 (16.5 kDa secretory protein) (Epididymal secretory protein E1) (Niemann Pick type C2 protein homolog)"
"51","PGEN_.00g019450","transport",0.0440627299352627,"GO:0006625","protein targeting to peroxisome","BP","Day14","Up","NPC intracellular cholesterol transporter 2 (16.5 kDa secretory protein) (Epididymal secretory protein E1) (Niemann Pick type C2 protein homolog)"
"52","PGEN_.00g019450","transport",0.00119403202191995,"GO:1902307","positive regulation of sodium ion transmembrane transport","BP","Day14","Up","NPC intracellular cholesterol transporter 2 (16.5 kDa secretory protein) (Epididymal secretory protein E1) (Niemann Pick type C2 protein homolog)"
"53","PGEN_.00g019450","transport",0.0250001437376552,"GO:1901998","toxin transport","BP","Day14","Up","NPC intracellular cholesterol transporter 2 (16.5 kDa secretory protein) (Epididymal secretory protein E1) (Niemann Pick type C2 protein homolog)"
"54","PGEN_.00g019450","transport",0.0280678793435388,"GO:0002576","platelet degranulation","BP","Day14","Up","NPC intracellular cholesterol transporter 2 (16.5 kDa secretory protein) (Epididymal secretory protein E1) (Niemann Pick type C2 protein homolog)"
"55","PGEN_.00g019450","transport",0.0139060688750156,"GO:0070633","transepithelial transport","BP","Day14","Up","NPC intracellular cholesterol transporter 2 (16.5 kDa secretory protein) (Epididymal secretory protein E1) (Niemann Pick type C2 protein homolog)"
"56","PGEN_.00g019450","transport",0.00685144624613982,"GO:0006825","copper ion transport","BP","Day14","Up","NPC intracellular cholesterol transporter 2 (16.5 kDa secretory protein) (Epididymal secretory protein E1) (Niemann Pick type C2 protein homolog)"
"57","PGEN_.00g019450","transport",0.00774483305823999,"GO:0070165","positive regulation of adiponectin secretion","BP","Day14","Up","NPC intracellular cholesterol transporter 2 (16.5 kDa secretory protein) (Epididymal secretory protein E1) (Niemann Pick type C2 protein homolog)"
"58","PGEN_.00g019450","transport",0.00122499548110486,"GO:0033344","cholesterol efflux","BP","Day14","Up","NPC intracellular cholesterol transporter 2 (16.5 kDa secretory protein) (Epididymal secretory protein E1) (Niemann Pick type C2 protein homolog)"
"59","PGEN_.00g019450","transport",0.000312198489794182,"GO:0015918","sterol transport","BP","Day14","Up","NPC intracellular cholesterol transporter 2 (16.5 kDa secretory protein) (Epididymal secretory protein E1) (Niemann Pick type C2 protein homolog)"
"60","PGEN_.00g025030","cell adhesion",0.00813402255280726,"GO:0007160","cell-matrix adhesion","BP","Day14","Up","Protein crumbs homolog 1"
"61","PGEN_.00g025030","cell adhesion",0.0230588226426473,"GO:0007157","heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules","BP","Day14","Up","Protein crumbs homolog 1"
"62","PGEN_.00g025030","membrane organization",0.0213266932760011,"GO:0007009","plasma membrane organization","BP","Day14","Up","Protein crumbs homolog 1"
"63","PGEN_.00g026190","cell differentiation",0.033684802721583,"GO:0022008","neurogenesis","BP","Day14","Up","Thyroid receptor-interacting protein 11 (TR-interacting protein 11) (TRIP-11) (Clonal evolution-related gene on chromosome 14 protein) (Golgi-associated microtubule-binding protein 210) (GMAP-210) (Trip230)"
"64","PGEN_.00g026190","cell differentiation",0.00167600336907104,"GO:0045599","negative regulation of fat cell differentiation","BP","Day14","Up","Thyroid receptor-interacting protein 11 (TR-interacting protein 11) (TRIP-11) (Clonal evolution-related gene on chromosome 14 protein) (Golgi-associated microtubule-binding protein 210) (GMAP-210) (Trip230)"
"65","PGEN_.00g026190","anatomical structure development",0.00648762194121131,"GO:0072675","osteoclast fusion","BP","Day14","Up","Thyroid receptor-interacting protein 11 (TR-interacting protein 11) (TRIP-11) (Clonal evolution-related gene on chromosome 14 protein) (Golgi-associated microtubule-binding protein 210) (GMAP-210) (Trip230)"
"66","PGEN_.00g026190","cell differentiation",0.00648762194121131,"GO:0072675","osteoclast fusion","BP","Day14","Up","Thyroid receptor-interacting protein 11 (TR-interacting protein 11) (TRIP-11) (Clonal evolution-related gene on chromosome 14 protein) (Golgi-associated microtubule-binding protein 210) (GMAP-210) (Trip230)"
"67","PGEN_.00g026190","anatomical structure development",1.90096513198486e-06,"GO:0035987","endodermal cell differentiation","BP","Day14","Up","Thyroid receptor-interacting protein 11 (TR-interacting protein 11) (TRIP-11) (Clonal evolution-related gene on chromosome 14 protein) (Golgi-associated microtubule-binding protein 210) (GMAP-210) (Trip230)"
"68","PGEN_.00g026190","anatomical structure development",0.0490098978275577,"GO:0002062","chondrocyte differentiation","BP","Day14","Up","Thyroid receptor-interacting protein 11 (TR-interacting protein 11) (TRIP-11) (Clonal evolution-related gene on chromosome 14 protein) (Golgi-associated microtubule-binding protein 210) (GMAP-210) (Trip230)"
"69","PGEN_.00g026190","anatomical structure development",0.00906325986826651,"GO:0045616","regulation of keratinocyte differentiation","BP","Day14","Up","Thyroid receptor-interacting protein 11 (TR-interacting protein 11) (TRIP-11) (Clonal evolution-related gene on chromosome 14 protein) (Golgi-associated microtubule-binding protein 210) (GMAP-210) (Trip230)"
"70","PGEN_.00g026190","anatomical structure development",3.14977407531526e-05,"GO:0003429","growth plate cartilage chondrocyte morphogenesis","BP","Day14","Up","Thyroid receptor-interacting protein 11 (TR-interacting protein 11) (TRIP-11) (Clonal evolution-related gene on chromosome 14 protein) (Golgi-associated microtubule-binding protein 210) (GMAP-210) (Trip230)"
"71","PGEN_.00g026190","anatomical structure development",0.0100797132556522,"GO:0072307","regulation of metanephric nephron tubule epithelial cell differentiation","BP","Day14","Up","Thyroid receptor-interacting protein 11 (TR-interacting protein 11) (TRIP-11) (Clonal evolution-related gene on chromosome 14 protein) (Golgi-associated microtubule-binding protein 210) (GMAP-210) (Trip230)"
"72","PGEN_.00g026190","anatomical structure development",0.033684802721583,"GO:0022008","neurogenesis","BP","Day14","Up","Thyroid receptor-interacting protein 11 (TR-interacting protein 11) (TRIP-11) (Clonal evolution-related gene on chromosome 14 protein) (Golgi-associated microtubule-binding protein 210) (GMAP-210) (Trip230)"
"73","PGEN_.00g026190","cell differentiation",0.0490098978275577,"GO:0002062","chondrocyte differentiation","BP","Day14","Up","Thyroid receptor-interacting protein 11 (TR-interacting protein 11) (TRIP-11) (Clonal evolution-related gene on chromosome 14 protein) (Golgi-associated microtubule-binding protein 210) (GMAP-210) (Trip230)"
"74","PGEN_.00g026190","cell differentiation",0.00906325986826651,"GO:0045616","regulation of keratinocyte differentiation","BP","Day14","Up","Thyroid receptor-interacting protein 11 (TR-interacting protein 11) (TRIP-11) (Clonal evolution-related gene on chromosome 14 protein) (Golgi-associated microtubule-binding protein 210) (GMAP-210) (Trip230)"
"75","PGEN_.00g026190","cell differentiation",0.00569886724932899,"GO:0060122","inner ear receptor cell stereocilium organization","BP","Day14","Up","Thyroid receptor-interacting protein 11 (TR-interacting protein 11) (TRIP-11) (Clonal evolution-related gene on chromosome 14 protein) (Golgi-associated microtubule-binding protein 210) (GMAP-210) (Trip230)"
"76","PGEN_.00g026190","cell differentiation",0.0100797132556522,"GO:0072307","regulation of metanephric nephron tubule epithelial cell differentiation","BP","Day14","Up","Thyroid receptor-interacting protein 11 (TR-interacting protein 11) (TRIP-11) (Clonal evolution-related gene on chromosome 14 protein) (Golgi-associated microtubule-binding protein 210) (GMAP-210) (Trip230)"
"77","PGEN_.00g026190","cell differentiation",3.14977407531526e-05,"GO:0003429","growth plate cartilage chondrocyte morphogenesis","BP","Day14","Up","Thyroid receptor-interacting protein 11 (TR-interacting protein 11) (TRIP-11) (Clonal evolution-related gene on chromosome 14 protein) (Golgi-associated microtubule-binding protein 210) (GMAP-210) (Trip230)"
"78","PGEN_.00g026190","anatomical structure development",0.033149437265226,"GO:0042246","tissue regeneration","BP","Day14","Up","Thyroid receptor-interacting protein 11 (TR-interacting protein 11) (TRIP-11) (Clonal evolution-related gene on chromosome 14 protein) (Golgi-associated microtubule-binding protein 210) (GMAP-210) (Trip230)"
"79","PGEN_.00g026190","cell differentiation",1.90096513198486e-06,"GO:0035987","endodermal cell differentiation","BP","Day14","Up","Thyroid receptor-interacting protein 11 (TR-interacting protein 11) (TRIP-11) (Clonal evolution-related gene on chromosome 14 protein) (Golgi-associated microtubule-binding protein 210) (GMAP-210) (Trip230)"
"80","PGEN_.00g026190","anatomical structure development",0.0286943840341705,"GO:0001942","hair follicle development","BP","Day14","Up","Thyroid receptor-interacting protein 11 (TR-interacting protein 11) (TRIP-11) (Clonal evolution-related gene on chromosome 14 protein) (Golgi-associated microtubule-binding protein 210) (GMAP-210) (Trip230)"
"81","PGEN_.00g026190","anatomical structure development",0.0383299163432739,"GO:0048565","digestive tract development","BP","Day14","Up","Thyroid receptor-interacting protein 11 (TR-interacting protein 11) (TRIP-11) (Clonal evolution-related gene on chromosome 14 protein) (Golgi-associated microtubule-binding protein 210) (GMAP-210) (Trip230)"
"82","PGEN_.00g026190","anatomical structure development",0.016312248084716,"GO:0043931","ossification involved in bone maturation","BP","Day14","Up","Thyroid receptor-interacting protein 11 (TR-interacting protein 11) (TRIP-11) (Clonal evolution-related gene on chromosome 14 protein) (Golgi-associated microtubule-binding protein 210) (GMAP-210) (Trip230)"
"83","PGEN_.00g026190","anatomical structure development",0.00569886724932899,"GO:0060122","inner ear receptor cell stereocilium organization","BP","Day14","Up","Thyroid receptor-interacting protein 11 (TR-interacting protein 11) (TRIP-11) (Clonal evolution-related gene on chromosome 14 protein) (Golgi-associated microtubule-binding protein 210) (GMAP-210) (Trip230)"
"84","PGEN_.00g026190","anatomical structure development",0.00173251922230589,"GO:0060074","synapse maturation","BP","Day14","Up","Thyroid receptor-interacting protein 11 (TR-interacting protein 11) (TRIP-11) (Clonal evolution-related gene on chromosome 14 protein) (Golgi-associated microtubule-binding protein 210) (GMAP-210) (Trip230)"
"85","PGEN_.00g033640","protein maturation",0.000572387453425126,"GO:0002542","Factor XII activation","BP","Day14","Up","Plasma kallikrein"
"86","PGEN_.00g033640","response to stress",0.00882181495546268,"GO:0061045","negative regulation of wound healing","BP","Day14","Up","Plasma kallikrein"
"87","PGEN_.00g033640","response to stress",0.000572387453425126,"GO:0002542","Factor XII activation","BP","Day14","Up","Plasma kallikrein"
"88","PGEN_.00g033640","protein maturation",0.00647549093984895,"GO:0031638","zymogen activation","BP","Day14","Up","Plasma kallikrein"
"89","PGEN_.00g033640","response to stress",0.00032555430249965,"GO:0051919","positive regulation of fibrinolysis","BP","Day14","Up","Plasma kallikrein"
"90","PGEN_.00g033640","protein maturation",0.000229263657198015,"GO:0031639","plasminogen activation","BP","Day14","Up","Plasma kallikrein"
"91","PGEN_.00g033640","response to stress",0.0356818845356116,"GO:0007596","blood coagulation","BP","Day14","Up","Plasma kallikrein"
"92","PGEN_.00g033640","extracellular matrix organization",0.0128755894747556,"GO:0022617","extracellular matrix disassembly","BP","Day14","Up","Plasma kallikrein"
"93","PGEN_.00g033640","response to stress",0.033149437265226,"GO:0042246","tissue regeneration","BP","Day14","Up","Plasma kallikrein"
"94","PGEN_.00g033640","response to stress",0.00178493815910737,"GO:0007597","blood coagulation, intrinsic pathway","BP","Day14","Up","Plasma kallikrein"
"95","PGEN_.00g033640","response to stress",0.00033272273334522,"GO:0042730","fibrinolysis","BP","Day14","Up","Plasma kallikrein"
"96","PGEN_.00g038400","response to stress",0.033149437265226,"GO:0042246","tissue regeneration","BP","Day14","Up","Plasminogen"
"97","PGEN_.00g038400","response to stress",0.000572387453425126,"GO:0002542","Factor XII activation","BP","Day14","Up","Plasminogen"
"98","PGEN_.00g038400","response to stress",0.00882181495546268,"GO:0061045","negative regulation of wound healing","BP","Day14","Up","Plasminogen"
"99","PGEN_.00g038400","response to stress",0.0356818845356116,"GO:0007596","blood coagulation","BP","Day14","Up","Plasminogen"
"100","PGEN_.00g038400","response to stress",0.00033272273334522,"GO:0042730","fibrinolysis","BP","Day14","Up","Plasminogen"
"101","PGEN_.00g038400","response to stress",0.00178493815910737,"GO:0007597","blood coagulation, intrinsic pathway","BP","Day14","Up","Plasminogen"
"102","PGEN_.00g038400","response to stress",0.00032555430249965,"GO:0051919","positive regulation of fibrinolysis","BP","Day14","Up","Plasminogen"
"103","PGEN_.00g038430","signal transduction",0.00655146341664254,"GO:0010642","negative regulation of platelet-derived growth factor receptor signaling pathway","BP","Day14","Up","Protocadherin Fat 4 (hFat4) (Cadherin family member 14) (FAT tumor suppressor homolog 4) (Fat-like cadherin protein FAT-J)"
"104","PGEN_.00g038430","anatomical structure development",0.0490098978275577,"GO:0002062","chondrocyte differentiation","BP","Day14","Up","Protocadherin Fat 4 (hFat4) (Cadherin family member 14) (FAT tumor suppressor homolog 4) (Fat-like cadherin protein FAT-J)"
"105","PGEN_.00g038430","cell population proliferation",0.0141274074844731,"GO:0072137","condensed mesenchymal cell proliferation","BP","Day14","Up","Protocadherin Fat 4 (hFat4) (Cadherin family member 14) (FAT tumor suppressor homolog 4) (Fat-like cadherin protein FAT-J)"
"106","PGEN_.00g038430","anatomical structure development",0.033684802721583,"GO:0022008","neurogenesis","BP","Day14","Up","Protocadherin Fat 4 (hFat4) (Cadherin family member 14) (FAT tumor suppressor homolog 4) (Fat-like cadherin protein FAT-J)"
"107","PGEN_.00g038430","cell differentiation",0.00167600336907104,"GO:0045599","negative regulation of fat cell differentiation","BP","Day14","Up","Protocadherin Fat 4 (hFat4) (Cadherin family member 14) (FAT tumor suppressor homolog 4) (Fat-like cadherin protein FAT-J)"
"108","PGEN_.00g038430","cell population proliferation",0.00791226965163342,"GO:0048147","negative regulation of fibroblast proliferation","BP","Day14","Up","Protocadherin Fat 4 (hFat4) (Cadherin family member 14) (FAT tumor suppressor homolog 4) (Fat-like cadherin protein FAT-J)"
"109","PGEN_.00g038430","anatomical structure development",1.90096513198486e-06,"GO:0035987","endodermal cell differentiation","BP","Day14","Up","Protocadherin Fat 4 (hFat4) (Cadherin family member 14) (FAT tumor suppressor homolog 4) (Fat-like cadherin protein FAT-J)"
"110","PGEN_.00g038430","membrane organization",0.0213266932760011,"GO:0007009","plasma membrane organization","BP","Day14","Up","Protocadherin Fat 4 (hFat4) (Cadherin family member 14) (FAT tumor suppressor homolog 4) (Fat-like cadherin protein FAT-J)"
"111","PGEN_.00g038430","cell differentiation",3.14977407531526e-05,"GO:0003429","growth plate cartilage chondrocyte morphogenesis","BP","Day14","Up","Protocadherin Fat 4 (hFat4) (Cadherin family member 14) (FAT tumor suppressor homolog 4) (Fat-like cadherin protein FAT-J)"
"112","PGEN_.00g038430","cell population proliferation",0.0363261561253599,"GO:0048662","negative regulation of smooth muscle cell proliferation","BP","Day14","Up","Protocadherin Fat 4 (hFat4) (Cadherin family member 14) (FAT tumor suppressor homolog 4) (Fat-like cadherin protein FAT-J)"
"113","PGEN_.00g038430","cell differentiation",0.0100797132556522,"GO:0072307","regulation of metanephric nephron tubule epithelial cell differentiation","BP","Day14","Up","Protocadherin Fat 4 (hFat4) (Cadherin family member 14) (FAT tumor suppressor homolog 4) (Fat-like cadherin protein FAT-J)"
"114","PGEN_.00g038430","anatomical structure development",0.016312248084716,"GO:0043931","ossification involved in bone maturation","BP","Day14","Up","Protocadherin Fat 4 (hFat4) (Cadherin family member 14) (FAT tumor suppressor homolog 4) (Fat-like cadherin protein FAT-J)"
"115","PGEN_.00g038430","anatomical structure development",0.00906325986826651,"GO:0045616","regulation of keratinocyte differentiation","BP","Day14","Up","Protocadherin Fat 4 (hFat4) (Cadherin family member 14) (FAT tumor suppressor homolog 4) (Fat-like cadherin protein FAT-J)"
"116","PGEN_.00g038430","cell differentiation",0.033684802721583,"GO:0022008","neurogenesis","BP","Day14","Up","Protocadherin Fat 4 (hFat4) (Cadherin family member 14) (FAT tumor suppressor homolog 4) (Fat-like cadherin protein FAT-J)"
"117","PGEN_.00g038430","signal transduction",0.0208744290557302,"GO:0070373","negative regulation of ERK1 and ERK2 cascade","BP","Day14","Up","Protocadherin Fat 4 (hFat4) (Cadherin family member 14) (FAT tumor suppressor homolog 4) (Fat-like cadherin protein FAT-J)"
"118","PGEN_.00g038430","anatomical structure development",3.14977407531526e-05,"GO:0003429","growth plate cartilage chondrocyte morphogenesis","BP","Day14","Up","Protocadherin Fat 4 (hFat4) (Cadherin family member 14) (FAT tumor suppressor homolog 4) (Fat-like cadherin protein FAT-J)"
"119","PGEN_.00g038430","anatomical structure development",0.0286943840341705,"GO:0001942","hair follicle development","BP","Day14","Up","Protocadherin Fat 4 (hFat4) (Cadherin family member 14) (FAT tumor suppressor homolog 4) (Fat-like cadherin protein FAT-J)"
"120","PGEN_.00g038430","anatomical structure development",0.00648762194121131,"GO:0072675","osteoclast fusion","BP","Day14","Up","Protocadherin Fat 4 (hFat4) (Cadherin family member 14) (FAT tumor suppressor homolog 4) (Fat-like cadherin protein FAT-J)"
"121","PGEN_.00g038430","cell differentiation",0.00906325986826651,"GO:0045616","regulation of keratinocyte differentiation","BP","Day14","Up","Protocadherin Fat 4 (hFat4) (Cadherin family member 14) (FAT tumor suppressor homolog 4) (Fat-like cadherin protein FAT-J)"
"122","PGEN_.00g038430","anatomical structure development",0.0383299163432739,"GO:0048565","digestive tract development","BP","Day14","Up","Protocadherin Fat 4 (hFat4) (Cadherin family member 14) (FAT tumor suppressor homolog 4) (Fat-like cadherin protein FAT-J)"
"123","PGEN_.00g038430","anatomical structure development",0.0100797132556522,"GO:0072307","regulation of metanephric nephron tubule epithelial cell differentiation","BP","Day14","Up","Protocadherin Fat 4 (hFat4) (Cadherin family member 14) (FAT tumor suppressor homolog 4) (Fat-like cadherin protein FAT-J)"
"124","PGEN_.00g038430","cell population proliferation",0.0326191008248739,"GO:0010839","negative regulation of keratinocyte proliferation","BP","Day14","Up","Protocadherin Fat 4 (hFat4) (Cadherin family member 14) (FAT tumor suppressor homolog 4) (Fat-like cadherin protein FAT-J)"
