"","PgenIDs","slim_term","over_represented_pvalue","GO_terms","term","ontology","Day","dir","Gene_terms"
"11","PGEN_.00g031270","transmembrane transport",3.82235228922109e-05,"GO:1904447","folate import across plasma membrane","BP","Day14","Down","Sodium channel protein type 1 subunit alpha (Sodium channel protein brain I subunit alpha) (Sodium channel protein type I subunit alpha) (Voltage-gated sodium channel subunit alpha Nav1.1)"
"12","PGEN_.00g031270","transport",9.2531943350851e-05,"GO:0006814","sodium ion transport","BP","Day14","Down","Sodium channel protein type 1 subunit alpha (Sodium channel protein brain I subunit alpha) (Sodium channel protein type I subunit alpha) (Voltage-gated sodium channel subunit alpha Nav1.1)"
"13","PGEN_.00g031270","transport",0.00838441808255786,"GO:0035725","sodium ion transmembrane transport","BP","Day14","Down","Sodium channel protein type 1 subunit alpha (Sodium channel protein brain I subunit alpha) (Sodium channel protein type I subunit alpha) (Voltage-gated sodium channel subunit alpha Nav1.1)"
"14","PGEN_.00g031270","transport",1.41341287121246e-06,"GO:0030001","metal ion transport","BP","Day14","Down","Sodium channel protein type 1 subunit alpha (Sodium channel protein brain I subunit alpha) (Sodium channel protein type I subunit alpha) (Voltage-gated sodium channel subunit alpha Nav1.1)"
"15","PGEN_.00g031270","transport",3.82235228922109e-05,"GO:1904447","folate import across plasma membrane","BP","Day14","Down","Sodium channel protein type 1 subunit alpha (Sodium channel protein brain I subunit alpha) (Sodium channel protein type I subunit alpha) (Voltage-gated sodium channel subunit alpha Nav1.1)"
"16","PGEN_.00g031270","transport",0.00305057297033631,"GO:0006898","receptor-mediated endocytosis","BP","Day14","Down","Sodium channel protein type 1 subunit alpha (Sodium channel protein brain I subunit alpha) (Sodium channel protein type I subunit alpha) (Voltage-gated sodium channel subunit alpha Nav1.1)"
"17","PGEN_.00g031270","transport",0.021158263611152,"GO:0016197","endosomal transport","BP","Day14","Down","Sodium channel protein type 1 subunit alpha (Sodium channel protein brain I subunit alpha) (Sodium channel protein type I subunit alpha) (Voltage-gated sodium channel subunit alpha Nav1.1)"
"18","PGEN_.00g031270","transport",0.000167453457339057,"GO:0046879","hormone secretion","BP","Day14","Down","Sodium channel protein type 1 subunit alpha (Sodium channel protein brain I subunit alpha) (Sodium channel protein type I subunit alpha) (Voltage-gated sodium channel subunit alpha Nav1.1)"
"19","PGEN_.00g031270","transport",0.00507568186646719,"GO:0061178","regulation of insulin secretion involved in cellular response to glucose stimulus","BP","Day14","Down","Sodium channel protein type 1 subunit alpha (Sodium channel protein brain I subunit alpha) (Sodium channel protein type I subunit alpha) (Voltage-gated sodium channel subunit alpha Nav1.1)"
"20","PGEN_.00g031270","transport",0.00378570647542029,"GO:0045056","transcytosis","BP","Day14","Down","Sodium channel protein type 1 subunit alpha (Sodium channel protein brain I subunit alpha) (Sodium channel protein type I subunit alpha) (Voltage-gated sodium channel subunit alpha Nav1.1)"
"21","PGEN_.00g031270","transport",0.00177056231649145,"GO:0020028","endocytic hemoglobin import into cell","BP","Day14","Down","Sodium channel protein type 1 subunit alpha (Sodium channel protein brain I subunit alpha) (Sodium channel protein type I subunit alpha) (Voltage-gated sodium channel subunit alpha Nav1.1)"
"22","PGEN_.00g031270","transport",0.000131547419583938,"GO:0140077","positive regulation of lipoprotein transport","BP","Day14","Down","Sodium channel protein type 1 subunit alpha (Sodium channel protein brain I subunit alpha) (Sodium channel protein type I subunit alpha) (Voltage-gated sodium channel subunit alpha Nav1.1)"
"23","PGEN_.00g031270","transport",0.00941649635760327,"GO:0045807","positive regulation of endocytosis","BP","Day14","Down","Sodium channel protein type 1 subunit alpha (Sodium channel protein brain I subunit alpha) (Sodium channel protein type I subunit alpha) (Voltage-gated sodium channel subunit alpha Nav1.1)"
"24","PGEN_.00g031270","transport",0.0364587150174994,"GO:0002576","platelet degranulation","BP","Day14","Down","Sodium channel protein type 1 subunit alpha (Sodium channel protein brain I subunit alpha) (Sodium channel protein type I subunit alpha) (Voltage-gated sodium channel subunit alpha Nav1.1)"
"25","PGEN_.00g042540","nervous system process",0.000294335627035528,"GO:0007605","sensory perception of sound","BP","Day14","Down","Prestin (Solute carrier family 26 member 5)"
"26","PGEN_.00g042540","protein-containing complex assembly",0.00561180768589985,"GO:0051262","protein tetramerization","BP","Day14","Down","Prestin (Solute carrier family 26 member 5)"
"27","PGEN_.00g042540","cellular component assembly",0.00561180768589985,"GO:0051262","protein tetramerization","BP","Day14","Down","Prestin (Solute carrier family 26 member 5)"
"28","PGEN_.00g045080","biosynthetic process",0.0293622626046792,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","Day14","Down","Putative tyrosinase-like protein tyr-3"
"29","PGEN_.00g045080","biosynthetic process",0.00579749051835485,"GO:0042421","norepinephrine biosynthetic process","BP","Day14","Down","Putative tyrosinase-like protein tyr-3"
"30","PGEN_.00g045080","secondary metabolic process",8.68571221145303e-05,"GO:0042438","melanin biosynthetic process","BP","Day14","Down","Putative tyrosinase-like protein tyr-3"
"31","PGEN_.00g045080","biosynthetic process",8.68571221145303e-05,"GO:0042438","melanin biosynthetic process","BP","Day14","Down","Putative tyrosinase-like protein tyr-3"
"32","PGEN_.00g047650","transport",1.41341287121246e-06,"GO:0030001","metal ion transport","BP","Day14","Down","Sodium/calcium exchanger 3 (Na(+)/Ca(2+)-exchange protein 3) (Solute carrier family 8 member 3)"
"33","PGEN_.00g047650","transport",3.82235228922109e-05,"GO:1904447","folate import across plasma membrane","BP","Day14","Down","Sodium/calcium exchanger 3 (Na(+)/Ca(2+)-exchange protein 3) (Solute carrier family 8 member 3)"
"34","PGEN_.00g047650","transport",0.00305057297033631,"GO:0006898","receptor-mediated endocytosis","BP","Day14","Down","Sodium/calcium exchanger 3 (Na(+)/Ca(2+)-exchange protein 3) (Solute carrier family 8 member 3)"
"35","PGEN_.00g047650","transport",0.000167453457339057,"GO:0046879","hormone secretion","BP","Day14","Down","Sodium/calcium exchanger 3 (Na(+)/Ca(2+)-exchange protein 3) (Solute carrier family 8 member 3)"
"36","PGEN_.00g047650","transport",0.00507568186646719,"GO:0061178","regulation of insulin secretion involved in cellular response to glucose stimulus","BP","Day14","Down","Sodium/calcium exchanger 3 (Na(+)/Ca(2+)-exchange protein 3) (Solute carrier family 8 member 3)"
"37","PGEN_.00g047650","transmembrane transport",3.82235228922109e-05,"GO:1904447","folate import across plasma membrane","BP","Day14","Down","Sodium/calcium exchanger 3 (Na(+)/Ca(2+)-exchange protein 3) (Solute carrier family 8 member 3)"
"38","PGEN_.00g047650","transport",0.00838441808255786,"GO:0035725","sodium ion transmembrane transport","BP","Day14","Down","Sodium/calcium exchanger 3 (Na(+)/Ca(2+)-exchange protein 3) (Solute carrier family 8 member 3)"
"39","PGEN_.00g047650","transport",0.00941649635760327,"GO:0045807","positive regulation of endocytosis","BP","Day14","Down","Sodium/calcium exchanger 3 (Na(+)/Ca(2+)-exchange protein 3) (Solute carrier family 8 member 3)"
"40","PGEN_.00g047650","transport",9.2531943350851e-05,"GO:0006814","sodium ion transport","BP","Day14","Down","Sodium/calcium exchanger 3 (Na(+)/Ca(2+)-exchange protein 3) (Solute carrier family 8 member 3)"
"41","PGEN_.00g047650","response to stress",0.0194097102045282,"GO:0071456","cellular response to hypoxia","BP","Day14","Down","Sodium/calcium exchanger 3 (Na(+)/Ca(2+)-exchange protein 3) (Solute carrier family 8 member 3)"
"42","PGEN_.00g047650","transport",0.0364587150174994,"GO:0002576","platelet degranulation","BP","Day14","Down","Sodium/calcium exchanger 3 (Na(+)/Ca(2+)-exchange protein 3) (Solute carrier family 8 member 3)"
"43","PGEN_.00g047650","transport",0.000131547419583938,"GO:0140077","positive regulation of lipoprotein transport","BP","Day14","Down","Sodium/calcium exchanger 3 (Na(+)/Ca(2+)-exchange protein 3) (Solute carrier family 8 member 3)"
"44","PGEN_.00g047650","transport",0.00378570647542029,"GO:0045056","transcytosis","BP","Day14","Down","Sodium/calcium exchanger 3 (Na(+)/Ca(2+)-exchange protein 3) (Solute carrier family 8 member 3)"
"45","PGEN_.00g047650","transmembrane transport",0.00838441808255786,"GO:0035725","sodium ion transmembrane transport","BP","Day14","Down","Sodium/calcium exchanger 3 (Na(+)/Ca(2+)-exchange protein 3) (Solute carrier family 8 member 3)"
"46","PGEN_.00g047650","transport",0.021158263611152,"GO:0016197","endosomal transport","BP","Day14","Down","Sodium/calcium exchanger 3 (Na(+)/Ca(2+)-exchange protein 3) (Solute carrier family 8 member 3)"
"47","PGEN_.00g047650","transport",0.00177056231649145,"GO:0020028","endocytic hemoglobin import into cell","BP","Day14","Down","Sodium/calcium exchanger 3 (Na(+)/Ca(2+)-exchange protein 3) (Solute carrier family 8 member 3)"
"48","PGEN_.00g047760","biosynthetic process",0.0293622626046792,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","Day14","Down","Histone acetyltransferase KAT6B"
"49","PGEN_.00g047760","biosynthetic process",8.68571221145303e-05,"GO:0042438","melanin biosynthetic process","BP","Day14","Down","Histone acetyltransferase KAT6B"
"50","PGEN_.00g047760","biosynthetic process",0.00579749051835485,"GO:0042421","norepinephrine biosynthetic process","BP","Day14","Down","Histone acetyltransferase KAT6B"
"51","PGEN_.00g047760","cellular nitrogen compound metaboli...",0.0293622626046792,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","Day14","Down","Histone acetyltransferase KAT6B"
"52","PGEN_.00g050460","signal transduction",0.0313138567822095,"GO:0051897","positive regulation of protein kinase B signaling","BP","Day14","Down","Protocadherin Fat 4 (hFat4) (Cadherin family member 14) (FAT tumor suppressor homolog 4) (Fat-like cadherin protein FAT-J)"
"53","PGEN_.00g050460","signal transduction",0.00183268763215939,"GO:0030514","negative regulation of BMP signaling pathway","BP","Day14","Down","Protocadherin Fat 4 (hFat4) (Cadherin family member 14) (FAT tumor suppressor homolog 4) (Fat-like cadherin protein FAT-J)"
"54","PGEN_.00g050460","signal transduction",0.0381545837689692,"GO:0008543","fibroblast growth factor receptor signaling pathway","BP","Day14","Down","Protocadherin Fat 4 (hFat4) (Cadherin family member 14) (FAT tumor suppressor homolog 4) (Fat-like cadherin protein FAT-J)"
"55","PGEN_.00g050460","signal transduction",0.0266808209050434,"GO:0060070","canonical Wnt signaling pathway","BP","Day14","Down","Protocadherin Fat 4 (hFat4) (Cadherin family member 14) (FAT tumor suppressor homolog 4) (Fat-like cadherin protein FAT-J)"
"56","PGEN_.00g054330","anatomical structure development",0.00466067775562396,"GO:0001843","neural tube closure","BP","Day14","Down","Protein pangolin, isoforms A/H/I/S (dTCF)"
"57","PGEN_.00g054330","anatomical structure development",3.29133946738114e-05,"GO:0003223","ventricular compact myocardium morphogenesis","BP","Day14","Down","Protein pangolin, isoforms A/H/I/S (dTCF)"
"58","PGEN_.00g054330","signal transduction",0.00183268763215939,"GO:0030514","negative regulation of BMP signaling pathway","BP","Day14","Down","Protein pangolin, isoforms A/H/I/S (dTCF)"
"59","PGEN_.00g054330","biosynthetic process",0.00579749051835485,"GO:0042421","norepinephrine biosynthetic process","BP","Day14","Down","Protein pangolin, isoforms A/H/I/S (dTCF)"
"60","PGEN_.00g054330","signal transduction",0.0266808209050434,"GO:0060070","canonical Wnt signaling pathway","BP","Day14","Down","Protein pangolin, isoforms A/H/I/S (dTCF)"
"61","PGEN_.00g054330","anatomical structure development",0.00229443762751297,"GO:0061642","chemoattraction of axon","BP","Day14","Down","Protein pangolin, isoforms A/H/I/S (dTCF)"
"62","PGEN_.00g054330","anatomical structure development",0.0154497679385037,"GO:0003281","ventricular septum development","BP","Day14","Down","Protein pangolin, isoforms A/H/I/S (dTCF)"
"63","PGEN_.00g054330","anatomical structure development",0.0211565286055553,"GO:0030900","forebrain development","BP","Day14","Down","Protein pangolin, isoforms A/H/I/S (dTCF)"
"64","PGEN_.00g054330","anatomical structure development",0.000192585711518386,"GO:0050769","positive regulation of neurogenesis","BP","Day14","Down","Protein pangolin, isoforms A/H/I/S (dTCF)"
"65","PGEN_.00g054330","biosynthetic process",8.68571221145303e-05,"GO:0042438","melanin biosynthetic process","BP","Day14","Down","Protein pangolin, isoforms A/H/I/S (dTCF)"
"66","PGEN_.00g054330","anatomical structure development",0.000200242413223521,"GO:0003148","outflow tract septum morphogenesis","BP","Day14","Down","Protein pangolin, isoforms A/H/I/S (dTCF)"
"67","PGEN_.00g054330","anatomical structure development",0.0119530317264373,"GO:0031100","animal organ regeneration","BP","Day14","Down","Protein pangolin, isoforms A/H/I/S (dTCF)"
"68","PGEN_.00g054330","cell-cell signaling",0.00507568186646719,"GO:0061178","regulation of insulin secretion involved in cellular response to glucose stimulus","BP","Day14","Down","Protein pangolin, isoforms A/H/I/S (dTCF)"
"69","PGEN_.00g054330","anatomical structure development",6.56223652012241e-05,"GO:0060068","vagina development","BP","Day14","Down","Protein pangolin, isoforms A/H/I/S (dTCF)"
"70","PGEN_.00g054330","anatomical structure development",0.000117580913271334,"GO:0060982","coronary artery morphogenesis","BP","Day14","Down","Protein pangolin, isoforms A/H/I/S (dTCF)"
"71","PGEN_.00g054330","anatomical structure development",2.82439392246655e-05,"GO:0003139","secondary heart field specification","BP","Day14","Down","Protein pangolin, isoforms A/H/I/S (dTCF)"
"72","PGEN_.00g054330","anatomical structure development",0.000513613039043876,"GO:0008584","male gonad development","BP","Day14","Down","Protein pangolin, isoforms A/H/I/S (dTCF)"
"73","PGEN_.00g054330","signal transduction",0.0313138567822095,"GO:0051897","positive regulation of protein kinase B signaling","BP","Day14","Down","Protein pangolin, isoforms A/H/I/S (dTCF)"
"74","PGEN_.00g054330","biosynthetic process",0.0293622626046792,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","Day14","Down","Protein pangolin, isoforms A/H/I/S (dTCF)"
"75","PGEN_.00g054330","anatomical structure development",4.50225030217112e-05,"GO:0061156","pulmonary artery morphogenesis","BP","Day14","Down","Protein pangolin, isoforms A/H/I/S (dTCF)"
"76","PGEN_.00g054330","cell-cell signaling",0.000167453457339057,"GO:0046879","hormone secretion","BP","Day14","Down","Protein pangolin, isoforms A/H/I/S (dTCF)"
"77","PGEN_.00g054330","anatomical structure development",0.0115405158345573,"GO:0035904","aorta development","BP","Day14","Down","Protein pangolin, isoforms A/H/I/S (dTCF)"
"78","PGEN_.00g054330","anatomical structure development",1.92208080199385e-05,"GO:0070447","positive regulation of oligodendrocyte progenitor proliferation","BP","Day14","Down","Protein pangolin, isoforms A/H/I/S (dTCF)"
"79","PGEN_.00g054330","anatomical structure development",0.000827201110104907,"GO:0060976","coronary vasculature development","BP","Day14","Down","Protein pangolin, isoforms A/H/I/S (dTCF)"
"80","PGEN_.00g054330","anatomical structure development",0.0119826964726821,"GO:0007507","heart development","BP","Day14","Down","Protein pangolin, isoforms A/H/I/S (dTCF)"
"81","PGEN_.00g054330","cell-cell signaling",0.0266808209050434,"GO:0060070","canonical Wnt signaling pathway","BP","Day14","Down","Protein pangolin, isoforms A/H/I/S (dTCF)"
"82","PGEN_.00g054330","signal transduction",0.0381545837689692,"GO:0008543","fibroblast growth factor receptor signaling pathway","BP","Day14","Down","Protein pangolin, isoforms A/H/I/S (dTCF)"
"83","PGEN_.00g054330","cellular nitrogen compound metaboli...",0.0293622626046792,"GO:0045944","positive regulation of transcription by RNA polymerase II","BP","Day14","Down","Protein pangolin, isoforms A/H/I/S (dTCF)"
"84","PGEN_.00g054330","anatomical structure development",3.57989584371056e-05,"GO:0140058","neuron projection arborization","BP","Day14","Down","Protein pangolin, isoforms A/H/I/S (dTCF)"
"85","PGEN_.00g092270","transport",0.00838441808255786,"GO:0035725","sodium ion transmembrane transport","BP","Day14","Down","CD109 antigen (150 kDa TGF-beta-1-binding protein) (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 7) (Platelet-specific Gov antigen) (p180) (r150) (CD antigen CD109)"
"86","PGEN_.00g092270","vesicle-mediated transport",0.0364587150174994,"GO:0002576","platelet degranulation","BP","Day14","Down","CD109 antigen (150 kDa TGF-beta-1-binding protein) (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 7) (Platelet-specific Gov antigen) (p180) (r150) (CD antigen CD109)"
"87","PGEN_.00g092270","transport",9.2531943350851e-05,"GO:0006814","sodium ion transport","BP","Day14","Down","CD109 antigen (150 kDa TGF-beta-1-binding protein) (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 7) (Platelet-specific Gov antigen) (p180) (r150) (CD antigen CD109)"
"88","PGEN_.00g092270","vesicle-mediated transport",0.00305057297033631,"GO:0006898","receptor-mediated endocytosis","BP","Day14","Down","CD109 antigen (150 kDa TGF-beta-1-binding protein) (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 7) (Platelet-specific Gov antigen) (p180) (r150) (CD antigen CD109)"
"89","PGEN_.00g092270","transport",0.0364587150174994,"GO:0002576","platelet degranulation","BP","Day14","Down","CD109 antigen (150 kDa TGF-beta-1-binding protein) (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 7) (Platelet-specific Gov antigen) (p180) (r150) (CD antigen CD109)"
"90","PGEN_.00g092270","vesicle-mediated transport",0.00941649635760327,"GO:0045807","positive regulation of endocytosis","BP","Day14","Down","CD109 antigen (150 kDa TGF-beta-1-binding protein) (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 7) (Platelet-specific Gov antigen) (p180) (r150) (CD antigen CD109)"
"91","PGEN_.00g092270","transport",0.00507568186646719,"GO:0061178","regulation of insulin secretion involved in cellular response to glucose stimulus","BP","Day14","Down","CD109 antigen (150 kDa TGF-beta-1-binding protein) (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 7) (Platelet-specific Gov antigen) (p180) (r150) (CD antigen CD109)"
"92","PGEN_.00g092270","transport",1.41341287121246e-06,"GO:0030001","metal ion transport","BP","Day14","Down","CD109 antigen (150 kDa TGF-beta-1-binding protein) (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 7) (Platelet-specific Gov antigen) (p180) (r150) (CD antigen CD109)"
"93","PGEN_.00g092270","transport",0.00378570647542029,"GO:0045056","transcytosis","BP","Day14","Down","CD109 antigen (150 kDa TGF-beta-1-binding protein) (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 7) (Platelet-specific Gov antigen) (p180) (r150) (CD antigen CD109)"
"94","PGEN_.00g092270","transport",0.00941649635760327,"GO:0045807","positive regulation of endocytosis","BP","Day14","Down","CD109 antigen (150 kDa TGF-beta-1-binding protein) (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 7) (Platelet-specific Gov antigen) (p180) (r150) (CD antigen CD109)"
"95","PGEN_.00g092270","transport",3.82235228922109e-05,"GO:1904447","folate import across plasma membrane","BP","Day14","Down","CD109 antigen (150 kDa TGF-beta-1-binding protein) (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 7) (Platelet-specific Gov antigen) (p180) (r150) (CD antigen CD109)"
"96","PGEN_.00g092270","vesicle-mediated transport",0.00378570647542029,"GO:0045056","transcytosis","BP","Day14","Down","CD109 antigen (150 kDa TGF-beta-1-binding protein) (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 7) (Platelet-specific Gov antigen) (p180) (r150) (CD antigen CD109)"
"97","PGEN_.00g092270","vesicle-mediated transport",0.00177056231649145,"GO:0020028","endocytic hemoglobin import into cell","BP","Day14","Down","CD109 antigen (150 kDa TGF-beta-1-binding protein) (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 7) (Platelet-specific Gov antigen) (p180) (r150) (CD antigen CD109)"
"98","PGEN_.00g092270","vesicle-mediated transport",0.021158263611152,"GO:0016197","endosomal transport","BP","Day14","Down","CD109 antigen (150 kDa TGF-beta-1-binding protein) (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 7) (Platelet-specific Gov antigen) (p180) (r150) (CD antigen CD109)"
"99","PGEN_.00g092270","transport",0.000131547419583938,"GO:0140077","positive regulation of lipoprotein transport","BP","Day14","Down","CD109 antigen (150 kDa TGF-beta-1-binding protein) (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 7) (Platelet-specific Gov antigen) (p180) (r150) (CD antigen CD109)"
"100","PGEN_.00g092270","transport",0.021158263611152,"GO:0016197","endosomal transport","BP","Day14","Down","CD109 antigen (150 kDa TGF-beta-1-binding protein) (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 7) (Platelet-specific Gov antigen) (p180) (r150) (CD antigen CD109)"
"101","PGEN_.00g092270","transport",0.00177056231649145,"GO:0020028","endocytic hemoglobin import into cell","BP","Day14","Down","CD109 antigen (150 kDa TGF-beta-1-binding protein) (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 7) (Platelet-specific Gov antigen) (p180) (r150) (CD antigen CD109)"
"102","PGEN_.00g092270","transport",0.000167453457339057,"GO:0046879","hormone secretion","BP","Day14","Down","CD109 antigen (150 kDa TGF-beta-1-binding protein) (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 7) (Platelet-specific Gov antigen) (p180) (r150) (CD antigen CD109)"
"103","PGEN_.00g092270","transport",0.00305057297033631,"GO:0006898","receptor-mediated endocytosis","BP","Day14","Down","CD109 antigen (150 kDa TGF-beta-1-binding protein) (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 7) (Platelet-specific Gov antigen) (p180) (r150) (CD antigen CD109)"
"104","PGEN_.00g110440","cellular component assembly",0.00561180768589985,"GO:0051262","protein tetramerization","BP","Day14","Down","Serine hydroxymethyltransferase, mitochondrial (SHMT)"
"105","PGEN_.00g110440","protein-containing complex assembly",0.00561180768589985,"GO:0051262","protein tetramerization","BP","Day14","Down","Serine hydroxymethyltransferase, mitochondrial (SHMT)"
"106","PGEN_.00g114310","vesicle-mediated transport",0.00941649635760327,"GO:0045807","positive regulation of endocytosis","BP","Day14","Down","Macrophage mannose receptor 1 (MMR) (C-type lectin domain family 13 member D) (C-type lectin domain family 13 member D-like) (Human mannose receptor) (hMR) (Macrophage mannose receptor 1-like protein 1) (CD antigen CD206)"
"107","PGEN_.00g114310","transport",0.021158263611152,"GO:0016197","endosomal transport","BP","Day14","Down","Macrophage mannose receptor 1 (MMR) (C-type lectin domain family 13 member D) (C-type lectin domain family 13 member D-like) (Human mannose receptor) (hMR) (Macrophage mannose receptor 1-like protein 1) (CD antigen CD206)"
"108","PGEN_.00g114310","transport",9.2531943350851e-05,"GO:0006814","sodium ion transport","BP","Day14","Down","Macrophage mannose receptor 1 (MMR) (C-type lectin domain family 13 member D) (C-type lectin domain family 13 member D-like) (Human mannose receptor) (hMR) (Macrophage mannose receptor 1-like protein 1) (CD antigen CD206)"
"109","PGEN_.00g114310","vesicle-mediated transport",0.00305057297033631,"GO:0006898","receptor-mediated endocytosis","BP","Day14","Down","Macrophage mannose receptor 1 (MMR) (C-type lectin domain family 13 member D) (C-type lectin domain family 13 member D-like) (Human mannose receptor) (hMR) (Macrophage mannose receptor 1-like protein 1) (CD antigen CD206)"
"110","PGEN_.00g114310","transport",0.000167453457339057,"GO:0046879","hormone secretion","BP","Day14","Down","Macrophage mannose receptor 1 (MMR) (C-type lectin domain family 13 member D) (C-type lectin domain family 13 member D-like) (Human mannose receptor) (hMR) (Macrophage mannose receptor 1-like protein 1) (CD antigen CD206)"
"111","PGEN_.00g114310","transport",3.82235228922109e-05,"GO:1904447","folate import across plasma membrane","BP","Day14","Down","Macrophage mannose receptor 1 (MMR) (C-type lectin domain family 13 member D) (C-type lectin domain family 13 member D-like) (Human mannose receptor) (hMR) (Macrophage mannose receptor 1-like protein 1) (CD antigen CD206)"
"112","PGEN_.00g114310","vesicle-mediated transport",0.0364587150174994,"GO:0002576","platelet degranulation","BP","Day14","Down","Macrophage mannose receptor 1 (MMR) (C-type lectin domain family 13 member D) (C-type lectin domain family 13 member D-like) (Human mannose receptor) (hMR) (Macrophage mannose receptor 1-like protein 1) (CD antigen CD206)"
"113","PGEN_.00g114310","transport",0.00177056231649145,"GO:0020028","endocytic hemoglobin import into cell","BP","Day14","Down","Macrophage mannose receptor 1 (MMR) (C-type lectin domain family 13 member D) (C-type lectin domain family 13 member D-like) (Human mannose receptor) (hMR) (Macrophage mannose receptor 1-like protein 1) (CD antigen CD206)"
"114","PGEN_.00g114310","vesicle-mediated transport",0.00378570647542029,"GO:0045056","transcytosis","BP","Day14","Down","Macrophage mannose receptor 1 (MMR) (C-type lectin domain family 13 member D) (C-type lectin domain family 13 member D-like) (Human mannose receptor) (hMR) (Macrophage mannose receptor 1-like protein 1) (CD antigen CD206)"
