"","PgenIDs","slim_term","over_represented_pvalue","GO_terms","term","ontology","moduleColor","Gene_terms"
"25","PGEN_.00g013560","transport",9.23680450050887e-05,"GO:0042147","retrograde transport, endosome to Golgi","BP","turquoise","Syntaxin-5"
"26","PGEN_.00g014380","protein transport",4.02664677038114e-05,"GO:0006886","intracellular protein transport","BP","turquoise","[Protein ADP-ribosylarginine] hydrolase (ADP-ribosylarginine hydrolase)"
"27","PGEN_.00g014380","transport",0.00220924224261697,"GO:0006897","endocytosis","BP","turquoise","[Protein ADP-ribosylarginine] hydrolase (ADP-ribosylarginine hydrolase)"
"28","PGEN_.00g014380","transport",0.000680815072119978,"GO:0016192","vesicle-mediated transport","BP","turquoise","[Protein ADP-ribosylarginine] hydrolase (ADP-ribosylarginine hydrolase)"
"29","PGEN_.00g014380","transport",4.02664677038114e-05,"GO:0006886","intracellular protein transport","BP","turquoise","[Protein ADP-ribosylarginine] hydrolase (ADP-ribosylarginine hydrolase)"
"30","PGEN_.00g014380","transport",9.23680450050887e-05,"GO:0042147","retrograde transport, endosome to Golgi","BP","turquoise","[Protein ADP-ribosylarginine] hydrolase (ADP-ribosylarginine hydrolase)"
"31","PGEN_.00g014380","transport",0.00141827846623055,"GO:0015031","protein transport","BP","turquoise","[Protein ADP-ribosylarginine] hydrolase (ADP-ribosylarginine hydrolase)"
"32","PGEN_.00g019320","transport",4.02664677038114e-05,"GO:0006886","intracellular protein transport","BP","turquoise","Cofilin (Actin-depolymerizing factor 1)"
"33","PGEN_.00g019320","transport",0.00220924224261697,"GO:0006897","endocytosis","BP","turquoise","Cofilin (Actin-depolymerizing factor 1)"
"34","PGEN_.00g019320","transport",0.00141827846623055,"GO:0015031","protein transport","BP","turquoise","Cofilin (Actin-depolymerizing factor 1)"
"35","PGEN_.00g019320","transport",0.000680815072119978,"GO:0016192","vesicle-mediated transport","BP","turquoise","Cofilin (Actin-depolymerizing factor 1)"
"36","PGEN_.00g019320","vesicle-mediated transport",9.23680450050887e-05,"GO:0042147","retrograde transport, endosome to Golgi","BP","turquoise","Cofilin (Actin-depolymerizing factor 1)"
"37","PGEN_.00g019320","vesicle-mediated transport",0.00220924224261697,"GO:0006897","endocytosis","BP","turquoise","Cofilin (Actin-depolymerizing factor 1)"
"38","PGEN_.00g019320","transport",9.23680450050887e-05,"GO:0042147","retrograde transport, endosome to Golgi","BP","turquoise","Cofilin (Actin-depolymerizing factor 1)"
"39","PGEN_.00g019400","cellular nitrogen compound metaboli...",0.0028426979226017,"GO:0000398","mRNA splicing, via spliceosome","BP","turquoise","Symplekin"
"40","PGEN_.00g019400","mRNA processing",0.0028426979226017,"GO:0000398","mRNA splicing, via spliceosome","BP","turquoise","Symplekin"
"41","PGEN_.00g022820","transport",0.00220924224261697,"GO:0006897","endocytosis","BP","turquoise","Synaptosomal-associated protein 25 (SNAP-25) (Synaptosomal-associated 25 kDa protein)"
"42","PGEN_.00g022820","transport",0.00141827846623055,"GO:0015031","protein transport","BP","turquoise","Synaptosomal-associated protein 25 (SNAP-25) (Synaptosomal-associated 25 kDa protein)"
"43","PGEN_.00g022820","transport",4.02664677038114e-05,"GO:0006886","intracellular protein transport","BP","turquoise","Synaptosomal-associated protein 25 (SNAP-25) (Synaptosomal-associated 25 kDa protein)"
"44","PGEN_.00g022820","transport",0.000680815072119978,"GO:0016192","vesicle-mediated transport","BP","turquoise","Synaptosomal-associated protein 25 (SNAP-25) (Synaptosomal-associated 25 kDa protein)"
"45","PGEN_.00g022820","transport",9.23680450050887e-05,"GO:0042147","retrograde transport, endosome to Golgi","BP","turquoise","Synaptosomal-associated protein 25 (SNAP-25) (Synaptosomal-associated 25 kDa protein)"
"46","PGEN_.00g024130","transport",4.02664677038114e-05,"GO:0006886","intracellular protein transport","BP","turquoise","Sorting nexin-6 [Cleaved into: Sorting nexin-6, N-terminally processed]"
"47","PGEN_.00g024130","transport",0.00220924224261697,"GO:0006897","endocytosis","BP","turquoise","Sorting nexin-6 [Cleaved into: Sorting nexin-6, N-terminally processed]"
"48","PGEN_.00g024130","vesicle-mediated transport",9.23680450050887e-05,"GO:0042147","retrograde transport, endosome to Golgi","BP","turquoise","Sorting nexin-6 [Cleaved into: Sorting nexin-6, N-terminally processed]"
"49","PGEN_.00g024130","protein transport",4.02664677038114e-05,"GO:0006886","intracellular protein transport","BP","turquoise","Sorting nexin-6 [Cleaved into: Sorting nexin-6, N-terminally processed]"
"50","PGEN_.00g024130","transport",0.000680815072119978,"GO:0016192","vesicle-mediated transport","BP","turquoise","Sorting nexin-6 [Cleaved into: Sorting nexin-6, N-terminally processed]"
"51","PGEN_.00g024130","transport",9.23680450050887e-05,"GO:0042147","retrograde transport, endosome to Golgi","BP","turquoise","Sorting nexin-6 [Cleaved into: Sorting nexin-6, N-terminally processed]"
"52","PGEN_.00g024130","vesicle-mediated transport",0.00220924224261697,"GO:0006897","endocytosis","BP","turquoise","Sorting nexin-6 [Cleaved into: Sorting nexin-6, N-terminally processed]"
"53","PGEN_.00g024130","transport",0.00141827846623055,"GO:0015031","protein transport","BP","turquoise","Sorting nexin-6 [Cleaved into: Sorting nexin-6, N-terminally processed]"
"54","PGEN_.00g025100","transport",0.00220924224261697,"GO:0006897","endocytosis","BP","turquoise","EH domain-binding protein 1"
"55","PGEN_.00g025100","transport",9.23680450050887e-05,"GO:0042147","retrograde transport, endosome to Golgi","BP","turquoise","EH domain-binding protein 1"
"56","PGEN_.00g025100","vesicle-mediated transport",0.00220924224261697,"GO:0006897","endocytosis","BP","turquoise","EH domain-binding protein 1"
"57","PGEN_.00g025100","transport",4.02664677038114e-05,"GO:0006886","intracellular protein transport","BP","turquoise","EH domain-binding protein 1"
"58","PGEN_.00g025100","transport",0.000680815072119978,"GO:0016192","vesicle-mediated transport","BP","turquoise","EH domain-binding protein 1"
"59","PGEN_.00g025100","transport",0.00141827846623055,"GO:0015031","protein transport","BP","turquoise","EH domain-binding protein 1"
"60","PGEN_.00g025100","vesicle-mediated transport",9.23680450050887e-05,"GO:0042147","retrograde transport, endosome to Golgi","BP","turquoise","EH domain-binding protein 1"
"61","PGEN_.00g025650","catabolic process",9.15718385949726e-05,"GO:0051603","proteolysis involved in cellular protein catabolic process","BP","turquoise","Legumain"
"62","PGEN_.00g026480","transport",0.00220924224261697,"GO:0006897","endocytosis","BP","turquoise","Ras-related protein Rab-32B"
"63","PGEN_.00g026480","transport",9.23680450050887e-05,"GO:0042147","retrograde transport, endosome to Golgi","BP","turquoise","Ras-related protein Rab-32B"
"64","PGEN_.00g026480","transport",0.000680815072119978,"GO:0016192","vesicle-mediated transport","BP","turquoise","Ras-related protein Rab-32B"
"65","PGEN_.00g026480","transport",0.00141827846623055,"GO:0015031","protein transport","BP","turquoise","Ras-related protein Rab-32B"
"66","PGEN_.00g026480","transport",4.02664677038114e-05,"GO:0006886","intracellular protein transport","BP","turquoise","Ras-related protein Rab-32B"
"67","PGEN_.00g026480","protein transport",4.02664677038114e-05,"GO:0006886","intracellular protein transport","BP","turquoise","Ras-related protein Rab-32B"
"68","PGEN_.00g026920","locomotion",0.0234462607069184,"GO:0007411","axon guidance","BP","turquoise","E3 ubiquitin-protein ligase TRIM9"
"69","PGEN_.00g026920","cell differentiation",0.0234462607069184,"GO:0007411","axon guidance","BP","turquoise","E3 ubiquitin-protein ligase TRIM9"
"70","PGEN_.00g026920","anatomical structure development",0.0234462607069184,"GO:0007411","axon guidance","BP","turquoise","E3 ubiquitin-protein ligase TRIM9"
"71","PGEN_.00g026920","cell morphogenesis",0.0234462607069184,"GO:0007411","axon guidance","BP","turquoise","E3 ubiquitin-protein ligase TRIM9"
"72","PGEN_.00g026920","anatomical structure development",0.00261592323263338,"GO:0007417","central nervous system development","BP","turquoise","E3 ubiquitin-protein ligase TRIM9"
"73","PGEN_.00g030010","locomotion",0.0234462607069184,"GO:0007411","axon guidance","BP","turquoise","Homeobox protein prospero"
"74","PGEN_.00g030010","cell differentiation",0.0234462607069184,"GO:0007411","axon guidance","BP","turquoise","Homeobox protein prospero"
"75","PGEN_.00g030010","anatomical structure development",0.0234462607069184,"GO:0007411","axon guidance","BP","turquoise","Homeobox protein prospero"
"76","PGEN_.00g030010","anatomical structure development",0.00261592323263338,"GO:0007417","central nervous system development","BP","turquoise","Homeobox protein prospero"
"77","PGEN_.00g030010","cell morphogenesis",0.0234462607069184,"GO:0007411","axon guidance","BP","turquoise","Homeobox protein prospero"
"78","PGEN_.00g036040","transport",0.00220924224261697,"GO:0006897","endocytosis","BP","turquoise","Vesicle-associated membrane protein 7 (VAMP-7) (Synaptobrevin-like protein 1)"
"79","PGEN_.00g036040","transport",4.02664677038114e-05,"GO:0006886","intracellular protein transport","BP","turquoise","Vesicle-associated membrane protein 7 (VAMP-7) (Synaptobrevin-like protein 1)"
"80","PGEN_.00g036040","transport",0.000680815072119978,"GO:0016192","vesicle-mediated transport","BP","turquoise","Vesicle-associated membrane protein 7 (VAMP-7) (Synaptobrevin-like protein 1)"
"81","PGEN_.00g036040","transport",9.23680450050887e-05,"GO:0042147","retrograde transport, endosome to Golgi","BP","turquoise","Vesicle-associated membrane protein 7 (VAMP-7) (Synaptobrevin-like protein 1)"
"82","PGEN_.00g036040","transport",0.00141827846623055,"GO:0015031","protein transport","BP","turquoise","Vesicle-associated membrane protein 7 (VAMP-7) (Synaptobrevin-like protein 1)"
"83","PGEN_.00g037810","transport",0.00141827846623055,"GO:0015031","protein transport","BP","turquoise","Vacuolar fusion protein CCZ1 homolog"
"84","PGEN_.00g037810","transport",4.02664677038114e-05,"GO:0006886","intracellular protein transport","BP","turquoise","Vacuolar fusion protein CCZ1 homolog"
"85","PGEN_.00g037810","transport",0.00220924224261697,"GO:0006897","endocytosis","BP","turquoise","Vacuolar fusion protein CCZ1 homolog"
"86","PGEN_.00g037810","transport",0.000680815072119978,"GO:0016192","vesicle-mediated transport","BP","turquoise","Vacuolar fusion protein CCZ1 homolog"
"87","PGEN_.00g037810","transport",9.23680450050887e-05,"GO:0042147","retrograde transport, endosome to Golgi","BP","turquoise","Vacuolar fusion protein CCZ1 homolog"
"88","PGEN_.00g041520","transport",9.23680450050887e-05,"GO:0042147","retrograde transport, endosome to Golgi","BP","turquoise","Deleted in malignant brain tumors 1 protein (Apactin) (CRP-ductin) (Glycoprotein 300) (gp300) (Hensin) (Mucin-like glycoprotein) (Muclin) (Vomeroglandin) (p80)"
"89","PGEN_.00g041520","transport",0.00141827846623055,"GO:0015031","protein transport","BP","turquoise","Deleted in malignant brain tumors 1 protein (Apactin) (CRP-ductin) (Glycoprotein 300) (gp300) (Hensin) (Mucin-like glycoprotein) (Muclin) (Vomeroglandin) (p80)"
"90","PGEN_.00g041520","transport",4.02664677038114e-05,"GO:0006886","intracellular protein transport","BP","turquoise","Deleted in malignant brain tumors 1 protein (Apactin) (CRP-ductin) (Glycoprotein 300) (gp300) (Hensin) (Mucin-like glycoprotein) (Muclin) (Vomeroglandin) (p80)"
"91","PGEN_.00g041520","transport",0.00220924224261697,"GO:0006897","endocytosis","BP","turquoise","Deleted in malignant brain tumors 1 protein (Apactin) (CRP-ductin) (Glycoprotein 300) (gp300) (Hensin) (Mucin-like glycoprotein) (Muclin) (Vomeroglandin) (p80)"
"92","PGEN_.00g041520","transport",0.000680815072119978,"GO:0016192","vesicle-mediated transport","BP","turquoise","Deleted in malignant brain tumors 1 protein (Apactin) (CRP-ductin) (Glycoprotein 300) (gp300) (Hensin) (Mucin-like glycoprotein) (Muclin) (Vomeroglandin) (p80)"
"93","PGEN_.00g042020","transport",0.00220924224261697,"GO:0006897","endocytosis","BP","turquoise","Protein transport protein Sec24C (SEC24-related protein C)"
"94","PGEN_.00g042020","transport",0.00141827846623055,"GO:0015031","protein transport","BP","turquoise","Protein transport protein Sec24C (SEC24-related protein C)"
"95","PGEN_.00g042020","transport",0.000680815072119978,"GO:0016192","vesicle-mediated transport","BP","turquoise","Protein transport protein Sec24C (SEC24-related protein C)"
"96","PGEN_.00g042020","transport",9.23680450050887e-05,"GO:0042147","retrograde transport, endosome to Golgi","BP","turquoise","Protein transport protein Sec24C (SEC24-related protein C)"
"97","PGEN_.00g042020","transport",4.02664677038114e-05,"GO:0006886","intracellular protein transport","BP","turquoise","Protein transport protein Sec24C (SEC24-related protein C)"
"98","PGEN_.00g042020","protein transport",4.02664677038114e-05,"GO:0006886","intracellular protein transport","BP","turquoise","Protein transport protein Sec24C (SEC24-related protein C)"
"99","PGEN_.00g046140","transport",9.23680450050887e-05,"GO:0042147","retrograde transport, endosome to Golgi","BP","turquoise","RAD50-interacting protein 1 (RAD50 interactor 1) (RINT-1)"
"100","PGEN_.00g046140","transport",4.02664677038114e-05,"GO:0006886","intracellular protein transport","BP","turquoise","RAD50-interacting protein 1 (RAD50 interactor 1) (RINT-1)"
"101","PGEN_.00g046140","transport",0.00220924224261697,"GO:0006897","endocytosis","BP","turquoise","RAD50-interacting protein 1 (RAD50 interactor 1) (RINT-1)"
"102","PGEN_.00g046140","transport",0.00141827846623055,"GO:0015031","protein transport","BP","turquoise","RAD50-interacting protein 1 (RAD50 interactor 1) (RINT-1)"
"103","PGEN_.00g046140","transport",0.000680815072119978,"GO:0016192","vesicle-mediated transport","BP","turquoise","RAD50-interacting protein 1 (RAD50 interactor 1) (RINT-1)"
"104","PGEN_.00g049700","transport",4.02664677038114e-05,"GO:0006886","intracellular protein transport","BP","turquoise","Epsin-2 (EPS-15-interacting protein 2)"
"105","PGEN_.00g049700","vesicle-mediated transport",0.00220924224261697,"GO:0006897","endocytosis","BP","turquoise","Epsin-2 (EPS-15-interacting protein 2)"
"106","PGEN_.00g049700","transport",9.23680450050887e-05,"GO:0042147","retrograde transport, endosome to Golgi","BP","turquoise","Epsin-2 (EPS-15-interacting protein 2)"
"107","PGEN_.00g049700","transport",0.000680815072119978,"GO:0016192","vesicle-mediated transport","BP","turquoise","Epsin-2 (EPS-15-interacting protein 2)"
"108","PGEN_.00g049700","transport",0.00141827846623055,"GO:0015031","protein transport","BP","turquoise","Epsin-2 (EPS-15-interacting protein 2)"
"109","PGEN_.00g049700","vesicle-mediated transport",9.23680450050887e-05,"GO:0042147","retrograde transport, endosome to Golgi","BP","turquoise","Epsin-2 (EPS-15-interacting protein 2)"
"110","PGEN_.00g049700","transport",0.00220924224261697,"GO:0006897","endocytosis","BP","turquoise","Epsin-2 (EPS-15-interacting protein 2)"
"111","PGEN_.00g051720","transport",0.00220924224261697,"GO:0006897","endocytosis","BP","turquoise","AP-3 complex subunit sigma-2 (AP-3 complex subunit sigma-3B) (Adaptor-related protein complex 3 subunit sigma-2) (Sigma-3B-adaptin) (Sigma3B-adaptin) (Sigma-adaptin 3b)"
"112","PGEN_.00g051720","transport",9.23680450050887e-05,"GO:0042147","retrograde transport, endosome to Golgi","BP","turquoise","AP-3 complex subunit sigma-2 (AP-3 complex subunit sigma-3B) (Adaptor-related protein complex 3 subunit sigma-2) (Sigma-3B-adaptin) (Sigma3B-adaptin) (Sigma-adaptin 3b)"
"113","PGEN_.00g051720","transport",0.000680815072119978,"GO:0016192","vesicle-mediated transport","BP","turquoise","AP-3 complex subunit sigma-2 (AP-3 complex subunit sigma-3B) (Adaptor-related protein complex 3 subunit sigma-2) (Sigma-3B-adaptin) (Sigma3B-adaptin) (Sigma-adaptin 3b)"
"114","PGEN_.00g051720","protein transport",4.02664677038114e-05,"GO:0006886","intracellular protein transport","BP","turquoise","AP-3 complex subunit sigma-2 (AP-3 complex subunit sigma-3B) (Adaptor-related protein complex 3 subunit sigma-2) (Sigma-3B-adaptin) (Sigma3B-adaptin) (Sigma-adaptin 3b)"
"115","PGEN_.00g051720","transport",0.00141827846623055,"GO:0015031","protein transport","BP","turquoise","AP-3 complex subunit sigma-2 (AP-3 complex subunit sigma-3B) (Adaptor-related protein complex 3 subunit sigma-2) (Sigma-3B-adaptin) (Sigma3B-adaptin) (Sigma-adaptin 3b)"
"116","PGEN_.00g051720","transport",4.02664677038114e-05,"GO:0006886","intracellular protein transport","BP","turquoise","AP-3 complex subunit sigma-2 (AP-3 complex subunit sigma-3B) (Adaptor-related protein complex 3 subunit sigma-2) (Sigma-3B-adaptin) (Sigma3B-adaptin) (Sigma-adaptin 3b)"
"117","PGEN_.00g053440","cellular nitrogen compound metaboli...",0.0028426979226017,"GO:0000398","mRNA splicing, via spliceosome","BP","turquoise","Splicing factor 1 (Mammalian branch point-binding protein) (BBP) (mBBP) (Transcription factor ZFM1) (Zinc finger gene in MEN1 locus) (Zinc finger protein 162)"
"118","PGEN_.00g053440","mRNA processing",0.0028426979226017,"GO:0000398","mRNA splicing, via spliceosome","BP","turquoise","Splicing factor 1 (Mammalian branch point-binding protein) (BBP) (mBBP) (Transcription factor ZFM1) (Zinc finger gene in MEN1 locus) (Zinc finger protein 162)"
"119","PGEN_.00g056190","cellular nitrogen compound metaboli...",0.0028426979226017,"GO:0000398","mRNA splicing, via spliceosome","BP","turquoise","U4/U6.U5 tri-snRNP-associated protein 2 (Inactive ubiquitin-specific peptidase 39)"
"120","PGEN_.00g056190","mRNA processing",0.0028426979226017,"GO:0000398","mRNA splicing, via spliceosome","BP","turquoise","U4/U6.U5 tri-snRNP-associated protein 2 (Inactive ubiquitin-specific peptidase 39)"
"121","PGEN_.00g056330","vesicle-mediated transport",0.00220924224261697,"GO:0006897","endocytosis","BP","turquoise","Low-density lipoprotein receptor-related protein 3 (LRP-3) (105 kDa low-density lipoprotein receptor-related protein) (rLRp105)"
"122","PGEN_.00g056330","transport",0.00220924224261697,"GO:0006897","endocytosis","BP","turquoise","Low-density lipoprotein receptor-related protein 3 (LRP-3) (105 kDa low-density lipoprotein receptor-related protein) (rLRp105)"
"123","PGEN_.00g056330","transport",0.000680815072119978,"GO:0016192","vesicle-mediated transport","BP","turquoise","Low-density lipoprotein receptor-related protein 3 (LRP-3) (105 kDa low-density lipoprotein receptor-related protein) (rLRp105)"
"124","PGEN_.00g056330","vesicle-mediated transport",9.23680450050887e-05,"GO:0042147","retrograde transport, endosome to Golgi","BP","turquoise","Low-density lipoprotein receptor-related protein 3 (LRP-3) (105 kDa low-density lipoprotein receptor-related protein) (rLRp105)"
"125","PGEN_.00g056330","transport",0.00141827846623055,"GO:0015031","protein transport","BP","turquoise","Low-density lipoprotein receptor-related protein 3 (LRP-3) (105 kDa low-density lipoprotein receptor-related protein) (rLRp105)"
"126","PGEN_.00g056330","transport",4.02664677038114e-05,"GO:0006886","intracellular protein transport","BP","turquoise","Low-density lipoprotein receptor-related protein 3 (LRP-3) (105 kDa low-density lipoprotein receptor-related protein) (rLRp105)"
"127","PGEN_.00g056330","transport",9.23680450050887e-05,"GO:0042147","retrograde transport, endosome to Golgi","BP","turquoise","Low-density lipoprotein receptor-related protein 3 (LRP-3) (105 kDa low-density lipoprotein receptor-related protein) (rLRp105)"
"128","PGEN_.00g060690","anatomical structure development",0.0234462607069184,"GO:0007411","axon guidance","BP","turquoise","Neurotactin"
"129","PGEN_.00g060690","anatomical structure development",0.00261592323263338,"GO:0007417","central nervous system development","BP","turquoise","Neurotactin"
"130","PGEN_.00g060690","cell morphogenesis",0.0234462607069184,"GO:0007411","axon guidance","BP","turquoise","Neurotactin"
"131","PGEN_.00g060690","locomotion",0.0234462607069184,"GO:0007411","axon guidance","BP","turquoise","Neurotactin"
"132","PGEN_.00g060690","cell differentiation",0.0234462607069184,"GO:0007411","axon guidance","BP","turquoise","Neurotactin"
"133","PGEN_.00g062340","vesicle-mediated transport",9.23680450050887e-05,"GO:0042147","retrograde transport, endosome to Golgi","BP","turquoise","Phosphatidylinositol-binding clathrin assembly protein LAP (Like-AP180)"
"134","PGEN_.00g062340","transport",4.02664677038114e-05,"GO:0006886","intracellular protein transport","BP","turquoise","Phosphatidylinositol-binding clathrin assembly protein LAP (Like-AP180)"
"135","PGEN_.00g062340","transport",0.000680815072119978,"GO:0016192","vesicle-mediated transport","BP","turquoise","Phosphatidylinositol-binding clathrin assembly protein LAP (Like-AP180)"
"136","PGEN_.00g062340","vesicle-mediated transport",0.00220924224261697,"GO:0006897","endocytosis","BP","turquoise","Phosphatidylinositol-binding clathrin assembly protein LAP (Like-AP180)"
"137","PGEN_.00g062340","transport",0.00220924224261697,"GO:0006897","endocytosis","BP","turquoise","Phosphatidylinositol-binding clathrin assembly protein LAP (Like-AP180)"
"138","PGEN_.00g062340","transport",9.23680450050887e-05,"GO:0042147","retrograde transport, endosome to Golgi","BP","turquoise","Phosphatidylinositol-binding clathrin assembly protein LAP (Like-AP180)"
"139","PGEN_.00g062340","transport",0.00141827846623055,"GO:0015031","protein transport","BP","turquoise","Phosphatidylinositol-binding clathrin assembly protein LAP (Like-AP180)"
"140","PGEN_.00g063380","transport",4.02664677038114e-05,"GO:0006886","intracellular protein transport","BP","turquoise","Charged multivesicular body protein 2a (Chromatin-modifying protein 2a) (CHMP2a)"
"141","PGEN_.00g063380","transport",0.000680815072119978,"GO:0016192","vesicle-mediated transport","BP","turquoise","Charged multivesicular body protein 2a (Chromatin-modifying protein 2a) (CHMP2a)"
"142","PGEN_.00g063380","transport",0.00141827846623055,"GO:0015031","protein transport","BP","turquoise","Charged multivesicular body protein 2a (Chromatin-modifying protein 2a) (CHMP2a)"
"143","PGEN_.00g063380","transport",0.00220924224261697,"GO:0006897","endocytosis","BP","turquoise","Charged multivesicular body protein 2a (Chromatin-modifying protein 2a) (CHMP2a)"
"144","PGEN_.00g063380","transport",9.23680450050887e-05,"GO:0042147","retrograde transport, endosome to Golgi","BP","turquoise","Charged multivesicular body protein 2a (Chromatin-modifying protein 2a) (CHMP2a)"
"145","PGEN_.00g064800","transport",4.02664677038114e-05,"GO:0006886","intracellular protein transport","BP","turquoise","Protein dopey-2"
"146","PGEN_.00g064800","transport",0.00220924224261697,"GO:0006897","endocytosis","BP","turquoise","Protein dopey-2"
"147","PGEN_.00g064800","transport",0.00141827846623055,"GO:0015031","protein transport","BP","turquoise","Protein dopey-2"
"148","PGEN_.00g064800","transport",0.000680815072119978,"GO:0016192","vesicle-mediated transport","BP","turquoise","Protein dopey-2"
"149","PGEN_.00g064800","transport",9.23680450050887e-05,"GO:0042147","retrograde transport, endosome to Golgi","BP","turquoise","Protein dopey-2"
"150","PGEN_.00g069930","protein transport",4.02664677038114e-05,"GO:0006886","intracellular protein transport","BP","turquoise","Ras-related protein Rab-21"
"151","PGEN_.00g069930","transport",9.23680450050887e-05,"GO:0042147","retrograde transport, endosome to Golgi","BP","turquoise","Ras-related protein Rab-21"
"152","PGEN_.00g069930","transport",0.00220924224261697,"GO:0006897","endocytosis","BP","turquoise","Ras-related protein Rab-21"
